# X Y attrib
2.173716192603771802e-01 2.086387818266644822e-01 3.769125534949167551e-04
5.616697730295941327e+00 -6.816551228230527393e-01 1.976492878639549405e-03
3.335865719780146676e+00 -1.957618466368019894e-01 3.168145544254801957e-04
-2.734494471934103110e+00 -4.092344267680286252e-01 7.906184201175323273e-04
-3.505447349848006766e+00 2.711708949955215497e-01 3.065676706982752974e-03
2.340135739672792425e+00 7.310395467750115950e-01 3.710880683035897216e-04
-4.182852136835629508e+00 7.347954349572600741e-01 2.028795289337317464e-03
-1.351607828766789865e+00 -8.667043703994018466e-01 4.295923387260743324e-04
1.483489547473826775e+00 9.594454568950121498e-01 8.980924296915583421e-04
-1.106719067976453807e+00 -9.747700575349951269e-01 1.723120095030877125e-03
-6.252210696488884167e+00 -9.985182683532492498e-02 2.694615555917888143e-03
4.825890731529041133e+00 -1.047304859504619046e+00 1.149464318857183493e-03
4.837393434324017250e+00 -1.032381878915456852e+00 1.509132009831858036e-03
-2.508125814455873126e+00 -5.461559831834796874e-01 3.035540129346668884e-04
1.125718918613673125e+00 9.903933919429216415e-01 4.344440547567330864e-04
6.012089938527255484e+00 -2.812301007540313202e-01 8.310108702430177036e-04
4.336576865564968131e+00 -1.010905011541654908e+00 7.845559065275302738e-04
-5.465423222094749178e+00 7.119101184900488155e-01 4.369639996873050610e-04
-2.579317127010259281e+00 -5.814883104347506881e-01 1.587380188198125050e-03
-2.664894409346845183e+00 -3.830363767559651356e-01 3.720735098588440009e-04
4.052231527829361468e+00 -7.542869709469229855e-01 4.332204627738295679e-04
1.585662820254204242e+00 9.655370363222816055e-01 1.561438422794027931e-03
-4.894881409513216042e+00 1.018551520706905134e+00 3.669878958059373921e-04
-6.276540070041450647e+00 -6.156496262850623402e-02 1.115349141223874680e-03
5.556424755217244993e+00 -7.041498725936847780e-01 1.165048704795681143e-03
-4.505034343392204654e+00 9.781003898342112146e-01 3.578866842844043356e-04
-9.852471096492489977e-01 -7.800079964934623078e-01 4.516743748287769568e-04
-1.929070588311159185e+00 -9.299967224461248572e-01 4.371440054655408220e-04
4.646856418197067740e+00 -9.864025103750149182e-01 3.678294340673101087e-04
-8.972160871747307809e-01 -7.912135362890515555e-01 4.545069366839080919e-04
4.131212992020437014e+00 -8.109328327817567628e-01 4.377425082496456824e-04
2.737606938167814974e+00 3.366448318876549273e-01 1.118802184270708188e-03
-4.784938480937038996e+00 9.428981589609839453e-01 1.429464640218306186e-03
1.211199235627348436e+00 9.611124602149928586e-01 4.097661599338508240e-04
-4.652619580669172805e+00 9.515264351029206757e-01 1.860225080156492627e-03
-5.308863175288157876e+00 8.460805626355502040e-01 3.166653428529602604e-04
4.162047992429386056e+00 -8.311221869862116529e-01 3.043934041746716745e-04
-4.475435638745315359e-01 -4.242263765342874082e-01 4.224731711588654336e-04
-4.247276451879959502e+00 8.673688775436175780e-01 7.641192992883132692e-04
6.028753007728564484e-01 5.554896113084126785e-01 9.043618215097948797e-04
1.111945631387034616e+00 9.088089547578211969e-01 3.562131038387426982e-04
3.438324487574995203e+00 -3.204386384808073363e-01 8.285981947754479920e-04
1.958411783879295598e+00 9.047423628635012927e-01 8.349860993174307083e-04
7.251645265595465517e-01 6.628586985973713430e-01 4.569298619519413158e-04
-4.043264094462690750e+00 8.351247513587973792e-01 2.795801699006717411e-04
-3.259923490182783379e+00 1.123587143213876094e-01 4.714196534591692019e-04
7.608475428078076419e-02 2.498421108460183865e-02 4.663223103099366803e-04
-1.297531816031028740e+00 -1.059462663988833819e+00 1.558491593416197864e-03
-2.129348197155858102e-01 -2.477399950426260322e-01 4.027353638175179269e-04
5.726995746843298818e+00 -6.050544164802595937e-01 1.152377616554702694e-03
5.046681994356875478e+00 -9.485146376538131641e-01 4.105993266825259643e-04
7.237377445687975808e-02 1.092748841337499582e-01 4.193391821871721051e-04
4.030053719132597578e+00 -8.268324497074253099e-01 5.072586362088271714e-04
4.118199783286145887e+00 -8.656440710504196279e-01 4.065404767489285776e-04
-3.369881540444613854e+00 1.796811487082884407e-01 8.901533902877559710e-04
-5.289744765916797320e+00 8.842875789768607220e-01 4.332305685382048478e-04
-4.302357546151132084e-01 -4.545808994354959554e-01 4.332102662838320691e-04
4.762350462284469899e+00 -9.682394491907990730e-01 4.286995620113923902e-04
-4.429607204730253045e+00 1.026217912084466999e+00 3.069211857551776626e-04
-3.377195699593172229e+00 2.166931076044297522e-01 5.389943727819044086e-04
5.252061891192532528e+00 -7.661858613882485125e-01 3.661028305657114618e-04
-4.661325186483868954e+00 9.977285205221366748e-01 3.741271028795780979e-04
5.232733762160407309e+00 -9.112359363753848029e-01 1.194793281835705148e-03
-3.332632263084361224e+00 1.811840517919226790e-01 3.282507144509952011e-04
1.457532721085919469e+00 8.960277540922920725e-01 3.558506762152559722e-03
5.674819157084169063e+00 -5.650292972976063144e-01 4.771459906563710091e-04
-3.077116871403457132e+00 -7.405021775843020904e-02 4.458965474285809150e-04
-6.251122420531691759e-01 -6.123354383985988303e-01 4.636290855150966474e-04
5.937833550713710551e+00 -3.007107739379200062e-01 3.488833329281578344e-04
-3.275160629951346714e+00 4.064335051230433260e-02 1.103637050999801798e-03
-3.786482423375201467e+00 6.287802209004582643e-01 3.388152712096063283e-04
2.361803828015673901e+00 7.713054628406288415e-01 3.742452981190192091e-04
4.335513405573147239e+00 -9.918655020553970303e-01 4.231878606303402673e-04
-5.866461609833866220e-01 -5.456803330063235702e-01 5.371994054562801270e-04
-5.009331971962329710e+00 9.549678803082616296e-01 4.865394454455289580e-04
1.543753127186658247e+00 9.980220113507882740e-01 5.150762054094182611e-04
-5.234195747218685746e+00 8.204058421262256928e-01 1.724072790212039354e-03
-5.613811254270888895e+00 6.611253508156839098e-01 3.929140335506199773e-04
-1.941774713608291236e+00 -8.970851628024567592e-01 3.260086607459905549e-04
5.095351955026909962e+00 -8.687864921139903940e-01 3.561887691159816897e-04
3.752320871093472121e+00 -6.056842547895828766e-01 9.496877085122058847e-04
-1.454847144580643459e+00 -9.422990929016524797e-01 5.264656611740786436e-04
-5.117955969464251353e+00 9.319700267045891717e-01 3.414429122524228143e-04
-4.690711870187602273e+00 1.083366663089676774e+00 4.212554363392730268e-04
4.322489840747749668e-01 4.290051746720148773e-01 4.340753458469217597e-04
9.178724748688704693e-02 2.238209002812324711e-03 4.290856217452219869e-04
4.441927607318607585e-02 5.811831733939491762e-02 3.457628665784482692e-04
-4.692197641637188887e+00 9.864079929579503414e-01 6.130037050894417876e-04
3.660465523689799383e+00 -5.127720160156573614e-01 7.026035718681362821e-04
1.207015657286120813e+00 8.612361742796922348e-01 1.624250087569287584e-03
3.239225470368646498e+00 -1.080208998389650538e-01 4.729797226552820226e-04
-5.106458815847805255e-01 -5.613959179123411136e-01 2.266445466994712610e-03
-5.347503343201742254e+00 7.838276323074828689e-01 6.661158229787911278e-04
1.287900224466453025e+00 9.349573598577365363e-01 7.873851338494139039e-04
-8.092847037298174229e-01 -6.919964288836726318e-01 4.452715807334680005e-04
-6.202404912823477723e+00 1.676237300263147822e-01 3.778646957209717719e-04
-5.697216973984062349e+00 4.511926205028329862e-01 1.558494347110686226e-03
-1.021113116759043926e+00 -8.916174259944574798e-01 2.310475765359548076e-03
4.753428927317226993e+00 -1.001683051177582939e+00 4.258571667416395645e-04
-8.417244904900815783e-01 -7.390686248091599131e-01 3.902709430670700357e-04
1.802774169406374583e+00 1.015028504214559035e+00 3.881256136648248626e-04
8.589086101954253039e-01 7.025964848479656633e-01 1.790114092696941687e-03
-3.264970517485845658e+00 1.144810110688988802e-01 4.607597403228170857e-04
-2.567224026164431017e+00 -4.957913775712057824e-01 3.825637224188424557e-04
-6.220040253333045221e+00 1.317887519022657022e-02 1.407293307162323353e-03
-4.663461205963512768e+00 9.797031683777288613e-01 5.955796175896724883e-04
3.663727825510445513e-01 4.398890695198843792e-01 3.385322455186708275e-04
1.853476685291735038e+00 8.797538535921050062e-01 1.425548492380995574e-03
-4.456513113777944568e+00 9.060950652880432887e-01 1.339552177539833026e-03
2.405068378559096942e+00 7.124657006832278983e-01 3.198374951653386441e-04
1.326571361464774057e+00 8.932592201025509882e-01 1.938953855835170081e-03
5.825075502616156697e+00 -4.429086716420386205e-01 4.208989013694303290e-04
4.308437355298229576e+00 -9.935984350324001957e-01 6.045617318731937636e-04
2.301461042003820623e-01 1.630893261113734449e-01 6.669112208358695141e-04
1.300307803271705254e+00 9.716781990770231303e-01 4.756327929959625446e-04
-5.208813866997928699e+00 8.973763343748645260e-01 4.586296499083346171e-04
5.712099448734125673e+00 -5.402451181447501805e-01 3.678868765905413596e-04
4.964985029235601033e+00 -8.941287900627719054e-01 3.421637019720720333e-04
7.332122387221220450e-01 6.687166552247136853e-01 5.043434537567429874e-04
-2.739262931033307868e+00 -4.189176487631557921e-01 1.113129970553537523e-03
1.751624875814012938e+00 9.939686750170311225e-01 5.083822340250657504e-04
-1.042655557212251338e+00 -8.935818615965168688e-01 8.883517726283899837e-04
1.598850746141040169e+00 1.002538210255129680e+00 6.828740693056707754e-04
-1.301490910262811163e+00 -1.032854085113158238e+00 2.046884900025740250e-03
-2.490489233126844226e+00 -6.736626624588417656e-01 2.356995673105726722e-03
-1.282465574032802813e+00 -1.025433423883093331e+00 1.601928169179027851e-03
4.395522019280470261e+00 -9.380316847204051012e-01 4.307012180822023298e-04
4.256716089046062024e+00 -1.016721705154830735e+00 1.367426769305182636e-03
-2.696990239764911923e+00 -4.484902940800135629e-01 6.466513438683086507e-04
-2.024966607722335610e+00 -9.366498288978568620e-01 1.562059378087044936e-03
-2.024194581541927107e-01 -2.644140690962574203e-01 4.541736750019754196e-04
-1.451524438247266957e+00 -9.776013522608644202e-01 4.229225524867214121e-04
-2.151521614518783210e+00 -8.306544206407788788e-01 3.803243877036819568e-04
3.644647278840293936e-01 2.814164221309010672e-01 1.395624994902965174e-03
-5.065692939027973907e+00 9.725971564191265850e-01 2.999362742622513063e-04
-5.989384434477885044e+00 2.583867573862403955e-01 9.137624290355691537e-04
-3.895089182802507377e+00 7.777025365495378040e-01 3.168475807733450895e-04
5.809969022540249384e+00 -4.641148245838278563e-01 4.110202804532664097e-04
3.279271642685767318e+00 -2.002353171858183289e-01 9.002723840731401833e-04
2.688002704277998589e-01 1.788722601151129243e-01 7.150341273623685070e-04
-4.745724674700575463e+00 1.060342502520914776e+00 4.064144859784231552e-04
6.265425018007158897e+00 -1.056513377458697875e-02 3.828967537763164580e-04
4.879046095564968155e+00 -9.526247014642319488e-01 4.010979440609514280e-04
5.776067032521780220e+00 -4.887243214630012655e-01 3.374560187960533395e-04
8.141179645403306964e-01 6.479760171324937534e-01 2.212485285280054500e-03
-2.535480104766639986e+00 -5.953506048377292803e-01 1.173857033282345785e-03
-3.955982470929510608e+00 6.868921078544295566e-01 8.321653608514262669e-04
3.529300190274692994e+00 -3.345641335762181701e-01 4.068481994326834396e-04
-4.332699279052631525e+00 9.218304981120832853e-01 5.123310857349231600e-04
1.270698205900314903e+00 9.957407026642237646e-01 3.903019131207678162e-04
2.991299166423782907e+00 8.265218887243494517e-02 7.720781694470470408e-04
8.333275447065231489e-01 7.473759744563157614e-01 3.160495615477049787e-04
3.699279464966696906e+00 -4.847647830013868675e-01 3.343676209261919386e-04
5.369107724186411801e+00 -8.053805030878352644e-01 5.275156406865862428e-04
-5.267040677686614103e+00 8.957106090150900313e-01 3.666803660906361919e-04
-4.818979176793583008e+00 1.013694268225771022e+00 3.495337528704208613e-04
-4.853116796329456584e+00 9.695881211838034419e-01 6.249291033775155116e-04
-2.664913131426770221e+00 -4.312393298125369312e-01 4.037380027703463465e-04
6.459416617217597079e-01 6.028432226355480150e-01 6.149331082171133464e-04
-6.956292232752643301e-01 -5.561867864028531283e-01 3.170327926107174257e-04
-6.346396321848013500e-01 -5.894173298671879779e-01 3.957567870126064893e-04
2.370708118824099486e+00 7.358714367560015290e-01 3.370131311104650890e-04
-4.412705861162613097e+00 9.660682032253827822e-01 3.660463526365300281e-04
-4.779587365264800880e+00 9.339041740618583276e-01 1.445489887811467243e-03
-4.515681559731030248e+00 9.800302846289261627e-01 3.716827388180238734e-04
4.330591020468302688e+00 -9.128120044109083731e-01 4.271545874345070268e-04
-1.614354168011713497e+00 -9.741096197382691502e-01 3.530364222172680780e-04
1.399060278858958561e+00 1.073701680677752179e+00 3.384447443692527877e-04
5.161106773786075408e+00 -1.002504249169974493e+00 1.141702408804501833e-03
-3.982919686936897019e+00 8.087556386508313322e-01 3.714125696295287140e-04
-5.653371005597453092e+00 5.576418081689702433e-01 6.706449403606241921e-04
-2.971263211139156368e+00 -2.089037235104977408e-01 1.639824409489578109e-03
-1.504102038156464261e+00 -1.045030342372438747e+00 1.424036513111271406e-03
4.509886974699695017e-01 3.193032599978463115e-01 1.269082956791554992e-03
-3.695359002461330089e+00 5.626667582663748002e-01 2.698488764664458027e-04
3.238541539397651547e+00 -1.509605482832694912e-01 1.776705699796324355e-03
1.473300061930681082e+00 1.030745714233332722e+00 4.004707906465499053e-04
3.504912594214417254e+00 -2.894680306008469151e-01 3.435684176386457679e-04
-3.842071515441367602e+00 6.370995060691796441e-01 4.680261236844912727e-04
-3.192056575171621002e+00 5.172881337089053205e-02 4.604347745279641340e-04
1.766373184743484259e+00 9.172302828095563187e-01 1.221152884787354799e-03
-1.255287936176400443e+00 -1.011130355449241458e+00 1.933193241532699591e-03
5.814729477613637343e+00 -4.592735197009650827e-01 4.936082297040568631e-04
3.313349725452281902e+00 -2.191847075706079839e-01 9.894897911504718212e-04
-4.136958314343871734e+00 8.695436398039344539e-01 3.373334499326706469e-04
-4.785571683005889199e+00 9.780819614521244487e-01 1.026257966250192525e-03
-2.132894443036695620e+00 -9.329080023894540385e-01 2.089640051935467892e-03
3.752594020424668386e+00 -5.223585866460165317e-01 3.801090585174047372e-04
1.320562265669704693e+00 9.370489135008065462e-01 1.118807814284826074e-03
-3.550073166444127182e+00 3.747022721516655164e-01 9.883277448026631194e-04
-5.921600598124465265e+00 3.653138759727151408e-01 3.404108527092569118e-04
1.610199505573239875e-01 9.356576569288148348e-02 6.286276592086159545e-04
5.523408184564253531e+00 -7.304838018523284182e-01 1.567271164891781508e-03
9.619392811603848514e-01 7.900805126753879248e-01 6.205926495653494223e-04
5.695595431346134774e+00 -5.805199433166871037e-01 1.404861271442345251e-03
-2.426977455659624638e-01 -2.967056497668147386e-01 4.436938531180825750e-04
6.167460291893108959e+00 -1.312193924201949247e-01 9.185442520072020865e-04
-8.484436137546413903e-02 -1.237786259013319567e-01 3.827960589676167313e-04
4.120100948954526388e+00 -8.377422847539746087e-01 3.816346563047894307e-04
-2.811317680626995497e+00 -3.702586405613009779e-01 1.586987370029688737e-03
-5.430942787880435496e+00 7.326323058070531857e-01 6.649984501909554559e-04
2.781693068761359910e+00 3.936553253551156040e-01 4.086099668943522800e-04
-4.755006155405108181e+00 9.942297872957975846e-01 3.947578336766513962e-04
3.890125572154525813e+00 -6.535851561241664553e-01 3.768794789299484828e-04
5.463760208975379840e+00 -7.852443499685358708e-01 1.644472259838609084e-03
-1.979640950974243196e+00 -9.273716714795231519e-01 4.255304109568719124e-04
-2.354499543742023526e+00 -6.865656693461085203e-01 3.296665273212362620e-04
1.260370610161505311e+00 9.602745025326094863e-01 4.071142517123019135e-04
2.444678793669254446e+00 6.303406339158820204e-01 3.968902595926937526e-04
-5.715547734686126979e+00 5.280746689474083988e-01 3.841602107384490790e-04
1.592607474178090676e+00 1.060459899600880052e+00 3.350243866969775629e-04
-4.077828471304226099e+00 7.349711989588355587e-01 1.255460648702296867e-03
-5.265735880296102067e+00 8.693644193114870022e-01 3.328328339608590571e-04
-2.341101892649624983e+00 -8.218501658454738790e-01 2.432920120999922196e-03
-1.079153805408498812e+00 -8.729095880217231374e-01 4.529173626328641673e-04
-1.322084471519789695e+00 -9.681837223796198044e-01 4.386288316301557876e-04
2.802809948170345677e+00 3.096473214147684727e-01 4.547907052900318362e-04
1.460807867029423335e-01 2.064443803660475918e-01 3.206006334462405973e-04
-1.964806980227063349e+00 -9.537704301952661945e-01 1.122276811300955196e-03
-3.907100762312518683e-01 -4.058247739079373084e-01 3.601263097709293945e-04
5.873366761740612674e-01 6.359693369609908942e-01 4.196579112790079120e-04
4.208159894949652369e+00 -8.561046199437953863e-01 3.662637975168116233e-04
-1.908933478116808580e+00 -9.509968370801131776e-01 5.246832577136048689e-04
3.558621026407791987e+00 -4.437467222295705671e-01 1.276755187776527044e-03
1.897665535002463599e+00 8.889102526801558879e-01 1.262638959335832083e-03
4.687579943254938541e+00 -9.852060228398152875e-01 3.489576004214383167e-04
-1.122793113697659884e+00 -7.326804103743536078e-01 4.347121283220749385e-04
-3.968971017959554093e+00 7.051520201184531267e-01 9.842635145415272024e-04
-5.112272094789538812e+00 8.831799110205900138e-01 1.499862558830429007e-03
7.207963252011824196e-01 5.469322659323627711e-01 2.055333134341041229e-03
5.992043674957537647e+00 -3.154100751308959727e-01 9.328427957049299215e-04
-2.567031204559786062e+00 -5.549119992946913715e-01 5.802861293091715047e-04
-1.342602433270564610e+00 -9.697026508717107030e-01 3.769083786370199213e-04
4.006144957317872013e+00 -8.033981491170751887e-01 4.808969438056617958e-04
-1.331889525968658283e+00 -9.968028112166769095e-01 9.357192769091363582e-04
4.911253294012395187e+00 -9.515564545526432605e-01 3.583611569694080323e-04
-5.904613822017731550e+00 3.626072359582155347e-01 4.528269504538661415e-04
5.024182568174069274e+00 -9.355500579885903667e-01 3.581409558438711856e-04
-2.625044235939666404e+00 -4.738918187121857750e-01 3.270196293574004036e-04
6.040803229045209832e+00 -2.573344912388303429e-01 7.909076509577452627e-04
3.425648173923583784e+00 -3.334754038500640783e-01 1.297013455542495941e-03
3.926280761952080312e+00 -7.310869818036829226e-01 4.265811561418771385e-04
-3.176632317585044163e-01 -3.092883840441184029e-01 4.161518761776035274e-04
-2.482020098347503367e+00 -6.996998332220251138e-01 2.480878439684741903e-03
-2.210128688305048605e+00 -8.262427828700581456e-01 8.444521362817698166e-04
4.856444578568636317e+00 -9.540477482609707183e-01 3.681985701615831221e-04
-8.853980283505435978e-01 -7.199311933157044319e-01 4.375151838302494996e-04
-6.244498001355649919e+00 1.078723446688281337e-02 9.270469481113814518e-04
1.495357090225044594e+00 1.018521537480310712e+00 3.567214041011013245e-04
1.739369343513336830e+00 8.904266921027608195e-01 2.199343456629415140e-03
1.283451384013493346e+00 9.657987229387156036e-01 4.461970806944486924e-04
-5.216329804053543739e+00 8.538198893533061051e-01 9.289018294860742174e-04
-3.910784815423472782e+00 7.620375019309932885e-01 4.033146095280154032e-04
3.431695637125299569e+00 -2.157905929080771168e-01 3.431299508373009989e-04
1.134793464748224956e+00 9.171530176184550243e-01 4.396100287529732019e-04
2.337799723092501836e+00 6.162663287579162041e-01 1.382738397386928378e-03
-5.364695278881225882e+00 7.048161921367049887e-01 1.424484702290956676e-03
7.724238208365958869e-01 6.355576816101820015e-01 1.719502293311244139e-03
-3.033150974228176810e+00 -1.264155301397270337e-01 6.751786985121113445e-04
-3.503710427870416311e+00 3.445068085036598893e-01 3.429444980307024817e-04
-4.836789100038034306e+00 9.584146618970704745e-01 1.522308363414971071e-03
-5.038411696787933103e+00 9.169631333743747392e-01 9.147183803315223722e-04
-3.218650110777727669e+00 2.076668942140671298e-02 1.713210896937635876e-03
3.091862449232511523e+00 -6.341666721864744338e-02 1.084337133110432937e-03
1.186045885813215683e+00 9.365394494967592687e-01 4.340940423530106331e-04
4.620628587054458336e-01 5.337882112930475431e-01 4.075632090416751925e-04
-1.563527445039817998e+00 -1.007451323671960441e+00 4.260614516594320622e-04
-3.329956542542050535e+00 1.327101289792529393e-01 7.962356797675895033e-04
1.141211441006835692e+00 9.055851090064083175e-01 4.214921588516687802e-04
4.293135196192331193e+00 -9.533318034437961996e-01 3.564094961370308412e-04
-2.853333884588131752e-01 -2.111261487083240240e-01 3.917550921970454954e-04
-5.230850544454266782e+00 9.375633937131276907e-01 3.296366687636149203e-04
5.444280220604055032e+00 -6.681239573329572634e-01 3.748188133384135071e-04
-1.749413649017439454e-01 -2.288593611753197143e-01 3.090216400717091575e-04
-4.707855684677701547e+00 9.409098316062659562e-01 9.631156368742336453e-04
4.264265168456971011e+00 -9.310459099619997625e-01 3.358159001366189922e-04
-1.477746800200342214e+00 -1.021093721856973557e+00 6.919274908216345877e-04
-4.917293108830678605e+00 9.824114555155373241e-01 4.096875700596390836e-04
5.722809318210970275e+00 -5.146699879124883026e-01 3.529218344403923981e-04
-1.964747025909715283e+00 -8.603726635318850180e-01 3.444746442750128384e-04
-3.594487899248186125e+00 4.660514878040715736e-01 3.398246304488223429e-04
-5.195000754094829531e-01 -4.266461488080026676e-01 4.293746050862447261e-04
-5.970341661895725238e+00 2.605301327223789043e-01 1.387923062905375895e-03
-3.201646380577756190e+00 -2.351553771982375918e-02 3.045152797839866844e-03
1.926567870790682591e+00 9.941496621419595447e-01 3.931885118648657503e-04
-2.043583495184709165e+00 -9.013632763531784775e-01 5.494406081959129010e-04
-6.012259018469885419e+00 1.946047577985025590e-01 1.590875623729650452e-03
-2.859966491405106392e+00 -2.125155794998762060e-01 3.492425712581944904e-04
5.799243575631878755e+00 -4.202589501043071940e-01 3.267642783192323025e-04
2.670677392795807847e+00 2.938847062562679469e-01 1.198828015485259432e-03
1.423303857043871190e+00 9.963704845665510845e-01 3.046526112338624435e-04
-5.747935025973369250e+00 4.397019102269014157e-01 1.531901171862125452e-03
6.016588381841422972e+00 -3.351974489359829668e-01 1.299650853084611049e-03
6.011014444346889363e-01 5.479907424177220543e-01 5.914663976544245983e-04
1.506081834853540968e-01 1.164846209716887127e-01 2.911909416250178491e-04
3.908315422442212750e+00 -6.355477529281884363e-01 2.654036753878118594e-04
2.716191361551718586e+00 4.145082561978147284e-01 3.679978089543163014e-04
4.158025550691165861e+00 -8.228472045222831044e-01 4.085052782673672441e-04
-4.436430618145224436e+00 9.237803609784238645e-01 8.612158536902576184e-04
1.134124882583806837e+00 9.219698500736226432e-01 3.687138580145594719e-04
4.361958773345751439e+00 -9.621093969983000038e-01 3.636211364157380878e-04
-1.980514993496731435e+00 -9.185765355562622858e-01 3.527833460826509406e-04
-4.462823004478226885e+00 9.635877052873568216e-01 4.340243760854536090e-04
-3.975391812184041029e+00 7.601321292031827381e-01 3.546526245790450099e-04
-4.228494990772443174e+00 9.672715819012582816e-01 5.135699503112532618e-04
-9.370445415310371118e-01 -7.346080440666844513e-01 4.564415312377346047e-04
1.326864298860292557e+00 9.165552996300985189e-01 1.058868420988296659e-03
-5.100426195346877911e+00 9.277749462895796828e-01 3.392977285542599585e-04
-5.946550608634462165e+00 2.923198617259506471e-01 9.674898388444421295e-04
-5.168354025757338377e+00 9.357147398498739665e-01 3.706991447348650937e-04
-2.869300960348285301e+00 -2.060996882064163871e-01 4.132322860224040884e-04
-1.982369993120930651e+00 -8.936879886726631916e-01 3.031664306874423654e-04
3.477433703703795231e+00 -2.736695927232544734e-01 3.525705866701832661e-04
3.061511741629411532e+00 6.760481650886426830e-03 1.577105108034772621e-03
-4.901167538166079751e+00 1.026723621909527484e+00 3.904867970870411209e-04
-2.755935757343879189e-01 -1.671411430835187950e-01 4.649245046600036964e-04
1.858375871812912195e+00 1.071992346025728793e+00 3.916689995880104185e-04
4.304593857132022805e+00 -9.339813915455045246e-01 3.564876891730829177e-04
-1.401541705545939820e+00 -1.059537596816729987e+00 2.372169778392126289e-03
-2.321908875569543618e+00 -7.292998424703192040e-01 4.514734761543563193e-04
-1.044463106154982057e+00 -9.305261138404290477e-01 1.963130773447982740e-03
-7.319015722496118315e-01 -6.109562908743587650e-01 3.415787771208051945e-04
1.467276081454536474e+00 1.027062130824242026e+00 4.062496744730102315e-04
6.235798410780290624e+00 -2.073646726416314423e-02 3.142132331707206687e-04
1.912388794096422373e+00 9.627752813404261145e-01 3.854736736017239335e-04
1.702887358608154322e+00 1.030386561386966271e+00 3.398464456727818129e-04
4.336991637053495552e-01 3.988779090198708577e-01 7.959815913028276324e-04
-1.814855760920345951e+00 -9.970844902237243623e-01 7.594177677224159912e-04
