# Y X a0 a1 a2 a3
1.331790025314576464e+00 -1.000000000000000000e+00 1.694733287985929759e-01 6.764461271822959088e-01 1.531387510158914445e-01 9.417930032196909123e-04
1.193115106374653234e+00 -9.859719438877755371e-01 1.716837507759440828e-01 6.751321083540903212e-01 1.522443385608352739e-01 9.398023091301598367e-04
0.000000000000000000e+00 -9.719438877755510742e-01 1.739565767079884751e-01 6.736714874537444997e-01 1.514338734378966878e-01 9.380624003702890375e-04
2.069275825174795802e+00 -9.579158316633266113e-01 1.764007085334714786e-01 6.721900999803928078e-01 1.504721591675863557e-01 9.370323185493416047e-04
1.717801044660510534e+00 -9.438877755511021483e-01 1.787855148679246831e-01 6.706192391599686831e-01 1.496593093452638079e-01 9.359366268427274154e-04
0.000000000000000000e+00 -9.298597194388777964e-01 1.811029778444949723e-01 6.692491923868936210e-01 1.487129562494363677e-01 9.348735191750556133e-04
0.000000000000000000e+00 -9.158316633266533335e-01 1.835585941306883406e-01 6.676073853060430219e-01 1.479000729790150015e-01 9.339475842536248311e-04
0.000000000000000000e+00 -9.018036072144288706e-01 1.861137233298388038e-01 6.660541425257602288e-01 1.468992027533897737e-01 9.329313910112102971e-04
1.064476864531279876e+00 -8.877755511022044077e-01 1.885718938924525190e-01 6.645813239126459049e-01 1.459147828863543161e-01 9.319993085473351211e-04
3.614131107202029347e-01 -8.737474949899799448e-01 1.911896919582116716e-01 6.626818413043668032e-01 1.451962763014582880e-01 9.321904359632629446e-04
1.980830274555320514e-01 -8.597194388777554819e-01 1.936262279574945122e-01 6.611234678991969593e-01 1.443189275733090526e-01 9.313765699995075900e-04
0.000000000000000000e+00 -8.456913827655310190e-01 1.963898447708973816e-01 6.593513779553777931e-01 1.433273349851945377e-01 9.314422885302193469e-04
0.000000000000000000e+00 -8.316633266533066671e-01 1.989356627289976254e-01 6.576453436014998433e-01 1.424868558181312250e-01 9.321378513713292130e-04
2.459228625749339425e+00 -8.176352705410820931e-01 2.016684012659091529e-01 6.557607805774586796e-01 1.416383290855244281e-01 9.324890711078931155e-04
7.066490104081043500e-01 -8.036072144288577412e-01 2.043139475213422707e-01 6.540409990695406073e-01 1.407121957000382062e-01 9.328577090789843748e-04
7.100508956691984341e-01 -7.895791583166332783e-01 2.070423383739396772e-01 6.523275570886570840e-01 1.396960142699651131e-01 9.340902674381664980e-04
1.096964610785398753e+00 -7.755511022044088154e-01 2.097609210174888050e-01 6.503887745961725031e-01 1.389149733685830224e-01 9.353310177555859218e-04
0.000000000000000000e+00 -7.615230460921843525e-01 2.124797223285088688e-01 6.485659547866282626e-01 1.380180597718347335e-01 9.362631130280191314e-04
0.000000000000000000e+00 -7.474949899799598896e-01 2.153766859993690996e-01 6.466280517106691716e-01 1.370579417335479888e-01 9.373205564138618754e-04
1.308929844730390535e+00 -7.334669338677355377e-01 2.181942740408711889e-01 6.447115076696177116e-01 1.361549962522959345e-01 9.392220372152936458e-04
0.000000000000000000e+00 -7.194388777555109638e-01 2.209831613984238607e-01 6.427275876163182078e-01 1.353476507324222755e-01 9.416002528356149769e-04
1.275961280900269612e+00 -7.054108216432866119e-01 2.239097611622431205e-01 6.407531466776000828e-01 1.343936221269245446e-01 9.434700332322891719e-04
1.844763708924751278e+00 -6.913827655310621489e-01 2.266595195077339697e-01 6.388125045378356681e-01 1.335828371223883870e-01 9.451388320419962718e-04
2.110633659575601673e+00 -6.773547094188376860e-01 2.296206812963593746e-01 6.368111123942350460e-01 1.326202375453498783e-01 9.479687640557383707e-04
0.000000000000000000e+00 -6.633266533066132231e-01 2.326855579396019391e-01 6.346467745985147069e-01 1.317173225093426769e-01 9.503449525405917525e-04
1.298471729069574421e+00 -6.492985971943887602e-01 2.355924892718599672e-01 6.326495225890990115e-01 1.308045698336451623e-01 9.534183053958485143e-04
3.846961082667378351e-01 -6.352705410821642973e-01 2.385657544916899575e-01 6.305240386394281860e-01 1.299538718073123822e-01 9.563350615695164099e-04
7.040127634066940532e-01 -6.212424849699398344e-01 2.415928958345875122e-01 6.282697956416343210e-01 1.291771882402086846e-01 9.601202835695805396e-04
1.208113082480462008e+00 -6.072144288577154825e-01 2.446668558891865741e-01 6.260943189248709961e-01 1.282747076625074811e-01 9.641175234348404056e-04
