# Y X a0 a1 a2 a3
0.000000000000000000e+00 -1.000000000000000000e+00 5.537314309496466774e-02 3.500920009686152579e-01 5.720027138737824313e-01 2.253214206263777844e-02
0.000000000000000000e+00 -9.859719438877755371e-01 5.687762180063715006e-02 3.531176345889647794e-01 5.673060188278011839e-01 2.269872478259691434e-02
0.000000000000000000e+00 -9.719438877755510742e-01 5.832008449567816638e-02 3.559700281589645576e-01 5.628514241337426727e-01 2.285846321161454434e-02
0.000000000000000000e+00 -9.579158316633266113e-01 5.987874467306953524e-02 3.588151828698718515e-01 5.582814290341532315e-01 2.302464342290538521e-02
9.830895332428560840e-01 -9.438877755511021483e-01 6.146215957018549142e-02 3.618192735791912473e-01 5.535297343457831198e-01 2.318883250484012754e-02
2.203747184671945192e+00 -9.298597194388777964e-01 6.307151028647954571e-02 3.646385665422768318e-01 5.489275550084348199e-01 2.336236816280870196e-02
2.116520019320253798e+00 -9.158316633266533335e-01 6.467709256805272144e-02 3.676002654044623896e-01 5.441941506130851813e-01 2.352849141439962433e-02
0.000000000000000000e+00 -9.018036072144288706e-01 6.643899845117878789e-02 3.703847240493882698e-01 5.394960980034299025e-01 2.368017949600307107e-02
0.000000000000000000e+00 -8.877755511022044077e-01 6.812024988152678984e-02 3.734229168228973550e-01 5.346093328258776367e-01 2.384750046969819071e-02
1.200785559070016273e+00 -8.737474949899799448e-01 6.985361958738763033e-02 3.761709816907999326e-01 5.299674668270611955e-01 2.400793189475114095e-02
4.119030033726817641e-01 -8.597194388777554819e-01 7.167395826865449737e-02 3.789214366267962819e-01 5.252227047656878867e-01 2.418190033886143467e-02
5.282305639914236517e-02 -8.456913827655310190e-01 7.348367920136045228e-02 3.816700429304601405e-01 5.204958057886631684e-01 2.435047207951625964e-02
0.000000000000000000e+00 -8.316633266533066671e-01 7.539599418274207931e-02 3.844740255881622937e-01 5.156156694013419584e-01 2.451431082775360273e-02
0.000000000000000000e+00 -8.176352705410820931e-01 7.731312862625118465e-02 3.871070857173036783e-01 5.109052039346985152e-01 2.467458172174653505e-02
0.000000000000000000e+00 -8.036072144288577412e-01 7.926918220030075568e-02 3.902258945414071034e-01 5.056611488789521935e-01 2.484377437933992308e-02
0.000000000000000000e+00 -7.895791583166332783e-01 8.132096270251391867e-02 3.927215968260047707e-01 5.009288079525103798e-01 2.502863251897104527e-02
0.000000000000000000e+00 -7.755511022044088154e-01 8.332740832860002778e-02 3.954103838637149648e-01 4.960785363229950895e-01 2.518367148468999422e-02
5.555107632257505479e-02 -7.615230460921843525e-01 8.544773512734481213e-02 3.982489603764844399e-01 4.909302125182800070e-01 2.537309197789074794e-02
0.000000000000000000e+00 -7.474949899799598896e-01 8.752124699050245482e-02 4.007931088919406970e-01 4.861905577934158562e-01 2.549508632414103360e-02
0.000000000000000000e+00 -7.334669338677355377e-01 8.970901034754681647e-02 4.033493540013772249e-01 4.812623990444885869e-01 2.567923660658735091e-02
0.000000000000000000e+00 -7.194388777555109638e-01 9.190608756926320344e-02 4.061521763427283771e-01 4.760678696196674053e-01 2.587386646834122922e-02
7.615484602454128948e-01 -7.054108216432866119e-01 9.412151435810457711e-02 4.085704153376453207e-01 4.712986946885560080e-01 2.600937561569404907e-02
1.600336151682201002e+00 -6.913827655310621489e-01 9.636993083957319517e-02 4.111199209077907035e-01 4.663349331165851930e-01 2.617521513605090486e-02
