X	y
-2.000000000000000000e+00	6.098114978443660572e-01
-1.989999999999999991e+00	6.449764725777855645e-01
-1.979999999999999982e+00	6.789540943797626182e-01
-1.969999999999999973e+00	7.113925540903296429e-01
-1.959999999999999964e+00	7.419593026583628514e-01
-1.949999999999999956e+00	7.703450302992702614e-01
-1.939999999999999947e+00	7.962725979021454403e-01
-1.929999999999999938e+00	8.194975474099632784e-01
-1.919999999999999929e+00	8.398153416334827037e-01
-1.909999999999999920e+00	8.570629583444202559e-01
-1.899999999999999911e+00	8.711230696968566001e-01
-1.889999999999999902e+00	8.819258263831682987e-01
-1.879999999999999893e+00	8.894497377470211852e-01
-1.869999999999999885e+00	8.937230227935828442e-01
-1.859999999999999876e+00	8.948220032546254643e-01
-1.849999999999999867e+00	8.928699461901994372e-01
-1.839999999999999858e+00	8.880354359005933063e-01
-1.829999999999999849e+00	8.805277111346133667e-01
-1.819999999999999840e+00	8.705942048802597366e-01
-1.809999999999999831e+00	8.585144980466585807e-01
-1.799999999999999822e+00	8.445956682801081250e-01
-1.789999999999999813e+00	8.291660971525820489e-01
-1.779999999999999805e+00	8.125689717249764410e-01
-1.769999999999999796e+00	7.951565254625991841e-01
-1.759999999999999787e+00	7.772825712624263916e-01
-1.749999999999999778e+00	7.592967445805208770e-01
-1.739999999999999769e+00	7.415374589915149084e-01
-1.729999999999999760e+00	7.243269396648323033e-01
-1.719999999999999751e+00	7.079642787564475181e-01
-1.709999999999999742e+00	6.927228150160705811e-01
-1.699999999999999734e+00	6.788435500468785744e-01
-1.689999999999999725e+00	6.665337455310831327e-01
-1.679999999999999716e+00	6.559635693588884431e-01
-1.669999999999999707e+00	6.472642652276595632e-01
-1.659999999999999698e+00	6.405282399407523641e-01
-1.649999999999999689e+00	6.358087011062423244e-01
-1.639999999999999680e+00	6.331207101224332057e-01
-1.629999999999999671e+00	6.324432896213392219e-01
-1.619999999999999662e+00	6.337219555964707096e-01
-1.609999999999999654e+00	6.368717709978575225e-01
-1.599999999999999645e+00	6.417809712727897686e-01
-1.589999999999999636e+00	6.483158709459855285e-01
-1.579999999999999627e+00	6.563239191829335351e-01
-1.569999999999999618e+00	6.656399408596738176e-01
-1.559999999999999609e+00	6.760896163746863419e-01
-1.549999999999999600e+00	6.874940489771150798e-01
-1.539999999999999591e+00	6.996756276695494936e-01
-1.529999999999999583e+00	7.124598958446907160e-01
-1.519999999999999574e+00	7.256813360949398994e-01
-1.509999999999999565e+00	7.391851516723073612e-01
-1.499999999999999556e+00	7.528305470361050800e-01
-1.489999999999999547e+00	7.664937930783709552e-01
-1.479999999999999538e+00	7.800681272830620738e-01
-1.469999999999999529e+00	7.934657792071246885e-01
-1.459999999999999520e+00	8.066189302041233411e-01
-1.449999999999999512e+00	8.194782509395395209e-01
-1.439999999999999503e+00	8.320134013501980785e-01
-1.429999999999999494e+00	8.442111419663089755e-01
-1.419999999999999485e+00	8.560741780600282791e-01
-1.409999999999999476e+00	8.676195637273931283e-01
-1.399999999999999467e+00	8.788752937964930956e-01
-1.389999999999999458e+00	8.898794555382341098e-01
-1.379999999999999449e+00	9.006768784707683828e-01
-1.369999999999999440e+00	9.113161159609246553e-01
-1.359999999999999432e+00	9.218480028733970766e-01
-1.349999999999999423e+00	9.323220192834997810e-01
-1.339999999999999414e+00	9.427841528485692013e-01
-1.329999999999999405e+00	9.532754320218083111e-01
-1.319999999999999396e+00	9.638283880906423073e-01
-1.309999999999999387e+00	9.744668965183169718e-01
-1.299999999999999378e+00	9.852038658460394727e-01
-1.289999999999999369e+00	9.960396140568416046e-01
-1.279999999999999361e+00	1.006961514411652159e+00
-1.269999999999999352e+00	1.017944077586978135e+00
-1.259999999999999343e+00	1.028946850696032200e+00
-1.249999999999999334e+00	1.039916512393718406e+00
-1.239999999999999325e+00	1.050785303847532104e+00
-1.229999999999999316e+00	1.061473059009948150e+00
-1.219999999999999307e+00	1.071887015575497371e+00
-1.209999999999999298e+00	1.081923326566460730e+00
-1.199999999999999289e+00	1.091468279333107194e+00
-1.189999999999999281e+00	1.100399109918406948e+00
-1.179999999999999272e+00	1.108586203189978914e+00
-1.169999999999999263e+00	1.115894213535648660e+00
-1.159999999999999254e+00	1.122183968437918899e+00
-1.149999999999999245e+00	1.127314460583562106e+00
-1.139999999999999236e+00	1.131143911558175175e+00
-1.129999999999999227e+00	1.133532110395012449e+00
-1.119999999999999218e+00	1.134342019262916779e+00
-1.109999999999999210e+00	1.133441427899235521e+00
-1.099999999999999201e+00	1.130705126679049766e+00
-1.089999999999999192e+00	1.126015771189200265e+00
-1.079999999999999183e+00	1.119265737141434292e+00
-1.069999999999999174e+00	1.110358616119352160e+00
-1.059999999999999165e+00	1.099210930520427176e+00
-1.049999999999999156e+00	1.085752447553822719e+00
-1.039999999999999147e+00	1.069928088472853034e+00
-1.029999999999999138e+00	1.051698775346315617e+00
-1.019999999999999130e+00	1.031041787981600510e+00
-1.009999999999999121e+00	1.007952480484170632e+00
-9.999999999999991118e-01	9.824434689031463774e-01
-9.899999999999991029e-01	9.545471863453713901e-01
-9.799999999999990941e-01	9.243137541863339912e-01
-9.699999999999990852e-01	8.918132393777190581e-01
-9.599999999999990763e-01	8.571347418877476310e-01
-9.499999999999990674e-01	8.203866542815720919e-01
-9.399999999999990585e-01	7.816962468689777621e-01
-9.299999999999990496e-01	7.412095942922658498e-01
-9.199999999999990408e-01	6.990916448662100047e-01
-9.099999999999990319e-01	6.555242884990829522e-01
-8.999999999999990230e-01	6.107073387662639297e-01
-8.899999999999990141e-01	5.648563930461445448e-01
-8.799999999999990052e-01	5.182028432190118883e-01
-8.699999999999989964e-01	4.709923598388274235e-01
-8.599999999999989875e-01	4.234836286642915670e-01
-8.499999999999989786e-01	3.759472352590406130e-01
-8.399999999999989697e-01	3.286641753691749157e-01
-8.299999999999989608e-01	2.819243381215213451e-01
-8.199999999999989519e-01	2.360243719645456484e-01
-8.099999999999989431e-01	1.912662068963851270e-01
-7.999999999999989342e-01	1.479549541770678323e-01
-7.899999999999989253e-01	1.063965960595861793e-01
-7.799999999999989164e-01	6.689556429592044551e-02
-7.699999999999989075e-01	2.975306470155250627e-02
-7.599999999999988987e-01	-4.736256809567296333e-03
-7.499999999999988898e-01	-3.628652742183682833e-02
-7.399999999999988809e-01	-6.462331591343273285e-02
-7.299999999999988720e-01	-8.948627754544262458e-02
-7.199999999999988631e-01	-1.106321928570834640e-01
-7.099999999999988542e-01	-1.278374328613276489e-01
-6.999999999999988454e-01	-1.409005607181262054e-01
-6.899999999999988365e-01	-1.496453429942908309e-01
-6.799999999999988276e-01	-1.539229785194375644e-01
-6.699999999999988187e-01	-1.536143817294835789e-01
-6.599999999999988098e-01	-1.486329620772953997e-01
-6.499999999999988010e-01	-1.389255313127485680e-01
-6.399999999999987921e-01	-1.244749318536498839e-01
-6.299999999999987832e-01	-1.053009024465716981e-01
-6.199999999999987743e-01	-8.146112569802682613e-02
-6.099999999999987654e-01	-5.305192856929052958e-02
-5.999999999999987566e-01	-2.020862473200724790e-02
-5.899999999999987477e-01	1.689541173294151211e-02
-5.799999999999987388e-01	5.804889304009794304e-02
-5.699999999999987299e-01	1.030038422205196980e-01
-5.599999999999987210e-01	1.514780532149914705e-01
-5.499999999999987121e-01	2.031564522329842859e-01
-5.399999999999987033e-01	2.576944629481215387e-01
-5.299999999999986944e-01	3.147214233898568692e-01
-5.199999999999986855e-01	3.738433701873321025e-01
-5.099999999999986766e-01	4.346479613562580502e-01
-4.999999999999986677e-01	4.967085556865994955e-01
-4.899999999999986589e-01	5.595895319229409193e-01
-4.799999999999986500e-01	6.228503612917853927e-01
-4.699999999999986411e-01	6.860513333611720777e-01
-4.599999999999986322e-01	7.487588952362185246e-01
-4.499999999999986233e-01	8.105506529800303728e-01
-4.399999999999986144e-01	8.710207462166408288e-01
-4.299999999999986056e-01	9.297845904963859542e-01
-4.199999999999985967e-01	9.864837899515794817e-01
-4.099999999999985878e-01	1.040790525546099854e+00
-3.999999999999985789e-01	1.092411298534719410e+00
-3.899999999999985700e-01	1.141090541345144871e+00
-3.799999999999985612e-01	1.186613396357912631e+00
-3.699999999999985523e-01	1.228807503839468129e+00
-3.599999999999985434e-01	1.267545377351722236e+00
-3.499999999999985345e-01	1.302744155694864236e+00
-3.399999999999985256e-01	1.334366461595922093e+00
-3.299999999999985167e-01	1.362419045164906972e+00
-3.199999999999985079e-01	1.386951515977677518e+00
-3.099999999999984990e-01	1.408054327902758196e+00
-2.999999999999984901e-01	1.425856046465675320e+00
-2.899999999999984812e-01	1.440518713176414112e+00
-2.799999999999984723e-01	1.452235723874365281e+00
-2.699999999999984635e-01	1.461225479008521067e+00
-2.599999999999984546e-01	1.467727859416254166e+00
-2.499999999999984457e-01	1.471997964626916122e+00
-2.399999999999984368e-01	1.474301474035359050e+00
-2.299999999999984279e-01	1.474909082541705718e+00
-2.199999999999984190e-01	1.474090747490484965e+00
