X	y
-2.000000000000000000e+00	5.518921806329466495e-01
-1.949999999999999956e+00	4.357888037049353347e-01
-1.899999999999999911e+00	3.183395086801188434e-01
-1.849999999999999867e+00	2.002528396941624100e-01
-1.799999999999999822e+00	8.226267377000218151e-02
-1.749999999999999778e+00	-3.487950819289237225e-02
-1.699999999999999734e+00	-1.504116440694431289e-01
-1.649999999999999689e+00	-2.635698085029054560e-01
-1.599999999999999645e+00	-3.735967007751208602e-01
-1.549999999999999600e+00	-4.797507454763788592e-01
-1.499999999999999556e+00	-5.813150002826504847e-01
-1.449999999999999512e+00	-6.776069761664039737e-01
-1.399999999999999467e+00	-7.679876452094045458e-01
-1.349999999999999423e+00	-8.518701533784164281e-01
-1.299999999999999378e+00	-9.287283724922716921e-01
-1.249999999999999334e+00	-9.981043943305690780e-01
-1.199999999999999289e+00	-1.059615325085373261e+00
-1.149999999999999245e+00	-1.112958866433267247e+00
-1.099999999999999201e+00	-1.157917506411147324e+00
-1.049999999999999156e+00	-1.194361195582740232e+00
-9.999999999999991118e-01	-1.222248846925728882e+00
-9.499999999999990674e-01	-1.241627832657354435e+00
-8.999999999999990230e-01	-1.252632052613384062e+00
-8.499999999999989786e-01	-1.255478240682853741e+00
-7.999999999999989342e-01	-1.250460904019821573e+00
-7.499999999999988898e-01	-1.237945785913943997e+00
-6.999999999999988454e-01	-1.218362555878950593e+00
-6.499999999999988010e-01	-1.192195800514979975e+00
-5.999999999999987566e-01	-1.159975814257326210e+00
-5.499999999999987121e-01	-1.122269163722967367e+00
-4.999999999999986677e-01	-1.079668588144778951e+00
-4.499999999999986233e-01	-1.032783795550016315e+00
-3.999999999999985789e-01	-9.822319947806876783e-01
-3.499999999999985345e-01	-9.286296904156317034e-01
-2.999999999999984901e-01	-8.725852312889770257e-01
-2.499999999999984457e-01	-8.146926749421276037e-01
-1.999999999999984013e-01	-7.555265311943966111e-01
-1.499999999999983569e-01	-6.956380837057962729e-01
-9.999999999999831246e-02	-6.355535664119953410e-01
-4.999999999999826805e-02	-5.757719778429624125e-01
1.776356839400250465e-15	-5.167660420550816980e-01
5.000000000000159872e-02	-4.589825651475241131e-01
1.000000000000018652e-01	-4.028446924205027480e-01
1.500000000000021316e-01	-3.487535327885520342e-01
2.000000000000019540e-01	-2.970914480368324062e-01
2.500000000000017764e-01	-2.482239861577751894e-01
3.000000000000020428e-01	-2.025025673282472294e-01
3.500000000000023093e-01	-1.602661022128504253e-01
4.000000000000021316e-01	-1.218421472274209827e-01
4.500000000000019540e-01	-8.754786701887956601e-02
5.000000000000022204e-01	-5.768856878948513955e-02
5.500000000000024869e-01	-3.255679465176453125e-02
6.000000000000023093e-01	-1.242974993300927089e-02
6.500000000000021316e-01	2.434259715480058262e-03
7.000000000000023981e-01	1.179961271460683303e-02
7.500000000000026645e-01	1.545879594624932629e-02
8.000000000000024869e-01	1.323721201765570843e-02
8.500000000000023093e-01	4.998829031168328108e-03
9.000000000000025757e-01	-9.348127783193604934e-03
9.500000000000028422e-01	-2.984573890634600879e-02
1.000000000000002665e+00	-5.648164945204281473e-02
1.050000000000002487e+00	-8.918452559502654253e-02
1.100000000000002753e+00	-1.278204842564378829e-01
1.150000000000003020e+00	-1.721904173313700270e-01
1.200000000000002842e+00	-2.220286869718546274e-01
1.250000000000002665e+00	-2.770021079944688380e-01
1.300000000000002931e+00	-3.367112784370042688e-01
1.350000000000003197e+00	-4.006917635937385924e-01
1.400000000000003020e+00	-4.684176776874870995e-01
1.450000000000002842e+00	-5.393053963704996789e-01
1.500000000000003109e+00	-6.127186501685129016e-01
1.550000000000003375e+00	-6.879746036705112200e-01
1.600000000000003197e+00	-7.643507125899220433e-01
1.650000000000003020e+00	-8.410924441944912511e-01
1.700000000000003286e+00	-9.174212781639794478e-01
1.750000000000003553e+00	-9.925436960438642764e-01
1.800000000000003375e+00	-1.065660418593255221e+00
1.850000000000003197e+00	-1.135976280555007545e+00
1.900000000000003464e+00	-1.202710060546259951e+00
1.950000000000003730e+00	-1.265105064585218875e+00
