X	y
-5.000000000000000000e+00	-1.156777725938861856e+00
-4.990000000000000213e+00	-1.190986070227606275e+00
-4.980000000000000426e+00	-1.225169978894097955e+00
-4.970000000000000639e+00	-1.259318466574630646e+00
-4.960000000000000853e+00	-1.293426517779613594e+00
-4.950000000000001066e+00	-1.327492186461098456e+00
-4.940000000000001279e+00	-1.361507010232919423e+00
-4.930000000000001492e+00	-1.395462590436758799e+00
-4.920000000000001705e+00	-1.429357846922764574e+00
-4.910000000000001918e+00	-1.463182092233534348e+00
-4.900000000000002132e+00	-1.496931329536305810e+00
-4.890000000000002345e+00	-1.530598205874733164e+00
-4.880000000000002558e+00	-1.564177855195177047e+00
-4.870000000000002771e+00	-1.597661833919555630e+00
-4.860000000000002984e+00	-1.631044960165646263e+00
-4.850000000000003197e+00	-1.664321929009753287e+00
-4.840000000000003411e+00	-1.697484082079475431e+00
-4.830000000000003624e+00	-1.730526415162891407e+00
-4.820000000000003837e+00	-1.763442562690694881e+00
-4.810000000000004050e+00	-1.796225814879496063e+00
-4.800000000000004263e+00	-1.828870006177300223e+00
-4.790000000000004476e+00	-1.861368091918915724e+00
-4.780000000000004690e+00	-1.893715025759257653e+00
-4.770000000000004903e+00	-1.925905353943253573e+00
-4.760000000000005116e+00	-1.957930777830532598e+00
-4.750000000000005329e+00	-1.989786420380414755e+00
-4.740000000000005542e+00	-2.021466566033710777e+00
-4.730000000000005755e+00	-2.052964515408651991e+00
-4.720000000000005969e+00	-2.084274042841902208e+00
-4.710000000000006182e+00	-2.115392031876893064e+00
-4.700000000000006395e+00	-2.146310481859497798e+00
-4.690000000000006608e+00	-2.177024462518470038e+00
-4.680000000000006821e+00	-2.207528406327349479e+00
-4.670000000000007034e+00	-2.237818015729109877e+00
-4.660000000000007248e+00	-2.267885680951043703e+00
-4.650000000000007461e+00	-2.297730139167910135e+00
-4.640000000000007674e+00	-2.327344584467430533e+00
-4.630000000000007887e+00	-2.356720805932398299e+00
-4.620000000000008100e+00	-2.385863056016961359e+00
-4.610000000000008313e+00	-2.414757217892050889e+00
-4.600000000000008527e+00	-2.443407226971414659e+00
-4.590000000000008740e+00	-2.471801732702732401e+00
-4.580000000000008953e+00	-2.499941935690805916e+00
-4.570000000000009166e+00	-2.527822671770064034e+00
-4.560000000000009379e+00	-2.555436877143674845e+00
-4.550000000000009592e+00	-2.582786416334294177e+00
-4.540000000000009805e+00	-2.609867066324706997e+00
-4.530000000000010019e+00	-2.636674285410996355e+00
-4.520000000000010232e+00	-2.663205889242093782e+00
-4.510000000000010445e+00	-2.689457733290980368e+00
-4.500000000000010658e+00	-2.715430485151283158e+00
-4.490000000000010871e+00	-2.741119906960938657e+00
-4.480000000000011084e+00	-2.766525208078851605e+00
-4.470000000000011298e+00	-2.791643717800920577e+00
-4.460000000000011511e+00	-2.816473786815930413e+00
-4.450000000000011724e+00	-2.841013405879164733e+00
-4.440000000000011937e+00	-2.865263348501994045e+00
-4.430000000000012150e+00	-2.889220134381861094e+00
-4.420000000000012363e+00	-2.912886041678971694e+00
-4.410000000000012577e+00	-2.936259570231049665e+00
-4.400000000000012790e+00	-2.959338202368742454e+00
-4.390000000000013003e+00	-2.982124261257057540e+00
-4.380000000000013216e+00	-3.004617266186697666e+00
-4.370000000000013429e+00	-3.026816865213984187e+00
-4.360000000000013642e+00	-3.048725035867591693e+00
-4.350000000000013856e+00	-3.070341397842406561e+00
-4.340000000000014069e+00	-3.091666752356869274e+00
-4.330000000000014282e+00	-3.112703312724633964e+00
-4.320000000000014495e+00	-3.133450537891468102e+00
-4.310000000000014708e+00	-3.153912456236267481e+00
-4.300000000000014921e+00	-3.174087838668681272e+00
-4.290000000000015135e+00	-3.193981396138195095e+00
-4.280000000000015348e+00	-3.213593559949673661e+00
-4.270000000000015561e+00	-3.232927211438154202e+00
-4.260000000000015774e+00	-3.251983974417289147e+00
