X	y
-5.000000000000000000e+00	1.369992310825859372e+00
-4.990000000000000213e+00	1.390957498851321139e+00
-4.980000000000000426e+00	1.411196290947109411e+00
-4.970000000000000639e+00	1.430698762128575385e+00
-4.960000000000000853e+00	1.449457740620850199e+00
-4.950000000000001066e+00	1.467464677491194802e+00
-4.940000000000001279e+00	1.484711849708303166e+00
-4.930000000000001492e+00	1.501193083179514165e+00
-4.920000000000001705e+00	1.516899718274926645e+00
-4.910000000000001918e+00	1.531827605006316206e+00
-4.900000000000002132e+00	1.545968324913221448e+00
-4.890000000000002345e+00	1.559316614528552192e+00
-4.880000000000002558e+00	1.571865700672542054e+00
-4.870000000000002771e+00	1.583613289200941132e+00
-4.860000000000002984e+00	1.594551821923202883e+00
-4.850000000000003197e+00	1.604676859195013794e+00
-4.840000000000003411e+00	1.613985501247838350e+00
-4.830000000000003624e+00	1.622472606564708375e+00
-4.820000000000003837e+00	1.630135515593308160e+00
-4.810000000000004050e+00	1.636971534509020554e+00
-4.800000000000004263e+00	1.642976922608680113e+00
-4.790000000000004476e+00	1.648148805592500876e+00
-4.780000000000004690e+00	1.652486433297445156e+00
-4.770000000000004903e+00	1.655988000510839164e+00
-4.760000000000005116e+00	1.658650883688655764e+00
-4.750000000000005329e+00	1.660476062210924475e+00
-4.740000000000005542e+00	1.661462268588638658e+00
-4.730000000000005755e+00	1.661607440531706725e+00
-4.720000000000005969e+00	1.660914382095361574e+00
-4.710000000000006182e+00	1.659382433471995988e+00
-4.700000000000006395e+00	1.657013213028073473e+00
-4.690000000000006608e+00	1.653806736206694605e+00
-4.680000000000006821e+00	1.649765288856705370e+00
-4.670000000000007034e+00	1.644891289490692854e+00
-4.660000000000007248e+00	1.639187131111029760e+00
-4.650000000000007461e+00	1.632654511500621908e+00
-4.640000000000007674e+00	1.625296786174087238e+00
-4.630000000000007887e+00	1.617118053346606299e+00
-4.620000000000008100e+00	1.608122799961403615e+00
-4.610000000000008313e+00	1.598312809152329095e+00
-4.600000000000008527e+00	1.587694036117877072e+00
-4.590000000000008740e+00	1.576270358795705206e+00
-4.580000000000008953e+00	1.564049034237041447e+00
-4.570000000000009166e+00	1.551031186614124202e+00
-4.560000000000009379e+00	1.537226344861284399e+00
-4.550000000000009592e+00	1.522642420867330815e+00
-4.540000000000009805e+00	1.507279800778842382e+00
-4.530000000000010019e+00	1.491148487908566800e+00
-4.520000000000010232e+00	1.474256412492488177e+00
-4.510000000000010445e+00	1.456610043624441353e+00
-4.500000000000010658e+00	1.438213797517266412e+00
-4.490000000000010871e+00	1.419080527520099722e+00
-4.480000000000011084e+00	1.399215682250344983e+00
-4.470000000000011298e+00	1.378631004113116454e+00
-4.460000000000011511e+00	1.357330868100131038e+00
-4.450000000000011724e+00	1.335324948785477694e+00
-4.440000000000011937e+00	1.312624425865505984e+00
-4.430000000000012150e+00	1.289236497382912017e+00
-4.420000000000012363e+00	1.265173395140822388e+00
-4.410000000000012577e+00	1.240445073778889684e+00
-4.400000000000012790e+00	1.215058743790448759e+00
-4.390000000000013003e+00	1.189026382295304884e+00
-4.380000000000013216e+00	1.162360284831729373e+00
-4.370000000000013429e+00	1.135069777099723787e+00
-4.360000000000013642e+00	1.107165541392119312e+00
-4.350000000000013856e+00	1.078660562573321213e+00
-4.340000000000014069e+00	1.049564562917994825e+00
-4.330000000000014282e+00	1.019890229118939784e+00
-4.320000000000014495e+00	9.896489981400393710e-01
-4.310000000000014708e+00	9.588530548363398687e-01
-4.300000000000014921e+00	9.275150116809633971e-01
-4.290000000000015135e+00	8.956472934518050488e-01
-4.280000000000015348e+00	8.632610075857439780e-01
-4.270000000000015561e+00	8.303705749620455823e-01
-4.260000000000015774e+00	7.969886716995168152e-01
-4.250000000000015987e+00	7.631270738392826880e-01
-4.240000000000016200e+00	7.288004003477626114e-01
-4.230000000000016414e+00	6.940205903112187658e-01
-4.220000000000016627e+00	6.588020269436216658e-01
-4.210000000000016840e+00	6.231582357971459096e-01
-4.200000000000017053e+00	5.871017975942869338e-01
-4.190000000000017266e+00	5.506479869724982823e-01
-4.180000000000017479e+00	5.138096267991841826e-01
-4.170000000000017693e+00	4.766000927675882459e-01
-4.160000000000017906e+00	4.390347092938713391e-01
-4.150000000000018119e+00	4.011274989565360438e-01
-4.140000000000018332e+00	3.628911100200493123e-01
-4.130000000000018545e+00	3.243424269345903665e-01
-4.120000000000018758e+00	2.854929121828784777e-01
-4.110000000000018971e+00	2.463584776807380416e-01
-4.100000000000019185e+00	2.069536463567405449e-01
-4.090000000000019398e+00	1.672925295392853617e-01
-4.080000000000019611e+00	1.273901384313300966e-01
-4.070000000000019824e+00	8.726006812269007651e-02
-4.060000000000020037e+00	4.691852411973018722e-02
-4.050000000000020250e+00	6.378344541274533208e-03
-4.040000000000020464e+00	-3.434427717492077869e-02
-4.030000000000020677e+00	-7.523543921056471961e-02
-4.020000000000020890e+00	-1.162803015854247390e-01
-4.010000000000021103e+00	-1.574645547282657043e-01
-4.000000000000021316e+00	-1.987722716605185569e-01
-3.990000000000021529e+00	-2.401897732636576188e-01
-3.980000000000021743e+00	-2.817017047321326850e-01
-3.970000000000021956e+00	-3.232938628270927151e-01
-3.960000000000022169e+00	-3.649514244601704815e-01
-3.950000000000022382e+00	-4.066593852457136560e-01
-3.940000000000022595e+00	-4.484042895351227909e-01
-3.930000000000022808e+00	-4.901690303957626504e-01
-3.920000000000023022e+00	-5.319415254177765062e-01
-3.910000000000023235e+00	-5.737061310082129939e-01
-3.900000000000023448e+00	-6.154484029590051586e-01
-3.890000000000023661e+00	-6.571547177477266022e-01
-3.880000000000023874e+00	-6.988099868830521810e-01
-3.870000000000024087e+00	-7.403992552774125713e-01
-3.860000000000024301e+00	-7.819091592419400438e-01
-3.850000000000024514e+00	-8.233254802119891469e-01
-3.840000000000024727e+00	-8.646338556658332841e-01
-3.830000000000024940e+00	-9.058199567855721446e-01
-3.820000000000025153e+00	-9.468717661770204019e-01
-3.810000000000025366e+00	-9.877729425126744456e-01
-3.800000000000025580e+00	-1.028511202115160339e+00
-3.790000000000025793e+00	-1.069072186340942476e+00
-3.780000000000026006e+00	-1.109443397031601108e+00
-3.770000000000026219e+00	-1.149610631045959064e+00
-3.760000000000026432e+00	-1.189560702441377904e+00
-3.750000000000026645e+00	-1.229281242157324483e+00
-3.740000000000026859e+00	-1.268758228236716468e+00
-3.730000000000027072e+00	-1.307980139224485638e+00
-3.720000000000027285e+00	-1.346931959490620168e+00
-3.710000000000027498e+00	-1.385603838072254401e+00
-3.700000000000027711e+00	-1.423982055711603190e+00
-3.690000000000027924e+00	-1.462054908999931513e+00
-3.680000000000028137e+00	-1.499809160263713137e+00
-3.670000000000028351e+00	-1.537234234450131298e+00
-3.660000000000028564e+00	-1.574317829716494366e+00
-3.650000000000028777e+00	-1.611047920843202252e+00
-3.640000000000028990e+00	-1.647414523970915257e+00
-3.630000000000029203e+00	-1.683406834572886090e+00
-3.620000000000029416e+00	-1.719011737975538079e+00
-3.610000000000029630e+00	-1.754220200186786816e+00
-3.600000000000029843e+00	-1.789021013411283390e+00
-3.590000000000030056e+00	-1.823405334813248180e+00
-3.580000000000030269e+00	-1.857361955464900571e+00
-3.570000000000030482e+00	-1.890880531613143845e+00
-3.560000000000030695e+00	-1.923953096117840600e+00
-3.550000000000030909e+00	-1.956568842350318249e+00
-3.540000000000031122e+00	-1.988719270699041086e+00
-3.530000000000031335e+00	-2.020396215420102504e+00
-3.520000000000031548e+00	-2.051590627155187807e+00
-3.510000000000031761e+00	-2.082294062796675949e+00
-3.500000000000031974e+00	-2.112499761720766589e+00
-3.490000000000032188e+00	-2.142198702358085516e+00
-3.480000000000032401e+00	-2.171383026936572591e+00
-3.470000000000032614e+00	-2.200047344216434109e+00
-3.460000000000032827e+00	-2.228182913910373930e+00
-3.450000000000033040e+00	-2.255784952147058320e+00
-3.440000000000033253e+00	-2.282845393871601125e+00
-3.430000000000033467e+00	-2.309360609687425736e+00
-3.420000000000033680e+00	-2.335323103832755542e+00
-3.410000000000033893e+00	-2.360728205465821627e+00
-3.400000000000034106e+00	-2.385570714173328888e+00
-3.390000000000034319e+00	-2.409845610402962190e+00
-3.380000000000034532e+00	-2.433549349409247498e+00
-3.370000000000034746e+00	-2.456677604592898856e+00
-3.360000000000034959e+00	-2.479227004362348552e+00
-3.350000000000035172e+00	-2.501193150079240368e+00
-3.340000000000035385e+00	-2.522574179163341590e+00
-3.330000000000035598e+00	-2.543366342074992126e+00
-3.320000000000035811e+00	-2.563567488475182454e+00
-3.310000000000036025e+00	-2.583176859754347188e+00
-3.300000000000036238e+00	-2.602191401919778269e+00
-3.290000000000036451e+00	-2.620609279593650864e+00
-3.280000000000036664e+00	-2.638430636691622588e+00
-3.270000000000036877e+00	-2.655654643291963879e+00
-3.260000000000037090e+00	-2.672281643376978710e+00
-3.250000000000037303e+00	-2.688310027901263055e+00
-3.240000000000037517e+00	-2.703740348208913957e+00
-3.230000000000037730e+00	-2.718574576191909120e+00
-3.220000000000037943e+00	-2.732813376776992431e+00
-3.210000000000038156e+00	-2.746456962478438513e+00
-3.200000000000038369e+00	-2.759508514321296069e+00
-3.190000000000038582e+00	-2.771968813065237125e+00
-3.180000000000038796e+00	-2.783840891340886525e+00
-3.170000000000039009e+00	-2.795127715381484190e+00
-3.160000000000039222e+00	-2.805831432442603912e+00
-3.150000000000039435e+00	-2.815955994145154406e+00
-3.140000000000039648e+00	-2.825504971607694316e+00
-3.130000000000039861e+00	-2.834482238317128200e+00
-3.120000000000040075e+00	-2.842892457050793187e+00
-3.110000000000040288e+00	-2.850739480767587430e+00
-3.100000000000040501e+00	-2.858028426725116145e+00
-3.090000000000040714e+00	-2.864765429556248577e+00
-3.080000000000040927e+00	-2.870954328922227017e+00
-3.070000000000041140e+00	-2.876601731559110586e+00
-3.060000000000041354e+00	-2.881714522442195836e+00
-3.050000000000041567e+00	-2.886297109788860560e+00
-3.040000000000041780e+00	-2.890357037880388003e+00
-3.030000000000041993e+00	-2.893901463405882613e+00
-3.020000000000042206e+00	-2.896937110242694402e+00
-3.010000000000042419e+00	-2.899470752564259346e+00
-3.000000000000042633e+00	-2.901510059252776053e+00
-2.990000000000042846e+00	-2.903064176315617750e+00
-2.980000000000043059e+00	-2.904139053709136054e+00
-2.970000000000043272e+00	-2.904744689791512791e+00
-2.960000000000043485e+00	-2.904887380724887613e+00
-2.950000000000043698e+00	-2.904577767377382269e+00
-2.940000000000043912e+00	-2.903822989391490417e+00
-2.930000000000044125e+00	-2.902633396597150917e+00
-2.920000000000044338e+00	-2.901016881111342371e+00
-2.910000000000044551e+00	-2.898983159796655773e+00
-2.900000000000044764e+00	-2.896541685796491183e+00
-2.890000000000044977e+00	-2.893701944126622738e+00
-2.880000000000045191e+00	-2.890473551439751265e+00
-2.870000000000045404e+00	-2.886866315651031023e+00
-2.860000000000045617e+00	-2.882889186062134179e+00
-2.850000000000045830e+00	-2.878552754305487404e+00
-2.840000000000046043e+00	-2.873867678364826261e+00
-2.830000000000046256e+00	-2.868843565566526976e+00
-2.820000000000046469e+00	-2.863489819849273754e+00
-2.810000000000046683e+00	-2.857817775810211014e+00
-2.800000000000046896e+00	-2.851836671608342311e+00
-2.790000000000047109e+00	-2.845558338691700495e+00
-2.780000000000047322e+00	-2.838990733174370007e+00
-2.770000000000047535e+00	-2.832146003733563511e+00
-2.760000000000047748e+00	-2.825033534198844620e+00
-2.750000000000047962e+00	-2.817664233639244564e+00
-2.740000000000048175e+00	-2.810048040523664525e+00
-2.730000000000048388e+00	-2.802194529889986629e+00
-2.720000000000048601e+00	-2.794115217681335750e+00
-2.710000000000048814e+00	-2.785819606009991567e+00
-2.700000000000049027e+00	-2.777317181065071861e+00
-2.690000000000049241e+00	-2.768619030744395637e+00
-2.680000000000049454e+00	-2.759733475649505774e+00
-2.670000000000049667e+00	-2.750672376178900258e+00
-2.660000000000049880e+00	-2.741444099425085046e+00
-2.650000000000050093e+00	-2.732058073865284431e+00
-2.640000000000050306e+00	-2.722524790277485174e+00
-2.630000000000050520e+00	-2.712853847849972855e+00
-2.620000000000050733e+00	-2.703053103355114839e+00
-2.610000000000050946e+00	-2.693132582779965034e+00
-2.600000000000051159e+00	-2.683101181467162810e+00
-2.590000000000051372e+00	-2.672967479112371869e+00
-2.580000000000051585e+00	-2.662740354408881238e+00
-2.570000000000051799e+00	-2.652428515571473078e+00
