# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
2.165264711615580318e+00 -1.000000000000000000e+00 2.532880756321363780e+00 5.909467923432268344e-02 1.181893584686453669e-01 2.430939720238300961e-01 4.861879440476601921e-01 3.305951528956952434e-01 6.611903057913904869e-01 5.749740454104822485e-01 1.149948090820964497e+00 3.896898321300179546e-01 7.793796642600359093e-01 6.242514174032910423e-01 1.248502834806582085e+00
2.182537110691847193e+00 -9.859719438877755371e-01 2.542076926992542507e+00 5.873704322714515258e-02 1.174740864542903052e-01 2.423572636154013582e-01 4.847145272308027164e-01 3.339786549874971811e-01 6.679573099749943621e-01 5.779088639115143033e-01 1.155817727823028607e+00 3.927156982146423614e-01 7.854313964292847228e-01 6.266703265790094513e-01 1.253340653158018903e+00
2.241133440753575456e+00 -9.719438877755510742e-01 2.551282897979726627e+00 5.837923467331216504e-02 1.167584693466243301e-01 2.416179518854345565e-01 4.832359037708691130e-01 3.387148443160107325e-01 6.774296886320214650e-01 5.819921342389523522e-01 1.163984268477904704e+00 3.970940789893229184e-01 7.941881579786458367e-01 6.301540121187223509e-01 1.260308024237444702e+00
2.228375747721768718e+00 -9.579158316633266113e-01 2.560498497965915110e+00 5.802126148767495356e-02 1.160425229753499071e-01 2.408760292924037594e-01 4.817520585848075187e-01 3.420996639865899747e-01 6.841993279731799493e-01 5.848928653921074972e-01 1.169785730784214994e+00 4.001209254742649213e-01 8.002418509485298426e-01 6.325511247909254564e-01 1.265102249581850913e+00
1.815518091282076085e+00 -9.438877755511021483e-01 2.569723555170617679e+00 5.766313158475590978e-02 1.153262631695118196e-01 2.401314881158985171e-01 4.802629762317970341e-01 3.459429215885403974e-01 6.918858431770807949e-01 5.881691266876734048e-01 1.176338253375346810e+00 4.036060531732962864e-01 8.072121063465925728e-01 6.352999710162878788e-01 1.270599942032575758e+00
1.998407045286017869e+00 -9.298597194388777964e-01 2.578957897355145690e+00 5.730485287847049414e-02 1.146097057569409883e-01 2.393843204524274959e-01 4.787686409048549918e-01 3.495337978961444714e-01 6.990675957922889427e-01 5.912138343240493921e-01 1.182427668648098784e+00 4.068386507746149516e-01 8.136773015492299033e-01 6.378390477029569627e-01 1.275678095405913925e+00
2.015736320497211409e+00 -9.158316633266533335e-01 2.588201351828017138e+00 5.694643328182421443e-02 1.138928665636484289e-01 2.386345182110589380e-01 4.772690364221178760e-01 3.532629924608560734e-01 7.065259849217121468e-01 5.943593125886529327e-01 1.188718625177305865e+00 4.102094257426802670e-01 8.204188514853605341e-01 6.404759368958995447e-01 1.280951873791799089e+00
1.742631670057708027e+00 -9.018036072144288706e-01 2.597453745450141849e+00 5.658788070663794273e-02 1.131757614132758855e-01 2.378820731090048879e-01 4.757641462180097758e-01 3.570936396259667966e-01 7.141872792519335933e-01 5.975731249194250472e-01 1.195146249838850094e+00 4.136815203326047463e-01 8.273630406652094926e-01 6.431807835535858775e-01 1.286361567107171755e+00
2.169877390233452719e+00 -8.877755511022044077e-01 2.606714904640378361e+00 5.622920306325427525e-02 1.124584061265085505e-01 2.371269766670470458e-01 4.742539533340940916e-01 3.603794543620402746e-01 7.207589087240805492e-01 6.003161286872444879e-01 1.200632257374488976e+00 4.166086574252945707e-01 8.332173148505891414e-01 6.454522890386976686e-01 1.290904578077395337e+00
1.883510082516624884e+00 -8.737474949899799448e-01 2.615984655380783952e+00 5.587040826024791684e-02 1.117408165204958337e-01 2.363692202048479907e-01 4.727384404096959813e-01 3.648728957465304790e-01 7.297457914930609579e-01 6.040470972917016956e-01 1.208094194583403391e+00 4.207433040067783958e-01 8.414866080135567916e-01 6.486472878281218657e-01 1.297294575656243731e+00
