# Y X a0 a1 a2 a3
1.331790025314576464e+00 -1.000000000000000000e+00 7.824591202814150381e-02 8.916003158483357671e-01 2.952398583890145783e-02 6.297862846212065038e-04
1.193115106374653234e+00 -9.859719438877755371e-01 8.065402876914935792e-02 8.890104615630810558e-01 2.970669296957847288e-02 6.288166981910537235e-04
0.000000000000000000e+00 -9.719438877755510742e-01 8.301826759925251542e-02 8.864569113754517948e-01 2.989688760455680439e-02 6.279334207389170204e-04
2.069275825174795802e+00 -9.579158316633266113e-01 8.550150827577729373e-02 8.837819747177522167e-01 3.008934775578202617e-02 6.271692506885062071e-04
1.717801044660510534e+00 -9.438877755511021483e-01 8.804476147241736828e-02 8.810576717023077542e-01 3.027141974824144530e-02 6.261470770333706429e-04
0.000000000000000000e+00 -9.298597194388777964e-01 9.060716109177968658e-02 8.783089396346348554e-01 3.045839213632350190e-02 6.255071372619245640e-04
0.000000000000000000e+00 -9.158316633266533335e-01 9.338950713270116610e-02 8.753353675238729759e-01 3.064997202788381434e-02 6.251533155422327875e-04
0.000000000000000000e+00 -9.018036072144288706e-01 9.620509549904118773e-02 8.723236096534459083e-01 3.084627984527322717e-02 6.250150022396857913e-04
1.064476864531279876e+00 -8.877755511022044077e-01 9.900623807685791922e-02 8.693512218408887549e-01 3.101757974699147907e-02 6.249603352618024032e-04
3.614131107202029347e-01 -8.737474949899799448e-01 1.019485883364129181e-01 8.661909855507947675e-01 3.123524416195192985e-02 6.251819508405264758e-04
1.980830274555320514e-01 -8.597194388777554819e-01 1.049224472990086809e-01 8.630465101692742502e-01 3.140565157886417158e-02 6.253909528530777725e-04
0.000000000000000000e+00 -8.456913827655310190e-01 1.080799031974983559e-01 8.596956414258927204e-01 3.159834395891441411e-02 6.261114176945549925e-04
0.000000000000000000e+00 -8.316633266533066671e-01 1.111623060523660167e-01 8.564381079301632838e-01 3.177317879276168183e-02 6.264072247090229223e-04
2.459228625749339425e+00 -8.176352705410820931e-01 1.144487351809722608e-01 8.529520885425394550e-01 3.197141744777293876e-02 6.277588287153921696e-04
7.066490104081043500e-01 -8.036072144288577412e-01 1.177735048135523377e-01 8.494587113666752787e-01 3.213872541179956660e-02 6.290584079728548739e-04
7.100508956691984341e-01 -7.895791583166332783e-01 1.211745961320930265e-01 8.458984250466002885e-01 3.229788509767206328e-02 6.290937236346938900e-04
1.096964610785398753e+00 -7.755511022044088154e-01 1.245992260718482708e-01 8.422771676211664449e-01 3.249265230590284159e-02 6.309540010825100348e-04
0.000000000000000000e+00 -7.615230460921843525e-01 1.281675750193244645e-01 8.385272412299791256e-01 3.267287034547299018e-02 6.323134052232379015e-04
0.000000000000000000e+00 -7.474949899799598896e-01 1.318687382536523900e-01 8.346580126480210859e-01 3.283966245576729753e-02 6.335866425591554080e-04
1.308929844730390535e+00 -7.334669338677355377e-01 1.355694904455554406e-01 8.307872514570793232e-01 3.300732884204362477e-02 6.359292553215577628e-04
0.000000000000000000e+00 -7.194388777555109638e-01 1.393217893979342425e-01 8.268405885216870699e-01 3.319979153707337816e-02 6.378305433053098501e-04
1.275961280900269612e+00 -7.054108216432866119e-01 1.432490026173581510e-01 8.227706928620508453e-01 3.334038321164882468e-02 6.399213089421776140e-04
1.844763708924751278e+00 -6.913827655310621489e-01 1.472249276034048038e-01 8.186265654767547195e-01 3.350654046402149616e-02 6.419664558188516298e-04
2.110633659575601673e+00 -6.773547094188376860e-01 1.513913333302819852e-01 8.142766714976533704e-01 3.368727299656285729e-02 6.447221755015425772e-04
0.000000000000000000e+00 -6.633266533066132231e-01 1.555161035153185545e-01 8.100049924142216362e-01 3.383149198459329404e-02 6.474120858664603054e-04
1.298471729069574421e+00 -6.492985971943887602e-01 1.597091032488073270e-01 8.056481511071721391e-01 3.399273174079563142e-02 6.500139032249548565e-04
3.846961082667378351e-01 -6.352705410821642973e-01 1.639240885157601524e-01 8.012738688692861988e-01 3.414873841428511803e-02 6.533042006685987673e-04
7.040127634066940532e-01 -6.212424849699398344e-01 1.682700966681421606e-01 7.967880503421221894e-01 3.428557971612659905e-02 6.562732736089430885e-04
1.208113082480462008e+00 -6.072144288577154825e-01 1.727341412292481004e-01 7.921834509658699508e-01 3.442264031987784384e-02 6.597674850041519799e-04
8.762378354202950970e-01 -5.931863727454909085e-01 1.771351043016872462e-01 7.876638348030555736e-01 3.453849061557873190e-02 6.625702796783340068e-04
0.000000000000000000e+00 -5.791583166332665567e-01 1.816626311480972200e-01 7.829814490113807812e-01 3.468949280867771046e-02 6.664270318441238355e-04
2.159969833515460902e+00 -5.651302605210420937e-01 1.865114471108747785e-01 7.779555415452722444e-01 3.486261519189159247e-02 6.703961519613862606e-04
6.850274999004746235e-01 -5.511022044088176308e-01 1.913477993509688502e-01 7.730092052224937227e-01 3.496822551685716679e-02 6.747699096801764319e-04
1.936710970895675066e-01 -5.370741482965931679e-01 1.960211965294610947e-01 7.681904147516041004e-01 3.511037454740240787e-02 6.780141715325335152e-04
2.223713804503207214e+00 -5.230460921843687050e-01 2.008099796095477452e-01 7.632847406625548059e-01 3.522302401986598247e-02 6.822557080316257261e-04
0.000000000000000000e+00 -5.090180360721443531e-01 2.058810743582921987e-01 7.581046842897276594e-01 3.532710014101264617e-02 6.871412109674842044e-04
0.000000000000000000e+00 -4.949899799599197792e-01 2.108000224894944208e-01 7.530556879839617190e-01 3.545244245440993397e-02 6.918470721339285961e-04
2.880511742344957327e+00 -4.809619238476954273e-01 2.159646975984879924e-01 7.477880603900836087e-01 3.555038901793157458e-02 6.968529934968547461e-04
0.000000000000000000e+00 -4.669338677354709644e-01 2.209310394170736491e-01 7.427184961375287164e-01 3.564852920014326826e-02 7.019352452544108494e-04
2.498284767832562814e+00 -4.529058116232465014e-01 2.259941970942462297e-01 7.375444748790163096e-01 3.575454227258387935e-02 7.067857541537294046e-04
2.130024753827508111e+00 -4.388777555110220385e-01 2.313206873333701064e-01 7.321324037071965662e-01 3.583415015587982505e-02 7.127588035535727161e-04
5.399538484510066905e-01 -4.248496993987975756e-01 2.364809853734123613e-01 7.268616691033087385e-01 3.593948667095826083e-02 7.178588523206771814e-04
2.742213495869608497e+00 -4.108216432865731127e-01 2.417744224511412243e-01 7.214962219060793158e-01 3.600531903053885013e-02 7.240366122407013378e-04
0.000000000000000000e+00 -3.967935871743486498e-01 2.471042181478343702e-01 7.161002569356190728e-01 3.606583786666094776e-02 7.296870498857320692e-04
1.630702532698751761e-01 -3.827655310621242979e-01 2.526219247511601873e-01 7.104877027935392331e-01 3.615398429738832936e-02 7.363881579123339634e-04
9.233621917353208586e-01 -3.687374749498998350e-01 2.580889452000641460e-01 7.049491208709683931e-01 3.621957595662123053e-02 7.423579723462325232e-04
5.391700313291318825e-01 -3.547094188376753721e-01 2.633997200534172745e-01 6.995715622393091637e-01 3.627962810257267384e-02 7.490896047007369494e-04
0.000000000000000000e+00 -3.406813627254509091e-01 2.688340566670830989e-01 6.940799287997554412e-01 3.632974542595261702e-02 7.562691072088584959e-04
5.591958027440191437e-01 -3.266533066132264462e-01 2.741964533028339313e-01 6.886566677656931201e-01 3.638414492657014720e-02 7.627340049028433688e-04
2.696838865850117450e+00 -3.126252505010019833e-01 2.798597917357496523e-01 6.829665726590045116e-01 3.640334358128138187e-02 7.702920239644830708e-04
4.380478612134246219e-02 -2.985971943887775204e-01 2.852735507843539020e-01 6.774890592978757287e-01 3.645927869489325873e-02 7.781112228769684587e-04
0.000000000000000000e+00 -2.845691382765530575e-01 2.907310713748697539e-01 6.719704505480782464e-01 3.651266571428525565e-02 7.858123627665546335e-04
1.783481013470048060e+00 -2.705410821643285946e-01 2.962719808388792342e-01 6.663945856663683331e-01 3.653938682241772429e-02 7.940466723346553636e-04
2.248175128273341983e+00 -2.565130260521042427e-01 3.018865724712790910e-01 6.607745316145863246e-01 3.653707816966099420e-02 8.018177444736848724e-04
1.702094460670698250e+00 -2.424849699398797798e-01 3.072497302447497747e-01 6.553662255093070099e-01 3.657273962872618217e-02 8.113046172170174011e-04
2.621938422717302153e+00 -2.284569138276553169e-01 3.128057479948667674e-01 6.498156718852804437e-01 3.655823376267649388e-02 8.203463571763180452e-04
2.637698611912827840e+00 -2.144288577154308539e-01 3.182809436472756048e-01 6.442788084454097453e-01 3.661068540560575429e-02 8.295625017089621866e-04
0.000000000000000000e+00 -2.004008016032063910e-01 3.237968306661161977e-01 6.387586130598587042e-01 3.660640646905970186e-02 8.381498049654647828e-04
1.151493676603366101e+00 -1.863727454909819281e-01 3.292309535299207668e-01 6.333275841304930598e-01 3.659284076772020833e-02 8.486215718659766974e-04
0.000000000000000000e+00 -1.723446893787574652e-01 3.346576846299530450e-01 6.278828162664535917e-01 3.660050599897327755e-02 8.589931046202826589e-04
2.324232372771616595e-01 -1.583166332665331133e-01 3.400069431159976618e-01 6.225456585156170508e-01 3.657867020405930480e-02 8.687281643259621607e-04
1.827797609801901757e+00 -1.442885771543086504e-01 3.453431246413376510e-01 6.172072958196018755e-01 3.656946492635045759e-02 8.801146127099777894e-04
1.154271513147692607e+00 -1.302605210420841875e-01 3.506389164894729293e-01 6.118924263073873826e-01 3.657709168482808221e-02 8.915655183116449932e-04
0.000000000000000000e+00 -1.162324649298597246e-01 3.560483549397007730e-01 6.064817941118990641e-01 3.656597968759438266e-02 9.038712608057792013e-04
5.907041043899855515e-01 -1.022044088176352616e-01 3.610667297836424594e-01 6.015167024110498195e-01 3.650199798907412252e-02 9.145698162335247306e-04
3.101960665230596881e+00 -8.817635270541079873e-02 3.664329775829546776e-01 5.961228214072981091e-01 3.651644257604697019e-02 9.277584337001115126e-04
2.814821182025983859e+00 -7.414829659318633581e-02 3.715771734470789678e-01 5.910016583912287569e-01 3.648065683233966960e-02 9.405113293524965503e-04
1.587405810078060586e+00 -6.012024048096187290e-02 3.764163364623108188e-01 5.861818898939464839e-01 3.644813977098516899e-02 9.536338727575365513e-04
1.330393026331579964e+00 -4.609218436873740998e-02 3.813089805026660395e-01 5.813178156291083365e-01 3.640516932176639242e-02 9.680345464591746723e-04
1.654108609692664465e-03 -3.206412825651305809e-02 3.863900911941877681e-01 5.762693815250604645e-01 3.635919308125815791e-02 9.813341994936056016e-04
6.889707777628089058e-01 -1.803607214428859518e-02 3.912493450276169349e-01 5.714421914780086764e-01 3.631170780103521595e-02 9.967556933391347965e-04
1.785621927129008357e+00 -4.008016032064132261e-03 3.958018361981941458e-01 5.668862835721003579e-01 3.629983941906186201e-02 1.012040810643505089e-03
2.149511528166304419e+00 1.002004008016044168e-02 4.006123436190713871e-01 5.621097754949956338e-01 3.625055528599249038e-02 1.027325599940390926e-03
2.695855537028893689e+00 2.404809619238479357e-02 4.052809138855230087e-01 5.574859060803699640e-01 3.618874028662420056e-02 1.044439747483012423e-03
0.000000000000000000e+00 3.807615230460914546e-02 4.100567671059120456e-01 5.527286646917294322e-01 3.615408064176772740e-02 1.060487560590767315e-03
2.490794612621371584e+00 5.210420841683371940e-02 4.143675175773430808e-01 5.484661053014879828e-01 3.608818181472255721e-02 1.078195306446408071e-03
0.000000000000000000e+00 6.613226452905807129e-02 4.187984858424009249e-01 5.440517151334702817e-01 3.605253015797701965e-02 1.097268866151869179e-03
4.594832398308843630e-02 8.016032064128264523e-02 4.228892136039407168e-01 5.399724297366182979e-01 3.602192318293347129e-02 1.116433476507522468e-03
3.190477320173723097e+00 9.418837675350699712e-02 4.270991042534053594e-01 5.358124150446816891e-01 3.595248597292580173e-02 1.135994728987037164e-03
