# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
5.553947159131966682e-01 -1.000000000000000000e+00 2.140661127801728458e+00 6.851219423356368597e-03 1.370243884671273719e-02 8.277209326431445024e-02 1.655441865286289005e-01 1.696890379685292327e+00 3.393780759370584654e+00 1.302647450266299911e+00 2.605294900532599822e+00 1.703741599108648641e+00 3.407483198217297282e+00 1.305274530169285407e+00 2.610549060338570815e+00
1.882647263408756100e+00 -9.859719438877755371e-01 2.140666381619632741e+00 6.850620758791323150e-03 1.370124151758264630e-02 8.276847684228171020e-02 1.655369536845634204e-01 1.673776927793809044e+00 3.347553855587618088e+00 1.293745310249976965e+00 2.587490620499953931e+00 1.680627548552600325e+00 3.361255097105200651e+00 1.296390199188732106e+00 2.592780398377464213e+00
7.060949009397127218e-01 -9.719438877755510742e-01 2.140671633242990701e+00 6.850021970508089232e-03 1.370004394101617846e-02 8.276485951482119574e-02 1.655297190296423915e-01 1.653614202734042804e+00 3.307228405468085608e+00 1.285929314828012870e+00 2.571858629656025741e+00 1.660464224704550906e+00 3.320928449409101813e+00 1.288590014203334855e+00 2.577180028406669710e+00
5.816505486707329586e-01 -9.579158316633266113e-01 2.140676882671688652e+00 6.849423058528102820e-03 1.369884611705620564e-02 8.276124128194370377e-02 1.655224825638874075e-01 1.635825366891658694e+00 3.271650733783317389e+00 1.278993888527876654e+00 2.557987777055753309e+00 1.642674789950186787e+00 3.285349579900373573e+00 1.281668752037821601e+00 2.563337504075643203e+00
1.452250139483963753e+00 -9.438877755511021483e-01 2.140682129905564501e+00 6.848824022868528136e-03 1.369764804573705627e-02 8.275762214363416303e-02 1.655152442872683261e-01 1.612887949962581002e+00 3.225775899925162005e+00 1.269995255881918972e+00 2.539990511763837944e+00 1.619736773985449574e+00 3.239473547970899148e+00 1.272688796990627091e+00 2.545377593981254183e+00
1.050820034260390390e+00 -9.298597194388777964e-01 2.140687374944506782e+00 6.848224863551211419e-03 1.369644972710242284e-02 8.275400209990578515e-02 1.655080041998115703e-01 1.590769191457127141e+00 3.181538382914254282e+00 1.261256988665326428e+00 2.522513977330652857e+00 1.597617416320678441e+00 3.195234832641356881e+00 1.263968914301565549e+00 2.527937828603131099e+00
2.199410289118016948e+00 -9.158316633266533335e-01 2.140692617788382268e+00 6.847625580594056752e-03 1.369525116118811350e-02 8.275038115074792588e-02 1.655007623014958518e-01 1.570514386197481516e+00 3.141028772394963031e+00 1.253201654243035756e+00 2.506403308486071513e+00 1.577362011778075557e+00 3.154724023556151113e+00 1.255930735262926756e+00 2.511861470525853512e+00
7.579672130071792857e-01 -9.018036072144288706e-01 2.140697858437041745e+00 6.847026174017595453e-03 1.369405234803519091e-02 8.274675929616576164e-02 1.654935185923315233e-01 1.552877361220466934e+00 3.105754722440933868e+00 1.246145000078428655e+00 2.492290000156857310e+00 1.559724387394484602e+00 3.119448774788969203e+00 1.248889261461753719e+00 2.497778522923507438e+00
4.585892309169062875e-01 -8.877755511022044077e-01 2.140703096890364865e+00 6.846426643841456786e-03 1.369285328768291357e-02 8.274313653615904263e-02 1.654862730723180853e-01 1.533622196666557302e+00 3.067244393333114605e+00 1.238395008333995628e+00 2.476790016667991257e+00 1.540468623310398799e+00 3.080937246620797598e+00 1.241156163949725943e+00 2.482312327899451887e+00
1.515673887128119013e+00 -8.737474949899799448e-01 2.140708333148209963e+00 6.845826990083790295e-03 1.369165398016758059e-02 8.273951287071848459e-02 1.654790257414369692e-01 1.516281979535873514e+00 3.032563959071747028e+00 1.231374020976516048e+00 2.462748041953032097e+00 1.523127806525957251e+00 3.046255613051914501e+00 1.234150641747577382e+00 2.468301283495154763e+00
