# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
1.331790025314576464e+00 -1.000000000000000000e+00 7.805369782238926746e-01 9.601408781073709695e-03 1.920281756214741939e-02 9.798677860341011014e-02 1.959735572068202203e-01 7.340028743452908788e-01 1.468005748690581758e+00 8.567396771162701929e-01 1.713479354232540386e+00 7.436042831263646180e-01 1.487208566252729236e+00 8.623249289718839528e-01 1.724649857943767906e+00
1.193115106374653234e+00 -9.859719438877755371e-01 7.805371738842799001e-01 9.599869176774427151e-03 1.919973835354885430e-02 9.797892210457526119e-02 1.959578442091505224e-01 7.338495714294541727e-01 1.467699142858908345e+00 8.566502036592614777e-01 1.713300407318522955e+00 7.434494406062286398e-01 1.486898881212457280e+00 8.622351422936951337e-01 1.724470284587390267e+00
0.000000000000000000e+00 -9.719438877755510742e-01 7.805373798247530193e-01 9.598329521210478485e-03 1.919665904242095697e-02 9.797106471408013884e-02 1.959421294281602777e-01 7.322045198432088897e-01 1.464409039686417779e+00 8.556894996686642552e-01 1.711378999337328510e+00 7.418028493644193144e-01 1.483605698728838629e+00 8.612797741526381223e-01 1.722559548305276245e+00
2.069275825174795802e+00 -9.579158316633266113e-01 7.805375960453013739e-01 9.596789814421861214e-03 1.919357962884372243e-02 9.796320643191433475e-02 1.959264128638286695e-01 7.301747843792819603e-01 1.460349568758563921e+00 8.545026532312710588e-01 1.709005306462542118e+00 7.397715741937038736e-01 1.479543148387407747e+00 8.600997466536679514e-01 1.720199493307335903e+00
1.717801044660510534e+00 -9.438877755511021483e-01 7.805378225459354002e-01 9.595250056448898987e-03 1.919050011289779797e-02 9.795534725806906429e-02 1.959106945161381286e-01 7.287585957663142988e-01 1.457517191532628598e+00 8.536735885373953892e-01 1.707347177074790778e+00 7.383538458227631995e-01 1.476707691645526399e+00 8.592751863185409400e-01 1.718550372637081880e+00
0.000000000000000000e+00 -9.298597194388777964e-01 7.805380593266553202e-01 9.593710247331996982e-03 1.918742049466399396e-02 9.794748719253595914e-02 1.958949743850719183e-01 7.275953013354686805e-01 1.455190602670937361e+00 8.529919702643563584e-01 1.705983940528712717e+00 7.371890115828007017e-01 1.474378023165601403e+00 8.585971183173168875e-01 1.717194236634633775e+00
0.000000000000000000e+00 -9.158316633266533335e-01 7.805383063874575811e-01 9.592170387109922799e-03 1.918434077421984560e-02 9.793962623529825495e-02 1.958792524705965099e-01 7.255835253108836591e-01 1.451167050621767318e+00 8.518119072370869960e-01 1.703623814474173992e+00 7.351756956979935698e-01 1.470351391395987140e+00 8.574238716632477386e-01 1.714847743326495477e+00
0.000000000000000000e+00 -9.018036072144288706e-01 7.805385637283603906e-01 9.590630475823983675e-03 1.918126095164796735e-02 9.793176438635210757e-02 1.958635287727042151e-01 7.240825858504660317e-01 1.448165171700932063e+00 8.509304236249083386e-01 1.701860847249816677e+00 7.336732163262900119e-01 1.467346432652580024e+00 8.565472645022514930e-01 1.713094529004502986e+00
1.064476864531279876e+00 -8.877755511022044077e-01 7.805388313493415442e-01 9.589090513513765998e-03 1.917818102702753200e-02 9.792390164568487432e-02 1.958478032913697486e-01 7.228869754774179812e-01 1.445773950954835962e+00 8.502276021615730039e-01 1.700455204323146008e+00 7.324760659909317351e-01 1.464952131981863470e+00 8.558481559195718624e-01 1.711696311839143725e+00
3.614131107202029347e-01 -8.737474949899799448e-01 7.805391092504287975e-01 9.587550500219596886e-03 1.917510100043919377e-02 9.791603801328767342e-02 1.958320760265753468e-01 7.200820607537897766e-01 1.440164121507579553e+00 8.485764908090429604e-01 1.697152981618085921e+00 7.296696112540094203e-01 1.459339222508018841e+00 8.542070072611260834e-01 1.708414014522252167e+00
1.980830274555320514e-01 -8.597194388777554819e-01 7.805393974315983918e-01 9.586010435980729660e-03 1.917202087196145932e-02 9.790817348914608587e-02 1.958163469782921717e-01 7.180425342496683516e-01 1.436085068499336703e+00 8.473739046310480028e-01 1.694747809262096006e+00 7.276285446856490813e-01 1.455257089371298163e+00 8.530114563624858759e-01 1.706022912724971752e+00
0.000000000000000000e+00 -8.456913827655310190e-01 7.805396958928612072e-01 9.584470320837245108e-03 1.916894064167449022e-02 9.790030807324992534e-02 1.958006161464998507e-01 7.177085556454655402e-01 1.435417111290931080e+00 8.471768148653889829e-01 1.694353629730777966e+00 7.272930259663027419e-01 1.454586051932605484e+00 8.528147665034316871e-01 1.705629533006863374e+00
0.000000000000000000e+00 -8.316633266533066671e-01 7.805400046342234610e-01 9.582930154830205868e-03 1.916586030966041174e-02 9.789244176559395993e-02 1.957848835311879199e-01 7.159563230871103245e-01 1.431912646174220649e+00 8.461420230003414700e-01 1.692284046000682940e+00 7.255392532419405738e-01 1.451078506483881148e+00 8.517859198425039580e-01 1.703571839685007916e+00
2.459228625749339425e+00 -8.176352705410820931e-01 7.805403236556764934e-01 9.581389937998952000e-03 1.916277987599790400e-02 9.788457456616415919e-02 1.957691491323283184e-01 7.137043797542406143e-01 1.427408759508481229e+00 8.448102625763022067e-01 1.689620525152604413e+00 7.232857696922395663e-01 1.446571539384479133e+00 8.504620918607951330e-01 1.700924183721590266e+00
7.066490104081043500e-01 -8.036072144288577412e-01 7.805406529572229690e-01 9.579849670383644086e-03 1.915969934076728817e-02 9.787670647495064213e-02 1.957534129499012843e-01 7.116374085922481108e-01 1.423274817184496222e+00 8.435860410131548193e-01 1.687172082026309639e+00 7.212172582626317219e-01 1.442434516525263444e+00 8.492451108264513771e-01 1.698490221652902754e+00
7.100508956691984341e-01 -7.895791583166332783e-01 7.805409925388651082e-01 9.578309352024359444e-03 1.915661870404871889e-02 9.786883749194305593e-02 1.957376749838861119e-01 7.105810791195460441e-01 1.421162158239092088e+00 8.429597138176568860e-01 1.685919427635313772e+00 7.201593884715703497e-01 1.440318776943140699e+00 8.486220527841416006e-01 1.697244105568283201e+00
1.096964610785398753e+00 -7.755511022044088154e-01 7.805413424005946954e-01 9.576768982960682727e-03 1.915353796592136545e-02 9.786096761712854974e-02 1.957219352342570995e-01 7.094051649632706624e-01 1.418810329926541325e+00 8.422619337019040531e-01 1.684523867403808106e+00 7.189819339462313330e-01 1.437963867892462666e+00 8.479280240363750165e-01 1.695856048072750033e+00
0.000000000000000000e+00 -7.615230460921843525e-01 7.805417025424232769e-01 9.575228563233104118e-03 1.915045712646620824e-02 9.785309685049882467e-02 1.957061937009976493e-01 7.069075454296277483e-01 1.413815090859255497e+00 8.407779406178707005e-01 1.681555881235741401e+00 7.164827739928608663e-01 1.432965547985721733e+00 8.464530548074481464e-01 1.692906109614896293e+00
0.000000000000000000e+00 -7.474949899799598896e-01 7.805420729643339772e-01 9.573688092881621134e-03 1.914737618576324227e-02 9.784522519204306990e-02 1.956904503840861398e-01 7.059445897418157312e-01 1.411889179483631462e+00 8.402050879052184174e-01 1.680410175810436835e+00 7.155182778346973471e-01 1.431036555669394694e+00 8.458831348565222230e-01 1.691766269713044446e+00
