# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
0.000000000000000000e+00 -1.000000000000000000e+00 1.944598660154063685e+00 4.436128671391158240e-02 8.872257342782316480e-02 2.106211924615174758e-01 4.212423849230349515e-01 1.351281856662403247e-01 2.702563713324806494e-01 3.675978586257546699e-01 7.351957172515093397e-01 1.794894723801518932e-01 3.589789447603037864e-01 4.236619789173343698e-01 8.473239578346687395e-01
0.000000000000000000e+00 -9.859719438877755371e-01 1.955937123896751340e+00 4.405327080215960811e-02 8.810654160431921622e-02 2.098887105162152433e-01 4.197774210324304867e-01 1.388004117150322958e-01 2.776008234300645916e-01 3.725592727540575910e-01 7.451185455081151821e-01 1.828536825171919178e-01 3.657073650343838356e-01 4.276139409761939847e-01 8.552278819523879694e-01
0.000000000000000000e+00 -9.719438877755510742e-01 1.967294543683007380e+00 4.374540864461302220e-02 8.749081728922604440e-02 2.091540309069204184e-01 4.183080618138408369e-01 1.425309648653267647e-01 2.850619297306535294e-01 3.775327335017809594e-01 7.550654670035619187e-01 1.862763735099397799e-01 3.725527470198795599e-01 4.315974669873999248e-01 8.631949339747998495e-01
0.000000000000000000e+00 -9.579158316633266113e-01 1.978670712019085176e+00 4.343770763584296063e-02 8.687541527168592126e-02 2.084171481328802866e-01 4.168342962657605733e-01 1.460728167532205635e-01 2.921456335064411269e-01 3.821947366895841469e-01 7.643894733791682938e-01 1.895105243890635172e-01 3.790210487781270343e-01 4.353280652439761034e-01 8.706561304879522067e-01
9.830895332428560840e-01 -9.438877755511021483e-01 1.990065420665145801e+00 4.313017515972440707e-02 8.626035031944881415e-02 2.076780565195187056e-01 4.153561130390374112e-01 1.498836075311639204e-01 2.997672150623278409e-01 3.871480434293371187e-01 7.742960868586742373e-01 1.930137826908883136e-01 3.860275653817766273e-01 4.393333389248855192e-01 8.786666778497710384e-01
2.203747184671945192e+00 -9.298597194388777964e-01 2.001478460641492596e+00 4.282281858915321787e-02 8.564563717830643574e-02 2.069367502140526394e-01 4.138735004281052787e-01 1.535121386686918443e-01 3.070242773373836886e-01 3.918062514415662778e-01 7.836125028831325556e-01 1.963349572578450553e-01 3.926699145156901105e-01 4.430970065999600416e-01 8.861940131999200831e-01
2.116520019320253798e+00 -9.158316633266533335e-01 2.012909622234991147e+00 4.251564528575482727e-02 8.503129057150965453e-02 2.061932231809640026e-01 4.123864463619280052e-01 1.573358789008195702e-01 3.146717578016391403e-01 3.966558696159929176e-01 7.933117392319858352e-01 1.998515241865743974e-01 3.997030483731487949e-01 4.470475636736815916e-01 8.940951273473631833e-01
0.000000000000000000e+00 -9.018036072144288706e-01 2.024358695005288311e+00 4.220866259960657368e-02 8.441732519921314737e-02 2.054474691973755540e-01 4.108949383947511080e-01 1.614187809685586616e-01 3.228375619371173233e-01 4.017695620235045562e-01 8.035391240470091123e-01 2.036274435681652284e-01 4.072548871363304568e-01 4.512509762517586398e-01 9.025019525035172796e-01
0.000000000000000000e+00 -8.877755511022044077e-01 2.035825467791390952e+00 4.190187786894640498e-02 8.380375573789280996e-02 2.046994818482606726e-01 4.093989636965213452e-01 1.657067788542815889e-01 3.314135577085631779e-01 4.070709752049163077e-01 8.141419504098326154e-01 2.076086567232279800e-01 4.152173134464559601e-01 4.556409295961327266e-01 9.112818591922654532e-01
1.200785559070016273e+00 -8.737474949899799448e-01 2.047309728717756183e+00 4.159529841989960397e-02 8.319059683979920794e-02 2.039492545215588759e-01 4.078985090431177518e-01 1.698084060605163925e-01 3.396168121210327850e-01 4.120781552818790217e-01 8.241563105637580433e-01 2.114037044804160104e-01 4.228074089608320207e-01 4.597865857986898619e-01 9.195731715973797238e-01
