# X 0 1 2 3 4 5 6 7 8 9
-1.000000000000000000e+00 -4.305959010481678062e-01 6.530122808384427602e-01 8.947589482392397098e-02 -2.402516800372287153e-01 -8.742366873859871435e-01 -5.737153966913907110e-01 -2.718536285288684629e-01 -2.394805894173336266e-02 3.376603623371138840e-01 1.311503047538943756e+00
-9.879759519038076032e-01 -3.451664915279987755e-01 8.408072892583953184e-01 1.309878278628586190e-01 -1.778273876770638806e-01 -8.235598053699335619e-01 -6.087941101035305724e-01 -5.296189499701080550e-01 -2.357483336465298340e-01 2.718488056818736398e-01 1.023400029663827482e+00
-9.759519038076152064e-01 -3.497990127131515858e-02 9.661607527243356586e-01 4.867481176734165388e-02 -2.683020065323775682e-01 -8.274080448332625792e-01 -4.098704271489886919e-01 -6.021856461671927230e-01 -3.816564927643449345e-01 7.337116537816328055e-02 7.309355761628153481e-01
-9.639278557114228096e-01 3.513654666843756824e-01 9.372867657859236257e-01 -1.422823884865895283e-01 -3.778573900476147607e-01 -7.848818424219278223e-01 -1.900899799645789368e-01 -5.140339033928710277e-01 -3.173935654584065236e-01 -1.235772266315271622e-01 5.331071996180410943e-01
-9.519038076152304129e-01 6.547915827764066998e-01 7.920056767570627931e-01 -4.323787476084633985e-01 -3.617634477446666774e-01 -5.912843216706469285e-01 -1.099679387024031230e-01 -4.133500462501882855e-01 3.368353292119661939e-03 -2.733712815190580403e-01 4.452651046444630611e-01
-9.398797595190381271e-01 8.558941782381183083e-01 6.782915585557200977e-01 -7.795838666098583447e-01 -2.043138894707527964e-01 -3.245310283968060872e-01 -1.849962621799665918e-01 -4.117479601682297874e-01 4.722874254489634605e-01 -4.461239698382021279e-01 4.013694056180029945e-01
-9.278557114228457303e-01 1.026017907442478228e+00 6.603338987312704633e-01 -1.044259464115916858e+00 5.471506295034402403e-03 -2.023159441913223167e-01 -2.960534181249621088e-01 -4.977418316821505262e-01 8.484145477389367640e-01 -6.741117797550322255e-01 3.309548324900623006e-01
-9.158316633266533335e-01 1.170830990643287883e+00 6.807496055393659207e-01 -1.020228921603689498e+00 1.641693480263367311e-01 -2.743377762698908096e-01 -2.334118709423943505e-01 -5.532687480901957722e-01 8.646069875179671627e-01 -9.211735414263003685e-01 2.577590537505186630e-01
-9.038076152304609368e-01 1.183151453293510791e+00 6.991935080414924952e-01 -5.903420833842517590e-01 2.226563712795580907e-01 -3.613244715942262042e-01 1.389015890538813913e-01 -3.968680464600547464e-01 4.265052534780303106e-01 -1.143341999370830031e+00 2.466116216115422644e-01
-8.917835671342685400e-01 9.880339389119211502e-01 7.243842189983972224e-01 1.359966171785898237e-01 2.054008249731377744e-01 -3.542863304214992071e-01 7.239545685108621509e-01 1.134555066006542740e-01 -2.652649680115976571e-01 -1.249152675978700167e+00 2.674511728773680264e-01
-8.797595190380761432e-01 6.885734581624222139e-01 7.150618267451204213e-01 8.726912369526578228e-01 1.998787486622676246e-01 -3.386126617515344273e-01 1.274096513013874832e+00 9.166685005458894420e-01 -8.508423246204611656e-01 -1.117696028635744021e+00 2.525689915968602484e-01
-8.677354709418837464e-01 4.810868492027158827e-01 5.990923493065092309e-01 1.346649700709023012e+00 2.827626037816759474e-01 -3.571151249062814448e-01 1.573146486491879825e+00 1.726711492837962325e+00 -1.111063603964250079e+00 -7.913515656321825631e-01 2.440631844874054379e-01
-8.557114228456913496e-01 4.202683618308403202e-01 4.030154822156299388e-01 1.399691702642363200e+00 4.159370925010499320e-01 -2.855671452602877580e-01 1.489675951777478691e+00 2.244429704362194133e+00 -1.126086308500618083e+00 -5.088211741608190675e-01 3.103215137503932408e-01
-8.436873747494990639e-01 3.618068097752791257e-01 2.387163995284509732e-01 9.910183736094307916e-01 4.895859120550925536e-01 -3.859128504411928756e-02 1.009335105225467766e+00 2.351162821033953687e+00 -1.098002288724051256e+00 -4.085445716130084448e-01 3.489428238100337198e-01
-8.316633266533066671e-01 1.728300539878147024e-01 1.583917368988971563e-01 2.522193641781846352e-01 4.719861959508258598e-01 2.748053585198050874e-01 3.161177739473586823e-01 2.106324969795602353e+00 -1.050853488495712362e+00 -3.498105040301530688e-01 1.697728390211628302e-01
-8.196392785571142703e-01 -9.681297958762279110e-02 9.175055433642155533e-02 -5.069163089896111529e-01 4.185072993083931991e-01 4.799229059687779575e-01 -2.601603735875436252e-01 1.644145857812382205e+00 -8.306445794284348372e-01 -1.560255302040945702e-01 -1.716578227181491667e-01
