# X Y
1.037873030795353202e-01 5.679476246249719473e-01
2.681775622888884492e+00 -7.956042038723019905e-02
1.592758556381441259e+00 -4.514328776659287112e-01
-6.453452012098157553e-01 5.757118069478918132e-01
-5.284194308475242963e-01 6.338146930987521577e-01
2.304193094232628525e+00 -2.352731566565330334e-01
-1.197541863801114381e+00 -3.220389315250225537e-01
5.374911912882875953e-01 2.820512674900082506e-01
2.870561496088985365e+00 -7.261144691361384740e-02
-2.609547365656839091e+00 -2.007197576014727036e-01
-1.231533211695806429e+00 -4.645466831979957467e-01
1.934798034620598628e+00 -1.320290277788573330e-01
7.570982277614763944e-01 2.545214918116076586e-01
-2.996827132984343667e+00 -1.192202372585084991e-01
2.652997397132997648e+00 3.721300413744575708e-02
-4.704208430030414334e-01 7.506036386304850705e-01
-9.210633591087349359e-01 2.846472950607946695e-01
2.218710506383088976e+00 -1.859279343080944003e-01
-2.027925125983506049e+00 -3.835117364991849076e-01
2.878517525580397418e-01 8.814865912182059393e-01
1.641679014454405561e+00 -5.203929914926609390e-01
9.350727480414198212e-01 -1.389488973557914675e-01
3.462405568705380077e-01 8.654364632971957016e-01
-1.930516400579139979e+00 -4.392198310516534643e-01
-6.195258070210258872e-01 3.493735191051708933e-01
-1.016688873423512440e-01 1.090717737520942698e+00
2.734439046529114847e+00 -6.951287265705226315e-02
3.455593186509098302e-02 1.272982649783296338e+00
-1.608999914387673424e+00 -5.507101950851009953e-01
2.507674834223578841e+00 -6.742430127902067361e-02
2.498446332395037217e+00 -1.305910574607677122e-02
6.959206118370144800e-01 4.568986807180019372e-01
2.709526560007585516e+00 1.845237118218993611e-01
-1.469215081665984801e+00 -6.503675912192559139e-01
-2.984691099300578188e-01 9.811371098251121525e-01
2.835106682558961921e+00 -8.179048673652053458e-02
-1.563774011030168110e+00 -5.301427059013322785e-01
2.070055168014430791e+00 -4.185576058095967777e-01
-2.391779834778229308e+00 -1.527888244447457855e-01
-2.680397432106374822e+00 -3.370269747077589417e-02
-9.271291321248269490e-01 -9.787613045027807046e-02
1.791601244104238155e+00 -2.400672054813473011e-01
-2.239649942280557582e+00 -2.832123666327109879e-01
2.063836873858511112e-01 1.223200142758373410e+00
-2.240359345892076970e+00 -3.147136588018894510e-01
1.747743546338084819e+00 -5.191272705770039186e-01
1.546616236195020200e+00 -3.408920796053442892e-01
-3.864049829017810467e-01 9.343900387864852997e-01
-2.720220729829840867e+00 -1.759259074024374092e-01
-4.875455999645206262e-01 6.261647680362562030e-01
2.269595131255627507e+00 -3.146485759416161598e-01
-4.018938401490101953e-01 4.420810577932074992e-01
8.607612610182311386e-01 2.261217195616422870e-01
4.100986529303756178e-01 1.052382032058028383e+00
2.057127306292457547e+00 -4.204354379398641539e-01
1.098866703504999265e-01 8.609923804171578654e-01
6.208512432949668813e-01 3.640497427249524964e-01
-2.487025423734992025e+00 -9.307106717122551331e-02
3.500830563843013721e-01 8.911049751627431181e-01
-4.978313576176929267e-01 6.524926918011489940e-01
-1.189121016507842965e+00 -2.623675690741069655e-01
-9.668503356451099151e-01 -1.441028926042967062e-01
-6.930518680972177492e-01 3.885619526275148616e-01
1.740190890761574849e-01 1.052308256258433605e+00
-2.859720416474434757e+00 -3.132419619350471779e-02
-1.859768091680370494e+00 -3.036132433876410630e-01
2.774055867444204182e+00 -7.893264934904618835e-02
1.283426752290677264e-01 9.092033792346408960e-01
2.991520086562400316e+00 -2.679629607747607833e-01
2.329572911047129935e+00 -2.801354264733783572e-01
2.757868859567929931e+00 1.033154092750352138e-01
-1.888842495099965380e+00 -4.657640055065632168e-01
-2.068711521575752776e+00 -3.086958921665269306e-01
6.067137019411141807e-01 3.372569539045489062e-01
3.978845938640267477e-01 8.387363085464996093e-01
1.766275838183375413e+00 -4.343867940920055348e-01
-1.272402293331216683e+00 -5.248285458759291977e-01
-3.321384883303020175e-01 1.028609083072257624e+00
1.131929747216831039e+00 1.178194346804264936e-01
-2.106911850643825801e+00 -1.858702267822279763e-01
-2.282084865364384374e+00 -3.131171205713061401e-01
2.067704902250717680e+00 -3.768968659116612718e-01
-7.707973372202050477e-01 4.259952185643997580e-01
6.680020771917862810e-01 3.478217754237531434e-01
2.464246964619355218e+00 -8.184011555530620874e-02
-1.901704068342094267e+00 -6.387791486114378081e-01
-2.699285822019701353e+00 -2.155389720242989471e-01
-1.764403955222568321e+00 -6.512143710217335180e-01
-1.524094747702648966e+00 -4.481584785062536214e-01
8.433810710906977093e-01 2.040621227819559014e-01
-5.993558401382932388e-01 5.868201266743290345e-01
-2.284942166612964343e+00 -3.082458025376849653e-03
-1.018382081107575221e+00 -1.961199242961630951e-01
1.791731663303024469e+00 -3.624820050368245949e-01
2.637233145862898809e+00 1.622861142083379393e-01
4.592921746528189075e-01 6.338564756349173157e-01
-1.158796376522461813e-01 6.921212533999252514e-01
-4.051019851914094971e-02 1.274420903413515660e+00
2.608753335381716276e+00 -2.130041245745259437e-01
-1.124190722682465893e+00 -3.493315029987309472e-01
6.017826382048552247e-01 6.004300247061818974e-01
1.167248142853180681e+00 -2.819125018519395010e-01
-2.728973023358945760e+00 -1.236821685502195040e-01
7.604140557616236862e-01 1.808771737081728004e-01
-1.117793815490938591e+00 -4.025548941028215255e-01
6.974843788357842911e-02 1.180471661806387074e+00
2.238154557322348914e+00 -3.508751632635864759e-02
-1.895044069490204208e+00 -4.262047028759780587e-01
2.860990110276055098e+00 -2.008394179444201316e-02
-1.225667115830496812e+00 -2.969888741154598222e-01
-6.410454415866508882e-01 5.895653011211449135e-01
1.912793318099428319e+00 -4.164151059712499769e-01
-6.359304051306997607e-01 5.850205220241769810e-01
2.344950715555278897e+00 -1.211318037415694965e-01
2.398870472163110001e+00 -3.344706426066276217e-01
2.884271082444083589e+00 -6.051555990105098037e-02
1.874660973693860200e+00 -6.239430518156838801e-01
-4.227464184474212239e-01 8.442121187786820746e-01
-2.561453315447103307e+00 -6.457620455645590729e-02
-2.405664380627469789e+00 -2.047487399707178801e-01
-1.536792225640655651e+00 -3.040958313127929968e-01
-1.589937132080293969e+00 -4.767599341221869236e-01
2.049821063507410557e+00 -1.477860865410471902e-01
-1.362366576071400992e-01 8.126389855640829829e-01
2.599452326059709328e+00 6.063777264472570983e-02
-2.347834514706347520e+00 -1.875451449607999366e-01
2.732440174096906205e+00 -1.132045096059986627e-02
-9.380976032958940891e-01 5.320614387641005305e-02
-2.480430148140948532e-01 5.604087381121604095e-01
-2.850628162314558178e+00 -3.026876599927467715e-01
-1.528673542503676375e+00 -4.388632703349432673e-01
-2.870642225814927784e+00 4.262794638038049089e-02
-1.365533412552921932e+00 -4.926067479097390733e-01
2.872709344557990541e+00 1.607187596200743140e-01
7.191011061535590443e-02 9.128062209907008562e-01
2.082681901023109461e+00 -5.511369782546143847e-01
-9.456262532478536542e-01 -9.345067822843806937e-02
-1.898109772908413317e+00 -4.894142011478971321e-01
-2.435274122594533797e+00 -3.037944294098089415e-01
-2.467707272544531705e+00 1.060032765968532686e-02
1.660352289656449543e+00 -6.434410661697198552e-01
