# X Y
6.232464929859719005e-01 7.035821994662998513e-01
2.825651302605209914e-01 8.167573203883131683e-01
5.110220440881763082e-01 -5.680895072875483676e-01
2.004008016032063962e-03 2.481996346199320247e-01
9.478957915831662806e-01 -8.118170428426608742e-01
7.615230460921842970e-02 1.011435282010204828e+00
5.551102204408817631e-01 -8.502084445851898487e-01
5.390781563126252340e-01 -8.711246077395521370e-01
9.819639278557112938e-02 2.728544310076242985e-01
2.364729458917835536e-01 9.442473002743352328e-01
8.096192384769538286e-01 3.132445707327604634e-01
5.490981963927855647e-01 -9.949380885936840446e-01
4.529058116232464459e-01 9.813090673658740881e-01
5.070140280561121759e-01 -3.419675288804283064e-01
4.008016032064127820e-01 -2.565774235327653030e-04
9.458917835671342145e-01 -7.622760106884906017e-01
6.352705410821642973e-01 8.397233145089421091e-01
8.456913827655310190e-01 8.502610928937758272e-01
9.038076152304608257e-01 -5.813088480625805410e-02
8.517034068136272174e-01 7.265558857872984611e-01
3.707414829659318456e-01 -9.783490473294815803e-01
9.699398797595190080e-01 -7.463632151908136114e-01
3.807615230460921762e-01 -8.002085303069419453e-01
8.757515030060118999e-01 6.881924512972328323e-01
8.597194388777554819e-01 8.433208940507781470e-01
5.190380761523045727e-01 -6.443285108458587374e-01
2.484969939879759226e-01 1.080184644491618995e+00
3.787575150300601101e-01 -9.088851426407597023e-01
1.422845691382765287e-01 -8.972681861364638634e-01
9.258517034068135532e-01 -7.715276303567594196e-01
2.925851703406813220e-01 5.777504470295735661e-01
7.815631262525049583e-02 1.012935233549436598e+00
2.164328657314629201e-01 8.540559160280171147e-01
5.891783567134267763e-01 -4.300708596630850589e-01
3.026052104208416527e-01 -2.128272795809517670e-01
7.214428857715429744e-02 9.353791656498980922e-01
5.210420841683366389e-01 -8.011271397411404704e-01
8.877755511022042967e-01 3.808382536362086013e-01
9.458917835671342145e-01 -7.622760106884906017e-01
6.432865731462925618e-01 9.311475556847911283e-01
6.873747494989979057e-01 4.618541246504295761e-01
6.613226452905811292e-02 1.015393888614764650e+00
6.012024048096191731e-01 8.966164275312515919e-02
3.567134268537073827e-01 -1.013739035376174824e+00
2.945891783567133881e-01 3.417134977283634023e-01
1.863727454909819559e-01 -8.896979903005661772e-01
8.216432865731462254e-01 6.019936438438173720e-01
5.290581162324649034e-01 -8.606247591127563767e-01
9.058116232464928919e-01 -1.510939662249564108e-01
6.352705410821642973e-01 8.397233145089421091e-01
1.442885771543085949e-01 -1.071471592961035668e+00
3.687374749498997795e-01 -8.896320519963436535e-01
8.056112224448896963e-01 1.866587168968326382e-01
6.332665330661322312e-01 7.640312209550051969e-01
1.242484969939879613e-01 -9.467623164600474928e-01
8.697394789579158125e-01 6.936228744619098441e-01
9.318637274549097516e-01 -6.399681547255392511e-01
5.511022044088176308e-01 -8.670235980629281691e-01
2.284569138276552891e-01 9.288099182575447754e-01
8.276553106212424238e-01 6.803259285251734845e-01
2.925851703406813220e-01 5.777504470295735661e-01
6.953907815631261702e-01 1.539775856183735192e-01
3.026052104208416527e-01 -2.128272795809517670e-01
5.030060120240480437e-01 -5.621848593373406089e-02
1.282565130260520936e-01 -9.379375494063525442e-01
5.210420841683366389e-01 -8.011271397411404704e-01
2.064128256513025894e-01 4.814854947901344162e-01
2.024048096192384572e-01 1.635486661533963326e-01
1.042084168336673278e-01 -4.222417456961106708e-01
1.623246492985971901e-01 -1.009952414901229112e+00
1.783567134268536913e-01 -1.046568427531574086e+00
3.226452905811623140e-01 -9.355040703775607813e-01
9.118236472945890903e-01 -4.226978792882039038e-01
1.202404809619238291e-02 8.834517524219986928e-01
5.651302605210419827e-01 -9.458891800542140738e-01
4.649298597194388427e-01 9.405964617933461058e-01
8.076152304609217625e-01 2.326783176968096611e-01
8.737474949899798338e-01 6.810764842619233539e-01
8.016032064128256196e-02 9.556646396496003559e-01
3.206412825651302478e-01 -8.976633880817441735e-01
1.362725450901803581e-01 -1.071007565031041109e+00
6.813627254509017073e-01 6.599070407360064783e-01
2.204408817635270246e-01 9.209656405726885930e-01
9.699398797595190080e-01 -7.463632151908136114e-01
9.478957915831662806e-01 -8.118170428426608742e-01
2.064128256513025894e-01 4.814854947901344162e-01
5.070140280561121759e-01 -3.419675288804283064e-01
8.196392785571141593e-01 5.280983369788625481e-01
1.202404809619238429e-01 -9.324607828464797077e-01
4.008016032064128098e-02 9.730406045967679995e-01
5.511022044088176308e-01 -8.670235980629281691e-01
