# X Y
-3.000000000000000000e+00 -1.020684233915858385e+00
-2.939393939393939448e+00 -1.028615099214509776e+00
-2.878787878787878896e+00 -1.010380077127818410e+00
-2.818181818181818343e+00 -1.012137956838259578e+00
-2.757575757575757791e+00 -1.005338238368625126e+00
-2.696969696969696795e+00 -1.007475311816093066e+00
-2.636363636363636243e+00 -1.011479115348332014e+00
-2.575757575757575690e+00 -1.008756937634849749e+00
-2.515151515151515138e+00 -9.977223172638444160e-01
-2.454545454545454586e+00 -9.948288326311782725e-01
-2.393939393939394034e+00 -9.996781180945656375e-01
-2.333333333333333037e+00 -9.917458051773012651e-01
-2.272727272727272485e+00 -1.008220594461553432e+00
-2.212121212121211933e+00 -1.000205736674055990e+00
-2.151515151515151381e+00 -1.013632102659725254e+00
-2.090909090909090828e+00 -9.925551670349685995e-01
-2.030303030303030276e+00 -9.882760856416344941e-01
-1.969696969696969724e+00 -9.884935373106201739e-01
-1.909090909090909172e+00 -9.834653456226711832e-01
-1.848484848484848397e+00 -1.004182337026749305e+00
-1.787878787878787845e+00 -1.000802393014437408e+00
-1.727272727272727293e+00 -1.004054567824055333e+00
-1.666666666666666519e+00 -9.895491275527333874e-01
-1.606060606060605966e+00 -1.007604210337385009e+00
-1.545454545454545414e+00 -9.854599830346864042e-01
-1.484848484848484862e+00 -9.921473427586814386e-01
-1.424242424242424310e+00 -1.006991275972285660e+00
-1.363636363636363535e+00 -1.012016207699612869e+00
-1.303030303030302983e+00 -1.000197104126812286e+00
-1.242424242424242431e+00 -9.933077359984225918e-01
-1.181818181818181657e+00 -1.016677245072092672e+00
-1.121212121212121104e+00 -9.952427277714966936e-01
-1.060606060606060552e+00 -1.012066425480769638e+00
-1.000000000000000000e+00 -1.010751521445677481e+00
-9.393939393939394478e-01 -9.808135019975005031e-01
-8.787878787878788955e-01 -9.925673029227315425e-01
-8.181818181818183433e-01 -1.009293840253602692e+00
-7.575757575757573470e-01 -9.894525665003894854e-01
-6.969696969696967948e-01 -9.940309023498192786e-01
-6.363636363636362425e-01 -9.829467010773457192e-01
-5.757575757575756903e-01 -9.964659415947028087e-01
-5.151515151515151381e-01 -1.010941721802180115e+00
-4.545454545454545858e-01 -1.018889213361706902e+00
-3.939393939393940336e-01 -1.002162414957687542e+00
-3.333333333333330373e-01 -9.971181373522270963e-01
-2.727272727272724850e-01 -9.876307916791204899e-01
-2.121212121212119328e-01 -1.014888896314991351e+00
-1.515151515151513806e-01 -1.008792472757978009e+00
-9.090909090909082835e-02 -9.965790932266408442e-01
-3.030303030303027612e-02 -1.002442725991567363e+00
3.030303030303027612e-02 9.907362979585671026e-01
9.090909090909082835e-02 1.010507380941847666e+00
1.515151515151513806e-01 9.924582940222300698e-01
2.121212121212123769e-01 9.892194056738941033e-01
2.727272727272729291e-01 9.989862333233660019e-01
3.333333333333334814e-01 9.996809749177588689e-01
3.939393939393940336e-01 9.982590891543811074e-01
4.545454545454545858e-01 9.902114268507452577e-01
5.151515151515151381e-01 9.737558771806903435e-01
5.757575757575756903e-01 9.901891077107817241e-01
6.363636363636366866e-01 1.002618928518778096e+00
6.969696969696972388e-01 9.989045641352054528e-01
7.575757575757577911e-01 9.966981367148740611e-01
8.181818181818183433e-01 1.012171650611557450e+00
8.787878787878788955e-01 9.956323647774272256e-01
9.393939393939394478e-01 9.972872501537261014e-01
1.000000000000000000e+00 9.957371638756222776e-01
1.060606060606060552e+00 1.000260074901127672e+00
1.121212121212121104e+00 9.859881532526161285e-01
1.181818181818181657e+00 1.021974317052998238e+00
1.242424242424242209e+00 1.006706172569604041e+00
1.303030303030302761e+00 9.955470895195674963e-01
1.363636363636363313e+00 9.997014118338291011e-01
1.424242424242424754e+00 9.841979184425998506e-01
1.484848484848485306e+00 9.995316252522238321e-01
1.545454545454545858e+00 1.001233462056539958e+00
1.606060606060606410e+00 1.004235969161894948e+00
1.666666666666666963e+00 1.000614211631924100e+00
1.727272727272727515e+00 9.893662596338358428e-01
1.787878787878788067e+00 9.965003817952516885e-01
1.848484848484848619e+00 1.016810662456337999e+00
1.909090909090909172e+00 1.003694757310632957e+00
1.969696969696969724e+00 9.903909719412641310e-01
2.030303030303030276e+00 9.915452641216766505e-01
2.090909090909090828e+00 1.017331225918582716e+00
2.151515151515151381e+00 1.005637785857839583e+00
2.212121212121211933e+00 9.988007822697242410e-01
2.272727272727272485e+00 9.845658614593950642e-01
2.333333333333333925e+00 9.958909491945903136e-01
2.393939393939394478e+00 9.972114186843994421e-01
2.454545454545455030e+00 9.878164228176545825e-01
2.515151515151515582e+00 9.996161672239730622e-01
2.575757575757576134e+00 9.950956041466688662e-01
2.636363636363636687e+00 1.010079759712287695e+00
2.696969696969697239e+00 1.003396148738418425e+00
2.757575757575757791e+00 1.002273732112896054e+00
2.818181818181818343e+00 9.903485976846739813e-01
2.878787878787878896e+00 1.001278375222673711e+00
2.939393939393939448e+00 9.879474112661085217e-01
3.000000000000000000e+00 9.879205331856898420e-01
