# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
7.709544342864371735e-01 -1.000000000000000000e+00 1.646388389401396424e+00 4.693714393093547169e-03 9.387428786187094337e-03 6.851068816683676677e-02 1.370213763336735335e-01 2.603426995526291199e-01 5.206853991052582398e-01 5.102378852580716773e-01 1.020475770516143355e+00 2.650364139457226931e-01 5.300728278914453862e-01 5.148168741851054664e-01 1.029633748370210933e+00
1.337237364993812960e+00 -9.859719438877755371e-01 1.657361880266941645e+00 4.658729682109045804e-03 9.317459364218091608e-03 6.825488760600990912e-02 1.365097752120198182e-01 2.608281153107636086e-01 5.216562306215272171e-01 5.107133396640072265e-01 1.021426679328014453e+00 2.654868449928726726e-01 5.309736899857453452e-01 5.152541557259607830e-01 1.030508311451921566e+00
7.367844543932742241e-01 -9.719438877755510742e-01 1.668351332693994493e+00 4.623823415346815097e-03 9.247646830693630193e-03 6.799870157103600488e-02 1.359974031420720098e-01 2.609346546648329546e-01 5.218693093296659091e-01 5.108176334709217947e-01 1.021635266941843589e+00 2.655584780801797939e-01 5.311169561603595879e-01 5.153236634195831334e-01 1.030647326839166267e+00
1.451900188652579082e+00 -9.579158316633266113e-01 1.679356605182787732e+00 4.588996228216948511e-03 9.177992456433897023e-03 6.774213037849451113e-02 1.354842607569890223e-01 2.605491546717276230e-01 5.210983093434552460e-01 5.104401577773124421e-01 1.020880315554624884e+00 2.651381508999445802e-01 5.302763017998891604e-01 5.149156735815531016e-01 1.029831347163106203e+00
1.728394366741994315e+00 -9.438877755511021483e-01 1.690377555806796828e+00 4.554248753614889567e-03 9.108497507229779133e-03 6.748517432454990972e-02 1.349703486490998194e-01 2.600456475567686776e-01 5.200912951135373552e-01 5.099467105068613559e-01 1.019893421013722712e+00 2.645998963103835533e-01 5.291997926207671066e-01 5.143927451961035624e-01 1.028785490392207125e+00
2.410862917322478705e+00 -9.298597194388777964e-01 1.701414042215746436e+00 4.519581621901412258e-03 9.039163243802824516e-03 6.722783368443023544e-02 1.344556673688604709e-01 2.602949594893580465e-01 5.205899189787160930e-01 5.101911009507692496e-01 1.020382201901538499e+00 2.648145411112594605e-01 5.296290822225189210e-01 5.146013419252416510e-01 1.029202683850483302e+00
1.638216784574658025e+00 -9.158316633266533335e-01 1.712465921638682831e+00 4.484995460885359692e-03 8.969990921770719383e-03 6.697010871191236281e-02 1.339402174238247256e-01 2.603688242812470244e-01 5.207376485624940488e-01 5.102634851537458660e-01 1.020526970307491732e+00 2.648538197421324014e-01 5.297076394842648028e-01 5.146395046458563938e-01 1.029279009291712788e+00
1.596734574594399936e+00 -9.018036072144288706e-01 1.723533050886954632e+00 4.450490895804850959e-03 8.900981791609701918e-03 6.671199963878200745e-02 1.334239992775640149e-01 2.601788560035945830e-01 5.203577120071891660e-01 5.100773039487197513e-01 1.020154607897439503e+00 2.646293468993994313e-01 5.292586937987988627e-01 5.144213709590605976e-01 1.028842741918121195e+00
1.591159229436410083e+00 -8.877755511022044077e-01 1.734615286357316766e+00 4.416068549309247818e-03 8.832137098618495635e-03 6.645350667428505387e-02 1.329070133485701077e-01 2.602048846930948289e-01 5.204097693861896579e-01 5.101028177662761953e-01 1.020205635532552391e+00 2.646209532424040889e-01 5.292419064848081778e-01 5.144132125464936367e-01 1.028826425092987273e+00
1.800741065812746067e+00 -8.737474949899799448e-01 1.745712484034923628e+00 4.381729041440762286e-03 8.763458082881524572e-03 6.619463000456125845e-02 1.323892600091225169e-01 2.600971674108601972e-01 5.201943348217203944e-01 5.099972229442628624e-01 1.019994445888525725e+00 2.644788964523009378e-01 5.289577929046018756e-01 5.142751174734209174e-01 1.028550234946841835e+00
8.414287294161773012e-01 -8.597194388777554819e-01 1.756824499496396852e+00 4.347472989616061635e-03 8.694945979232123270e-03 6.593536979206275628e-02 1.318707395841255126e-01 2.602221854587694616e-01 5.204443709175389232e-01 5.101197756005636519e-01 1.020239551201127304e+00 2.645696584483855363e-01 5.291393168967710725e-01 5.143633525518566119e-01 1.028726705103713224e+00
1.326383362088154660e+00 -8.456913827655310190e-01 1.767951187912983668e+00 4.313301008609875253e-03 8.626602017219750507e-03 6.567572617497179077e-02 1.313514523499435815e-01 2.600804760804719118e-01 5.201609521609438236e-01 5.099808585432122898e-01 1.019961717086424580e+00 2.643937770890817940e-01 5.287875541781635880e-01 5.141923541721344915e-01 1.028384708344268983e+00
8.978732172701131553e-01 -8.316633266533066671e-01 1.779092404053632004e+00 4.279213710535003691e-03 8.558427421070007382e-03 6.541569926657517242e-02 1.308313985331503448e-01 2.602640755791755245e-01 5.205281511583510490e-01 5.101608330508875522e-01 1.020321666101775104e+00 2.645432892897105481e-01 5.290865785794210963e-01 5.143377191006999194e-01 1.028675438201399839e+00
1.779971140300277366e+00 -8.176352705410820931e-01 1.790248002287997187e+00 4.245211704826542219e-03 8.490423409653084438e-03 6.515528915465376714e-02 1.303105783093075343e-01 2.601864915421712166e-01 5.203729830843424331e-01 5.100847885814389082e-01 1.020169577162877816e+00 2.644317032469977735e-01 5.288634064939955470e-01 5.142292321980517222e-01 1.028458464396103444e+00
2.518494030255228555e+00 -8.036072144288577412e-01 1.801417836589781052e+00 4.211295598223316686e-03 8.422591196446633371e-03 6.489449590083365416e-02 1.297889918016673083e-01 2.601940079146856100e-01 5.203880158293712199e-01 5.100921562959830347e-01 1.020184312591966069e+00 2.644053035129089180e-01 5.288106070258178359e-01 5.142035623300453828e-01 1.028407124660090766e+00
2.610164583299906305e+00 -7.895791583166332783e-01 1.812601760539678697e+00 4.177465994750226633e-03 8.354931989500453265e-03 6.463331953992636214e-02 1.292666390798527243e-01 2.604499701137993894e-01 5.208999402275987789e-01 5.103429926175134801e-01 1.020685985235026960e+00 2.646274361085496074e-01 5.292548722170992148e-01 5.144195137322743472e-01 1.028839027464548694e+00
1.534829099758710624e+00 -7.755511022044088154e-01 1.823799627328622108e+00 4.143723495700380247e-03 8.287446991400760493e-03 6.437176007924888532e-02 1.287435201584977706e-01 2.602451638823563007e-01 5.204903277647126014e-01 5.101422976801240905e-01 1.020284595360248181e+00 2.643888873780566584e-01 5.287777747561133168e-01 5.141875994012853335e-01 1.028375198802570667e+00
1.491961540887618121e+00 -7.615230460921843525e-01 1.835011289760933195e+00 4.110068699619840935e-03 8.220137399239681869e-03 6.410981749794519846e-02 1.282196349958903969e-01 2.603613858321980334e-01 5.207227716643960669e-01 5.102561962702638620e-01 1.020512392540527724e+00 2.644714545318178622e-01 5.289429090636357245e-01 5.142678820729696954e-01 1.028535764145939391e+00
