# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
0.000000000000000000e+00 -1.000000000000000000e+00 9.011349673668129778e-01 1.294717279721935982e-02 2.589434559443871964e-02 1.137856440734918012e-01 2.275712881469836024e-01 7.982788067613469929e-01 1.596557613522693986e+00 8.934644966428979540e-01 1.786928993285795908e+00 8.112259795585663458e-01 1.622451959117132692e+00 9.006808422291252558e-01 1.801361684458250512e+00
0.000000000000000000e+00 -9.859719438877755371e-01 9.064999903950939908e-01 1.288895891764352437e-02 2.577791783528704875e-02 1.135295508563454320e-01 2.270591017126908640e-01 7.999498115798506781e-01 1.599899623159701356e+00 8.943991343800880012e-01 1.788798268760176002e+00 8.128387704974942007e-01 1.625677540994988401e+00 9.015757153436944060e-01 1.803151430687388812e+00
1.386604334579254472e+00 -9.719438877755510742e-01 9.118762035531874366e-01 1.283077328072465377e-02 2.566154656144930754e-02 1.132730033181987006e-01 2.265460066363974012e-01 8.035722400750768823e-01 1.607144480150153765e+00 8.964219096357902705e-01 1.792843819271580541e+00 8.164030133558015656e-01 1.632806026711603131e+00 9.035502273563996711e-01 1.807100454712799342e+00
1.673996928668999296e+00 -9.579158316633266113e-01 9.172635352674626263e-01 1.277261691087368776e-02 2.554523382174737553e-02 1.130160028972609226e-01 2.260320057945218453e-01 8.017825326244931716e-01 1.603565065248986343e+00 8.954231025746952621e-01 1.790846205149390524e+00 8.145551495353668958e-01 1.629110299070733792e+00 9.025270907487302763e-01 1.805054181497460553e+00
6.583434883808141347e-01 -9.438877755511021483e-01 9.226619137120045666e-01 1.271449083107377420e-02 2.542898166214754840e-02 1.127585510330536972e-01 2.255171020661073944e-01 8.057662900003726980e-01 1.611532580000745396e+00 8.976448573909242556e-01 1.795289714781848511e+00 8.184807808314464861e-01 1.636961561662892972e+00 9.046992764623206229e-01 1.809398552924641246e+00
0.000000000000000000e+00 -9.298597194388777964e-01 9.280712668102812923e-01 1.265639606284956267e-02 2.531279212569912535e-02 1.125006491663473190e-01 2.250012983326946381e-01 8.053206060685479395e-01 1.610641212137095879e+00 8.973965712373476178e-01 1.794793142474695236e+00 8.179770021313974571e-01 1.635954004262794914e+00 9.044208103153075218e-01 1.808841620630615044e+00
0.000000000000000000e+00 -9.158316633266533335e-01 9.334915222365819387e-01 1.259833362624163122e-02 2.519666725248326244e-02 1.122422987391189786e-01 2.244845974782379572e-01 8.076608759828382000e-01 1.615321751965676400e+00 8.986995471139608282e-01 1.797399094227921656e+00 8.202592096090798313e-01 1.640518419218159663e+00 9.056816270682981340e-01 1.811363254136596268e+00
1.918049106307169405e+00 -9.018036072144288706e-01 9.389226074176972858e-01 1.254030453977504102e-02 2.508060907955008204e-02 1.119835011944841918e-01 2.239670023889683836e-01 8.100163477466861828e-01 1.620032695493372366e+00 9.000090820356682064e-01 1.800018164071336413e+00 8.225566522864612429e-01 1.645113304572922486e+00 9.069490902396127874e-01 1.813898180479225575e+00
0.000000000000000000e+00 -8.877755511022044077e-01 9.443644495344815093e-01 1.248230982043281763e-02 2.496461964086563526e-02 1.117242579766490052e-01 2.234485159532980103e-01 8.115149795255410803e-01 1.623029959051082161e+00 9.008412621131101083e-01 1.801682524226220217e+00 8.239972893459739378e-01 1.647994578691947876e+00 9.077429643604922882e-01 1.815485928720984576e+00
0.000000000000000000e+00 -8.737474949899799448e-01 9.498169755234493472e-01 1.242435048362598889e-02 2.484870096725197777e-02 1.114645705308462131e-01 2.229291410616924263e-01 8.133164233021418221e-01 1.626632846604283644e+00 9.018405753247864531e-01 1.803681150649572906e+00 8.257407737857678232e-01 1.651481547571535646e+00 9.087027972806993592e-01 1.817405594561398718e+00
0.000000000000000000e+00 -8.597194388777554819e-01 9.552801120783251942e-01 1.236642754316722055e-02 2.473285508633444110e-02 1.112044403032865503e-01 2.224088806065731005e-01 8.149202768400856112e-01 1.629840553680171222e+00 9.027293486090310903e-01 1.805458697218062181e+00 8.272867043832528022e-01 1.654573408766505604e+00 9.095530245033836003e-01 1.819106049006767201e+00
0.000000000000000000e+00 -8.456913827655310190e-01 9.607537856517617270e-01 1.230854201124113867e-02 2.461708402248227734e-02 1.109438687410942009e-01 2.218877374821884019e-01 8.176971035899254225e-01 1.635394207179850845e+00 9.042660579663075460e-01 1.808532115932615092e+00 8.300056456011665196e-01 1.660011291202333039e+00 9.110464563353323220e-01 1.822092912670664644e+00
5.354893222764948169e-01 -8.316633266533066671e-01 9.662379224568625746e-01 1.225069489837715513e-02 2.450138979675431025e-02 1.106828572922526066e-01 2.213657145845052132e-01 8.202948626048017777e-01 1.640589725209603555e+00 9.057013098173160026e-01 1.811402619634632005e+00 8.325455575031789346e-01 1.665091115006357869e+00 9.124393445611488351e-01 1.824878689122297670e+00
0.000000000000000000e+00 -8.176352705410820931e-01 9.717324484688499853e-01 1.219288721342055848e-02 2.438577442684111696e-02 1.104214074055414191e-01 2.208428148110828382e-01 8.213807177640578550e-01 1.642761435528115710e+00 9.063005670107781020e-01 1.812601134021556204e+00 8.335736049774784551e-01 1.667147209954956910e+00 9.130025218899882056e-01 1.826005043779976411e+00
2.714793296705524939e-01 -8.036072144288577412e-01 9.772372894267085108e-01 1.213511996350419980e-02 2.427023992700839961e-02 1.101595205304752578e-01 2.203190410609505157e-01 8.234818403971152501e-01 1.646963680794230500e+00 9.074590020475389318e-01 1.814918004095077864e+00 8.356169603606194984e-01 1.671233920721238997e+00 9.141208674790328725e-01 1.828241734958065745e+00
0.000000000000000000e+00 -7.895791583166332783e-01 9.827523708347830622e-01 1.207739415402171029e-02 2.415478830804342059e-02 1.098971981172482404e-01 2.197943962344964808e-01 8.256817551126170995e-01 1.651363510225234199e+00 9.086703225662303707e-01 1.817340645132460741e+00 8.377591492666388584e-01 1.675518298533277717e+00 9.152918383043950890e-01 1.830583676608790178e+00
0.000000000000000000e+00 -7.755511022044088154e-01 9.882776179644845449e-01 1.201971078859889221e-02 2.403942157719778441e-02 1.096344416166694091e-01 2.192688832333388183e-01 8.281278840734281887e-01 1.656255768146856377e+00 9.100153207904954078e-01 1.820030641580990816e+00 8.401475948620270584e-01 1.680295189724054117e+00 9.165956550529938962e-01 1.833191310105987792e+00
0.000000000000000000e+00 -7.615230460921843525e-01 9.938129558559435361e-01 1.196207086906502480e-02 2.392414173813004960e-02 1.093712524800965480e-01 2.187425049601930960e-01 8.314337054913524261e-01 1.662867410982704852e+00 9.118298665273870673e-01 1.823659733054774135e+00 8.433957763604174040e-01 1.686791552720834808e+00 9.183658183754540572e-01 1.836731636750908114e+00
0.000000000000000000e+00 -7.474949899799598896e-01 9.993583093195923528e-01 1.190447539542748012e-02 2.380895079085496024e-02 1.091076321593841547e-01 2.182152643187683094e-01 8.355431852451846719e-01 1.671086370490369344e+00 9.140805135463641040e-01 1.828161027092728208e+00 8.474476606406121659e-01 1.694895321281224332e+00 9.205692046992514088e-01 1.841138409398502818e+00
0.000000000000000000e+00 -7.334669338677355377e-01 1.004913602937975270e+00 1.184692536584093688e-02 2.369385073168187375e-02 1.088435821068056281e-01 2.176871642136112561e-01 8.354503542433434626e-01 1.670900708486686925e+00 9.140297337851451820e-01 1.828059467570290364e+00 8.472972796091844394e-01 1.694594559218368879e+00 9.204875227884321554e-01 1.840975045576864311e+00
6.869227674326138233e-01 -7.194388777555109638e-01 1.010478761067303388e+00 1.178942177658189039e-02 2.357884355316378078e-02 1.085791037749984922e-01 2.171582075499969844e-01 8.397335872408628887e-01 1.679467174481725777e+00 9.163697873898194457e-01 1.832739574779638891e+00 8.515230090174448208e-01 1.703046018034889642e+00 9.227800436818325291e-01 1.845560087363665058e+00
0.000000000000000000e+00 -7.054108216432866119e-01 1.016053707839192244e+00 1.173196562202034193e-02 2.346393124404068387e-02 1.083141986168957571e-01 2.166283972337915142e-01 8.405345360716105496e-01 1.681069072143221099e+00 9.168067059482115644e-01 1.833613411896423129e+00 8.522665016936309401e-01 1.704533003387261880e+00 9.231828105492599912e-01 1.846365621098519982e+00
2.271980700479358628e+00 -6.913827655310621489e-01 1.021638367162400751e+00 1.167455789459231723e-02 2.334911578918463446e-02 1.080488680856598188e-01 2.160977361713196376e-01 8.441226353163509000e-01 1.688245270632701800e+00 9.187614681278002404e-01 1.837522936255600481e+00 8.557971932109431634e-01 1.711594386421886327e+00 9.250930727288704247e-01 1.850186145457740849e+00
0.000000000000000000e+00 -6.773547094188376860e-01 1.027232662724451018e+00 1.161719958477179689e-02 2.323439916954359377e-02 1.077831136346125290e-01 2.155662272692250581e-01 8.449953512276787704e-01 1.689990702455357541e+00 9.192362869402397330e-01 1.838472573880479466e+00 8.566125508124505794e-01 1.713225101624901159e+00 9.255336573093657648e-01 1.851067314618731530e+00
0.000000000000000000e+00 -6.633266533066132231e-01 1.032836517993383385e+00 1.155989168104498352e-02 2.311978336208996704e-02 1.075169367171748547e-01 2.150338734343497094e-01 8.489982135899115656e-01 1.697996427179823131e+00 9.214109905953540292e-01 1.842821981190708058e+00 8.605581052709565526e-01 1.721116210541913105e+00 9.276627109412971528e-01 1.855325421882594306e+00
0.000000000000000000e+00 -6.492985971943887602e-01 1.038449856219464174e+00 1.150263516988167707e-02 2.300527033976335414e-02 1.072503387867920766e-01 2.145006775735841531e-01 8.527923814868578756e-01 1.705584762973715751e+00 9.234675855095607622e-01 1.846935171019121524e+00 8.642950166567395787e-01 1.728590033313479157e+00 9.296746832396478588e-01 1.859349366479295718e+00
0.000000000000000000e+00 -6.352705410821642973e-01 1.044072600436955822e+00 1.144543103570744638e-02 2.289086207141489276e-02 1.069833212968612501e-01 2.139666425937225003e-01 8.555020390120150475e-01 1.711004078024030095e+00 9.249335322129991210e-01 1.849867064425998242e+00 8.669474700477225459e-01 1.733894940095445092e+00 9.311001396454210433e-01 1.862200279290842087e+00
2.849946094685059439e+00 -6.212424849699398344e-01 1.049704673465754245e+00 1.138828026087851560e-02 2.277656052175703119e-02 1.067158857006702405e-01 2.134317714013404810e-01 8.587707618430149292e-01 1.717541523686029858e+00 9.266988517544493265e-01 1.853397703508898653e+00 8.701590421038934986e-01 1.740318084207786997e+00 9.328231569294865855e-01 1.865646313858973171e+00
2.463147287885939285e+00 -6.072144288577154825e-01 1.055345997913183620e+00 1.133118382565247682e-02 2.266236765130495365e-02 1.064480334513159404e-01 2.128960669026318808e-01 8.607201766010323940e-01 1.721440353202064788e+00 9.277500614934134360e-01 1.855500122986826872e+00 8.720513604266848517e-01 1.744102720853369703e+00 9.338369024763826243e-01 1.867673804952765249e+00
0.000000000000000000e+00 -5.931863727454909085e-01 1.060996496175777626e+00 1.127414270816303951e-02 2.254828541632607902e-02 1.061797660016400718e-01 2.123595320032801437e-01 8.640590847322024981e-01 1.728118169464404996e+00 9.295477850719684465e-01 1.859095570143936893e+00 8.753332274403655688e-01 1.750666454880731138e+00 9.355924472976283601e-01 1.871184894595256720e+00
