# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
0.000000000000000000e+00 -1.000000000000000000e+00 7.792045516277923412e-01 7.889405920133849698e-03 1.577881184026769940e-02 8.882232782433620299e-02 1.776446556486724060e-01 8.553572780980956969e-01 1.710714556196191394e+00 9.248552741364973739e-01 1.849710548272994748e+00 8.632466840182295709e-01 1.726493368036459142e+00 9.291106952447751866e-01 1.858221390489550373e+00
0.000000000000000000e+00 -9.859719438877755371e-01 7.862044703117483380e-01 7.842141319273087524e-03 1.568428263854617505e-02 8.855586552720880189e-02 1.771117310544176038e-01 8.593081618199646110e-01 1.718616323639929222e+00 9.269887603525539532e-01 1.853977520705107906e+00 8.671503031392376881e-01 1.734300606278475376e+00 9.312090544766183919e-01 1.862418108953236784e+00
6.598803581415056962e-01 -9.719438877755510742e-01 7.932185194969474384e-01 7.794941873086941829e-03 1.558988374617388366e-02 8.828896801462197963e-02 1.765779360292439593e-01 8.649091749587044520e-01 1.729818349917408904e+00 9.300049327604151816e-01 1.860009865520830363e+00 8.727041168317913877e-01 1.745408233663582775e+00 9.341863394589922098e-01 1.868372678917984420e+00
0.000000000000000000e+00 -9.579158316633266113e-01 8.002466068651732378e-01 7.747808452079309009e-03 1.549561690415861802e-02 8.802163627244899424e-02 1.760432725448979885e-01 8.674727248566463933e-01 1.734945449713292787e+00 9.313821583306427510e-01 1.862764316661285502e+00 8.752205333087257344e-01 1.750441066617451469e+00 9.355322192788048108e-01 1.871064438557609622e+00
7.002962714529149535e-01 -9.438877755511021483e-01 8.072886397727618846e-01 7.700741924575551199e-03 1.540148384915110240e-02 8.775387127970794843e-02 1.755077425594158969e-01 8.685891031999708467e-01 1.737178206399941693e+00 9.319812783527203770e-01 1.863962556705440754e+00 8.762898451245464404e-01 1.752579690249092881e+00 9.361035440187941425e-01 1.872207088037588285e+00
0.000000000000000000e+00 -9.298597194388777964e-01 8.143445252525580713e-01 7.653743156697741766e-03 1.530748631339548353e-02 8.748567400836403107e-02 1.749713480167280621e-01 8.715636742023027406e-01 1.743127348404605481e+00 9.335757463657154975e-01 1.867151492731430995e+00 8.792174173590004971e-01 1.758434834718000994e+00 9.376659412386697534e-01 1.875331882477339507e+00
2.229267190177708802e+00 -9.158316633266533335e-01 8.214141700159092174e-01 7.606813012338237666e-03 1.521362602467647533e-02 8.721704542311804753e-02 1.744340908462360951e-01 8.763999276699410146e-01 1.752799855339882029e+00 9.361623404463250697e-01 1.872324680892650139e+00 8.840067406822792462e-01 1.768013481364558492e+00 9.402163265346328291e-01 1.880432653069265658e+00
0.000000000000000000e+00 -9.018036072144288706e-01 8.284974804547629024e-01 7.559952353135326528e-03 1.511990470627065306e-02 8.694798648120223572e-02 1.738959729624044714e-01 8.815287565870616460e-01 1.763057513174123292e+00 9.388976283850447579e-01 1.877795256770089516e+00 8.890887089401969812e-01 1.778177417880393962e+00 9.429150062122232390e-01 1.885830012424446478e+00
1.707155117999378469e+00 -8.877755511022044077e-01 8.355943626436266314e-01 7.513162038449737630e-03 1.502632407689947526e-02 8.667849813217656796e-02 1.733569962643531359e-01 8.852943992975733645e-01 1.770588798595146729e+00 9.409008445620470340e-01 1.881801689124094068e+00 8.928075613360231255e-01 1.785615122672046251e+00 9.448849460839257031e-01 1.889769892167851406e+00
0.000000000000000000e+00 -8.737474949899799448e-01 8.427047223415811139e-01 7.466442925337598430e-03 1.493288585067519686e-02 8.640858131770014217e-02 1.728171626354002843e-01 8.886965343348730562e-01 1.777393068669746112e+00 9.427070246555252497e-01 1.885414049311050499e+00 8.961629772602106581e-01 1.792325954520421316e+00 9.466588494596195336e-01 1.893317698919239067e+00
