# Y X a0 a1
0.000000000000000000e+00 -1.000000000000000000e+00 5.184907919722567815e-01 4.815092080277432185e-01
0.000000000000000000e+00 -9.859719438877755371e-01 5.208302082476972128e-01 4.791697917523028427e-01
1.386604334579254472e+00 -9.719438877755510742e-01 5.231074717006821695e-01 4.768925282993177750e-01
1.673996928668999296e+00 -9.579158316633266113e-01 5.252712547420488320e-01 4.747287452579512790e-01
6.583434883808141347e-01 -9.438877755511021483e-01 5.276408885081677047e-01 4.723591114918322398e-01
0.000000000000000000e+00 -9.298597194388777964e-01 5.294714464082199701e-01 4.705285535917800299e-01
0.000000000000000000e+00 -9.158316633266533335e-01 5.319189322364676897e-01 4.680810677635323103e-01
1.918049106307169405e+00 -9.018036072144288706e-01 5.336557077871665333e-01 4.663442922128334667e-01
0.000000000000000000e+00 -8.877755511022044077e-01 5.362749787412250946e-01 4.637250212587749054e-01
0.000000000000000000e+00 -8.737474949899799448e-01 5.383183456758612317e-01 4.616816543241388238e-01
0.000000000000000000e+00 -8.597194388777554819e-01 5.405273293668431123e-01 4.594726706331569432e-01
0.000000000000000000e+00 -8.456913827655310190e-01 5.425926070942337365e-01 4.574073929057663190e-01
5.354893222764948169e-01 -8.316633266533066671e-01 5.448793061188611508e-01 4.551206938811387381e-01
0.000000000000000000e+00 -8.176352705410820931e-01 5.470209163183967771e-01 4.529790836816032229e-01
2.714793296705524939e-01 -8.036072144288577412e-01 5.488504552384538826e-01 4.511495447615461174e-01
0.000000000000000000e+00 -7.895791583166332783e-01 5.509342546217858017e-01 4.490657453782141983e-01
0.000000000000000000e+00 -7.755511022044088154e-01 5.530752205921225517e-01 4.469247794078774483e-01
0.000000000000000000e+00 -7.615230460921843525e-01 5.552838422407767593e-01 4.447161577592232962e-01
0.000000000000000000e+00 -7.474949899799598896e-01 5.572030334166792054e-01 4.427969665833207391e-01
0.000000000000000000e+00 -7.334669338677355377e-01 5.592901409418256087e-01 4.407098590581742803e-01
6.869227674326138233e-01 -7.194388777555109638e-01 5.612415902771707987e-01 4.387584097228292013e-01
0.000000000000000000e+00 -7.054108216432866119e-01 5.632082395551687437e-01 4.367917604448311453e-01
2.271980700479358628e+00 -6.913827655310621489e-01 5.655930814537770690e-01 4.344069185462229310e-01
0.000000000000000000e+00 -6.773547094188376860e-01 5.672268042633875629e-01 4.327731957366124926e-01
0.000000000000000000e+00 -6.633266533066132231e-01 5.692152808718308199e-01 4.307847191281691801e-01
0.000000000000000000e+00 -6.492985971943887602e-01 5.711766579178466641e-01 4.288233420821533359e-01
0.000000000000000000e+00 -6.352705410821642973e-01 5.731603501116909749e-01 4.268396498883090251e-01
2.849946094685059439e+00 -6.212424849699398344e-01 5.750089009698510223e-01 4.249910990301489777e-01
2.463147287885939285e+00 -6.072144288577154825e-01 5.768941557517437424e-01 4.231058442482563686e-01
0.000000000000000000e+00 -5.931863727454909085e-01 5.788651682499482698e-01 4.211348317500517302e-01
0.000000000000000000e+00 -5.791583166332665567e-01 5.807347966982150389e-01 4.192652033017849611e-01
0.000000000000000000e+00 -5.651302605210420937e-01 5.825002128856140438e-01 4.174997871143860118e-01
1.302708566491139752e+00 -5.511022044088176308e-01 5.843161891450096013e-01 4.156838108549903432e-01
0.000000000000000000e+00 -5.370741482965931679e-01 5.863552739769714028e-01 4.136447260230285417e-01
0.000000000000000000e+00 -5.230460921843687050e-01 5.882247386749386298e-01 4.117752613250613702e-01
0.000000000000000000e+00 -5.090180360721443531e-01 5.897515549691811909e-01 4.102484450308187536e-01
0.000000000000000000e+00 -4.949899799599197792e-01 5.918043466958631260e-01 4.081956533041369295e-01
9.177546075597944331e-01 -4.809619238476954273e-01 5.935716613624260063e-01 4.064283386375738827e-01
1.706372054167787589e+00 -4.669338677354709644e-01 5.952558416788993334e-01 4.047441583211006666e-01
0.000000000000000000e+00 -4.529058116232465014e-01 5.970503223721784769e-01 4.029496776278214121e-01
0.000000000000000000e+00 -4.388777555110220385e-01 5.987229449531731307e-01 4.012770550468268138e-01
0.000000000000000000e+00 -4.248496993987975756e-01 6.004982388725015330e-01 3.995017611274985225e-01
1.299058026993440418e+00 -4.108216432865731127e-01 6.022692253431480847e-01 3.977307746568520264e-01
9.171718270533040229e-01 -3.967935871743486498e-01 6.039100028810878706e-01 3.960899971189121294e-01
1.613059246022402915e+00 -3.827655310621242979e-01 6.055118285605548545e-01 3.944881714394450900e-01
0.000000000000000000e+00 -3.687374749498998350e-01 6.072707278541504827e-01 3.927292721458495728e-01
0.000000000000000000e+00 -3.547094188376753721e-01 6.090477620255968505e-01 3.909522379744030940e-01
0.000000000000000000e+00 -3.406813627254509091e-01 6.104090231238540332e-01 3.895909768761459668e-01
4.265790442586918085e-01 -3.266533066132264462e-01 6.121507495446757430e-01 3.878492504553242570e-01
1.391942615139549311e+00 -3.126252505010019833e-01 6.138030255715735128e-01 3.861969744284264316e-01
0.000000000000000000e+00 -2.985971943887775204e-01 6.153759038777181223e-01 3.846240961222819332e-01
7.952760848294470053e-01 -2.845691382765530575e-01 6.168662226818821814e-01 3.831337773181177631e-01
0.000000000000000000e+00 -2.705410821643285946e-01 6.183696456940509512e-01 3.816303543059489933e-01
0.000000000000000000e+00 -2.565130260521042427e-01 6.201107242659978924e-01 3.798892757340021631e-01
2.120622150460790500e+00 -2.424849699398797798e-01 6.215560925599220576e-01 3.784439074400779424e-01
0.000000000000000000e+00 -2.284569138276553169e-01 6.230016811601368776e-01 3.769983188398630669e-01
0.000000000000000000e+00 -2.144288577154308539e-01 6.245410497512878800e-01 3.754589502487120645e-01
3.264887196336019315e+00 -2.004008016032063910e-01 6.261510601551998345e-01 3.738489398448000545e-01
0.000000000000000000e+00 -1.863727454909819281e-01 6.276522686530807693e-01 3.723477313469192862e-01
0.000000000000000000e+00 -1.723446893787574652e-01 6.289779892671905071e-01 3.710220107328095485e-01
2.328589037116897575e+00 -1.583166332665331133e-01 6.303171144947034010e-01 3.696828855052965990e-01
0.000000000000000000e+00 -1.442885771543086504e-01 6.316764260631724248e-01 3.683235739368275197e-01
2.387816514727807871e+00 -1.302605210420841875e-01 6.331521844564816925e-01 3.668478155435182519e-01
0.000000000000000000e+00 -1.162324649298597246e-01 6.344467051774571598e-01 3.655532948225428957e-01
2.278179421957571726e+00 -1.022044088176352616e-01 6.358871934554912730e-01 3.641128065445086714e-01
0.000000000000000000e+00 -8.817635270541079873e-02 6.372527014819232560e-01 3.627472985180767440e-01
9.070020659072490776e-01 -7.414829659318633581e-02 6.384251128235636230e-01 3.615748871764363215e-01
0.000000000000000000e+00 -6.012024048096187290e-02 6.398021488876973750e-01 3.601978511123026805e-01
0.000000000000000000e+00 -4.609218436873740998e-02 6.410529672100455656e-01 3.589470327899544899e-01
0.000000000000000000e+00 -3.206412825651305809e-02 6.425589994045141085e-01 3.574410005954859471e-01
2.962361407114517675e-01 -1.803607214428859518e-02 6.435438785759846070e-01 3.564561214240152820e-01
1.706453152023905462e+00 -4.008016032064132261e-03 6.448562461704405724e-01 3.551437538295594831e-01
0.000000000000000000e+00 1.002004008016044168e-02 6.461671818457741523e-01 3.538328181542259032e-01
