# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
0.000000000000000000e+00 -1.000000000000000000e+00 -4.440892098500626162e-16 2.131042418624536129e-05 4.262084837249072259e-05 4.616321499445782961e-03 9.232642998891565922e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941056709490458623e-02 5.882113418980917247e-02 1.714950935009645905e-01 3.429901870019291810e-01
0.000000000000000000e+00 -9.859719438877755371e-01 -4.440892098500626162e-16 2.124086648537869368e-05 4.248173297075738737e-05 4.608781453418971802e-03 9.217562906837943604e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941049753720371973e-02 5.882099507440743946e-02 1.714948907029119618e-01 3.429897814058239236e-01
6.598803581415056962e-01 -9.719438877755510742e-01 -4.440892098500626162e-16 2.117130878451201930e-05 4.234261756902403859e-05 4.601229051515694571e-03 9.202458103031389142e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941042797950285323e-02 5.882085595900570646e-02 1.714946879046195249e-01 3.429893758092390499e-01
0.000000000000000000e+00 -9.579158316633266113e-01 -4.440892098500626162e-16 2.110175108364534491e-05 4.220350216729068982e-05 4.593664232793396446e-03 9.187328465586792892e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941035842180198673e-02 5.882071684360397346e-02 1.714944851060872522e-01 3.429889702121745043e-01
7.002962714529149535e-01 -9.438877755511021483e-01 -4.440892098500626162e-16 2.103219338277867730e-05 4.206438676555735459e-05 4.586086935806895151e-03 9.172173871613790302e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941028886410112023e-02 5.882057772820224045e-02 1.714942823073151990e-01 3.429885646146303979e-01
0.000000000000000000e+00 -9.298597194388777964e-01 -4.440892098500626162e-16 2.096263568191199952e-05 4.192527136382399904e-05 4.578497098602553154e-03 9.156994197205106309e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941021930640025372e-02 5.882043861280050745e-02 1.714940795083033098e-01 3.429881590166066196e-01
2.229267190177708802e+00 -9.158316633266533335e-01 -4.440892098500626162e-16 2.089307798104532852e-05 4.178615596209065704e-05 4.570894658712376137e-03 9.141789317424752273e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941014974869938722e-02 5.882029949739877445e-02 1.714938767090515848e-01 3.429877534181031695e-01
0.000000000000000000e+00 -9.018036072144288706e-01 -4.440892098500626162e-16 2.082352028017866091e-05 4.164704056035732182e-05 4.563279553148005645e-03 9.126559106296011289e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941008019099852072e-02 5.882016038199704144e-02 1.714936739095600515e-01 3.429873478191201031e-01
1.707155117999378469e+00 -8.877755511022044077e-01 -4.440892098500626162e-16 2.075396257931198314e-05 4.150792515862396627e-05 4.555651718394634550e-03 9.111303436789269100e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941001063329765422e-02 5.882002126659530844e-02 1.714934711098287101e-01 3.429869422196574202e-01
0.000000000000000000e+00 -8.737474949899799448e-01 -4.440892098500626162e-16 2.068440487844531214e-05 4.136880975689062427e-05 4.548011090404827962e-03 9.096022180809655924e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940994107559678772e-02 5.881988215119357544e-02 1.714932683098575328e-01 3.429865366197150656e-01
2.124831812869631520e+00 -8.597194388777554819e-01 -4.440892098500626162e-16 2.061484717757863436e-05 4.122969435515726872e-05 4.540357604592245265e-03 9.080715209184490530e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940987151789592122e-02 5.881974303579184243e-02 1.714930655096465473e-01 3.429861310192930945e-01
0.000000000000000000e+00 -8.456913827655310190e-01 -4.440892098500626162e-16 2.054528947671196336e-05 4.109057895342392672e-05 4.532691195825275417e-03 9.065382391650550833e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940980196019505125e-02 5.881960392039010249e-02 1.714928627091957258e-01 3.429857254183914517e-01
0.000000000000000000e+00 -8.316633266533066671e-01 -4.440892098500626162e-16 2.047573177584529575e-05 4.095146355169059150e-05 4.525011798420562961e-03 9.050023596841125922e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940973240249418474e-02 5.881946480498836949e-02 1.714926599085050685e-01 3.429853198170101369e-01
0.000000000000000000e+00 -8.176352705410820931e-01 -4.440892098500626162e-16 2.040617407497861797e-05 4.081234814995723595e-05 4.517319346136447304e-03 9.034638692272894608e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940966284479331824e-02 5.881932568958663649e-02 1.714924571075746029e-01 3.429849142151492059e-01
0.000000000000000000e+00 -8.036072144288577412e-01 -4.440892098500626162e-16 2.033661637411194697e-05 4.067323274822389395e-05 4.509613772166297906e-03 9.019227544332595811e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940959328709245174e-02 5.881918657418490348e-02 1.714922543064043292e-01 3.429845086128086584e-01
2.045086063258208853e+00 -7.895791583166332783e-01 -4.440892098500626162e-16 2.026705867324526920e-05 4.053411734649053840e-05 4.501895009131740184e-03 9.003790018263480369e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940952372939158524e-02 5.881904745878317048e-02 1.714920515049941918e-01 3.429841030099883836e-01
1.417215966773071489e+00 -7.755511022044088154e-01 -4.440892098500626162e-16 2.019750097237860159e-05 4.039500194475720317e-05 4.494162989075786013e-03 8.988325978151572027e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940945417169071874e-02 5.881890834338143748e-02 1.714918487033442740e-01 3.429836974066885480e-01
0.000000000000000000e+00 -7.615230460921843525e-01 -4.440892098500626162e-16 2.012794327151192720e-05 4.025588654302385440e-05 4.486417643455847988e-03 8.972835286911695976e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940938461398985224e-02 5.881876922797970447e-02 1.714916459014544925e-01 3.429832918029089850e-01
7.996467186108185965e-02 -7.474949899799598896e-01 -4.440892098500626162e-16 2.005838557064525281e-05 4.011677114129050562e-05 4.478658903136658286e-03 8.957317806273316571e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940931505628898573e-02 5.881863011257797147e-02 1.714914430993248751e-01 3.429828861986497501e-01
0.000000000000000000e+00 -7.334669338677355377e-01 -4.440892098500626162e-16 1.998882786977858520e-05 3.997765573955717040e-05 4.470886698383060888e-03 8.941773396766121776e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940924549858811923e-02 5.881849099717623847e-02 1.714912402969554495e-01 3.429824805939108989e-01
1.397805518823968640e+00 -7.194388777555109638e-01 -4.440892098500626162e-16 1.991927016891191420e-05 3.983854033782382840e-05 4.463100958852702325e-03 8.926201917705404651e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940917594088725273e-02 5.881835188177450546e-02 1.714910374943461879e-01 3.429820749886923759e-01
0.000000000000000000e+00 -7.054108216432866119e-01 -4.440892098500626162e-16 1.984971246804523643e-05 3.969942493609047285e-05 4.455301613588606192e-03 8.910603227177212385e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940910638318638623e-02 5.881821276637277246e-02 1.714908346914970905e-01 3.429816693829941809e-01
2.334277759690823739e+00 -6.913827655310621489e-01 -4.440892098500626162e-16 1.978015476717856204e-05 3.956030953435712408e-05 4.447488591011624498e-03 8.894977182023248996e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940903682548551973e-02 5.881807365097103946e-02 1.714906318884081848e-01 3.429812637768163697e-01
0.000000000000000000e+00 -6.773547094188376860e-01 -4.440892098500626162e-16 1.971059706631188765e-05 3.942119413262377530e-05 4.439661818912774525e-03 8.879323637825549051e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940896726778465323e-02 5.881793453556930645e-02 1.714904290850794155e-01 3.429808581701588310e-01
