# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
7.709544342864371735e-01 -1.000000000000000000e+00 -4.440892098500626162e-16 2.177343254637391834e-05 4.354686509274783668e-05 4.666201082933944463e-03 9.332402165867888927e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941103010326471395e-02 5.882206020652942791e-02 1.714964434128729009e-01 3.429928868257458019e-01
1.337237364993812960e+00 -9.859719438877755371e-01 -4.440892098500626162e-16 2.170387484550724734e-05 4.340774969101449468e-05 4.658741766347137755e-03 9.317483532694275511e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941096054556384745e-02 5.882192109112769490e-02 1.714962406164165787e-01 3.429924812328331574e-01
7.367844543932742241e-01 -9.719438877755510742e-01 -4.440892098500626162e-16 2.163431714464056956e-05 4.326863428928113913e-05 4.651270487150856864e-03 9.302540974301713728e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941089098786298095e-02 5.882178197572596190e-02 1.714960378197204205e-01 3.429920756394408410e-01
1.451900188652579082e+00 -9.579158316633266113e-01 -4.440892098500626162e-16 2.156475944377389856e-05 4.312951888754779713e-05 4.643787187606027850e-03 9.287574375212055700e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941082143016211445e-02 5.882164286032422890e-02 1.714958350227844819e-01 3.429916700455689638e-01
1.728394366741994315e+00 -9.438877755511021483e-01 -4.440892098500626162e-16 2.149520174290722079e-05 4.299040348581444158e-05 4.636291809507596222e-03 9.272583619015192444e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941075187246124795e-02 5.882150374492249589e-02 1.714956322256087351e-01 3.429912644512174702e-01
2.410862917322478705e+00 -9.298597194388777964e-01 -4.440892098500626162e-16 2.142564404204055318e-05 4.285128808408110635e-05 4.628784294179255979e-03 9.257568588358511957e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941068231476038145e-02 5.882136462952076289e-02 1.714954294281931524e-01 3.429908588563863048e-01
1.638216784574658025e+00 -9.158316633266533335e-01 -4.440892098500626162e-16 2.135608634117388218e-05 4.271217268234776436e-05 4.621264582468080639e-03 9.242529164936161279e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941061275705951494e-02 5.882122551411902989e-02 1.714952266305377893e-01 3.429904532610755785e-01
1.596734574594399936e+00 -9.018036072144288706e-01 -4.440892098500626162e-16 2.128652864030720440e-05 4.257305728061440880e-05 4.613732614739090090e-03 9.227465229478180181e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941054319935864844e-02 5.882108639871729688e-02 1.714950238326425902e-01 3.429900476652851804e-01
1.591159229436410083e+00 -8.877755511022044077e-01 -4.440892098500626162e-16 2.121697093944053679e-05 4.243394187888107358e-05 4.606188330869737634e-03 9.212376661739475267e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941047364165778194e-02 5.882094728331556388e-02 1.714948210345075830e-01 3.429896420690151659e-01
1.800741065812746067e+00 -8.737474949899799448e-01 -4.440892098500626162e-16 2.114741323857385563e-05 4.229482647714771125e-05 4.598631670244297288e-03 9.197263340488594577e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941040408395691544e-02 5.882080816791383088e-02 1.714946182361327398e-01 3.429892364722654796e-01
8.414287294161773012e-01 -8.597194388777554819e-01 -4.440892098500626162e-16 2.107785553770719140e-05 4.215571107541438281e-05 4.591062571748199921e-03 9.182125143496399841e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941033452625604894e-02 5.882066905251209787e-02 1.714944154375181162e-01 3.429888308750362325e-01
1.326383362088154660e+00 -8.456913827655310190e-01 -4.440892098500626162e-16 2.100829783684051702e-05 4.201659567368103403e-05 4.583480973762247071e-03 9.166961947524494142e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941026496855518244e-02 5.882052993711036487e-02 1.714942126386636567e-01 3.429884252773273134e-01
8.978732172701131553e-01 -8.316633266533066671e-01 -4.440892098500626162e-16 2.093874013597383924e-05 4.187748027194767848e-05 4.575886814156775347e-03 9.151773628313550693e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941019541085431593e-02 5.882039082170863187e-02 1.714940098395693613e-01 3.429880196791387226e-01
1.779971140300277366e+00 -8.176352705410820931e-01 -4.440892098500626162e-16 2.086918243510717163e-05 4.173836487021434326e-05 4.568280030285706318e-03 9.136560060571412636e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941012585315344943e-02 5.882025170630689886e-02 1.714938070402352854e-01 3.429876140804705709e-01
2.518494030255228555e+00 -8.036072144288577412e-01 -4.440892098500626162e-16 2.079962473424050063e-05 4.159924946848100126e-05 4.560660558980519225e-03 9.121321117961038449e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.941005629545258293e-02 5.882011259090516586e-02 1.714936042406613459e-01 3.429872084813226918e-01
2.610164583299906305e+00 -7.895791583166332783e-01 -4.440892098500626162e-16 2.073006703337382624e-05 4.146013406674765249e-05 4.553028336544131735e-03 9.106056673088263470e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940998673775171643e-02 5.881997347550343286e-02 1.714934014408476259e-01 3.429868028816952519e-01
1.534829099758710624e+00 -7.755511022044088154e-01 -4.440892098500626162e-16 2.066050933250715524e-05 4.132101866501431049e-05 4.545383298744689639e-03 9.090766597489379278e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940991718005084646e-02 5.881983436010169292e-02 1.714931986407940423e-01 3.429863972815880846e-01
1.491961540887618121e+00 -7.615230460921843525e-01 -4.440892098500626162e-16 2.059095163164047408e-05 4.118190326328094816e-05 4.537725380809252453e-03 9.075450761618504905e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940984762234997996e-02 5.881969524469995991e-02 1.714929958405006782e-01 3.429859916810013565e-01
2.728525866537736544e+00 -7.474949899799598896e-01 -4.440892098500626162e-16 2.052139393077380647e-05 4.104278786154761294e-05 4.530054517417401831e-03 9.060109034834803662e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940977806464911345e-02 5.881955612929822691e-02 1.714927930399674783e-01 3.429855860799349565e-01
1.804735754605181208e+00 -7.334669338677355377e-01 -4.440892098500626162e-16 2.045183622990713547e-05 4.090367245981427094e-05 4.522370642694728549e-03 9.044741285389457097e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940970850694824695e-02 5.881941701389649391e-02 1.714925902391944423e-01 3.429851804783888847e-01
1.877520579711404514e+00 -7.194388777555109638e-01 -4.440892098500626162e-16 2.038227852904046786e-05 4.076455705808093572e-05 4.514673690206244018e-03 9.029347380412488036e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940963894924738045e-02 5.881927789849476090e-02 1.714923874381815705e-01 3.429847748763631410e-01
1.167571259639840875e+00 -7.054108216432866119e-01 -4.440892098500626162e-16 2.031272082817379008e-05 4.062544165634758016e-05 4.506963592949668647e-03 9.013927185899337294e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940956939154651395e-02 5.881913878309302790e-02 1.714921846369288905e-01 3.429843692738577809e-01
1.076595056140897455e+00 -6.913827655310621489e-01 -4.440892098500626162e-16 2.024316312730711231e-05 4.048632625461422461e-05 4.499240283348636057e-03 8.998480566697272115e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940949983384564745e-02 5.881899966769129490e-02 1.714919818354364023e-01 3.429839636708728046e-01
1.388364214232188587e+00 -6.773547094188376860e-01 -4.440892098500626162e-16 2.017360542644044131e-05 4.034721085288088261e-05 4.491503693245775877e-03 8.983007386491551755e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940943027614478095e-02 5.881886055228956189e-02 1.714917790337040782e-01 3.429835580674081563e-01
2.437641249570280610e+00 -6.633266533066132231e-01 -4.440892098500626162e-16 2.010404772557377031e-05 4.020809545114754062e-05 4.483753753895698517e-03 8.967507507791397034e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940936071844391445e-02 5.881872143688782889e-02 1.714915762317318904e-01 3.429831524634637807e-01
2.155512413991400145e+00 -6.492985971943887602e-01 -4.440892098500626162e-16 2.003449002470710270e-05 4.006898004941420539e-05 4.475990395957871529e-03 8.951980791915743058e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940929116074304794e-02 5.881858232148609589e-02 1.714913734295199221e-01 3.429827468590398443e-01
1.373418174222246879e+00 -6.352705410821642973e-01 -4.440892098500626162e-16 1.996493232384042492e-05 3.992986464768084984e-05 4.468213549489373666e-03 8.936427098978747333e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940922160304218144e-02 5.881844320608436288e-02 1.714911706270680902e-01 3.429823412541361805e-01
2.687943032237101182e+00 -6.212424849699398344e-01 -4.440892098500626162e-16 1.989537462297374715e-05 3.979074924594749429e-05 4.460423143937550933e-03 8.920846287875101865e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940915204534131494e-02 5.881830409068262988e-02 1.714909678243764501e-01 3.429819356487529003e-01
2.680076443657851470e+00 -6.072144288577154825e-01 -4.440892098500626162e-16 1.982581692210707615e-05 3.965163384421415229e-05 4.452619108132546862e-03 8.905238216265093723e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940908248764044844e-02 5.881816497528089688e-02 1.714907650214449464e-01 3.429815300428898928e-01
2.544724746980822960e+00 -5.931863727454909085e-01 -4.440892098500626162e-16 1.975625922124039837e-05 3.951251844248079674e-05 4.444801370279711367e-03 8.889602740559422733e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940901292993958194e-02 5.881802585987916387e-02 1.714905622182736344e-01 3.429811244365472689e-01
2.022698244362416187e+00 -5.791583166332665567e-01 -4.440892098500626162e-16 1.968670152037374092e-05 3.937340304074748185e-05 4.436969857951903774e-03 8.873939715903807549e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940894337223871544e-02 5.881788674447743087e-02 1.714903594148624866e-01 3.429807188297249732e-01
9.871709424912871178e-01 -5.651302605210420937e-01 -4.440892098500626162e-16 1.961714381950705976e-05 3.923428763901411952e-05 4.429124498081653608e-03 8.858248996163307215e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940887381453784893e-02 5.881774762907569787e-02 1.714901566112115028e-01 3.429803132224230056e-01
1.012240683686112419e+00 -5.511022044088176308e-01 -4.440892098500626162e-16 1.954758611864038198e-05 3.909517223728076397e-05 4.421265216953217288e-03 8.842530433906434575e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940880425683698243e-02 5.881760851367396487e-02 1.714899538073206831e-01 3.429799076146413661e-01
1.749161313991717703e+00 -5.370741482965931679e-01 -4.440892098500626162e-16 1.947802841777371437e-05 3.895605683554742875e-05 4.413391940194493455e-03 8.826783880388986911e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940873469913611593e-02 5.881746939827223186e-02 1.714897510031900274e-01 3.429795020063800548e-01
2.371588870949714156e+00 -5.230460921843687050e-01 -4.440892098500626162e-16 1.940847071690703321e-05 3.881694143381406642e-05 4.405504592768804718e-03 8.811009185537609437e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940866514143524943e-02 5.881733028287049886e-02 1.714895481988195358e-01 3.429790963976390716e-01
2.560186205510373458e+00 -5.090180360721443531e-01 -4.440892098500626162e-16 1.933891301604037576e-05 3.867782603208075152e-05 4.397603098966569243e-03 8.795206197933138487e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940859558373438293e-02 5.881719116746876586e-02 1.714893453942092083e-01 3.429786907884184166e-01
2.507206798360112288e+00 -4.949899799599197792e-01 -4.440892098500626162e-16 1.926935531517369460e-05 3.853871063034738920e-05 4.389687382396803214e-03 8.779374764793606428e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940852602603351296e-02 5.881705205206702591e-02 1.714891425893590171e-01 3.429782851787180342e-01
2.760849924552772450e+00 -4.809619238476954273e-01 -4.440892098500626162e-16 1.919979761430702360e-05 3.839959522861404720e-05 4.381757365978520939e-03 8.763514731957041878e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940845646833264646e-02 5.881691293666529291e-02 1.714889397842690177e-01 3.429778795685380355e-01
1.216715878880795909e+00 -4.669338677354709644e-01 -4.440892098500626162e-16 1.913023991344034921e-05 3.826047982688069842e-05 4.373812971931967560e-03 8.747625943863935119e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940838691063177995e-02 5.881677382126355991e-02 1.714887369789391824e-01 3.429774739578783649e-01
1.175564171706407812e+00 -4.529058116232465014e-01 -4.440892098500626162e-16 1.906068221257366805e-05 3.812136442514733610e-05 4.365854121769721652e-03 8.731708243539443304e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940831735293091345e-02 5.881663470586182690e-02 1.714885341733694835e-01 3.429770683467389669e-01
1.882817845127727985e+00 -4.388777555110220385e-01 -4.440892098500626162e-16 1.899112451170700044e-05 3.798224902341400087e-05 4.357880736287651248e-03 8.715761472575302496e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940824779523004695e-02 5.881649559046009390e-02 1.714883313675599485e-01 3.429766627351198971e-01
3.011999353983265237e+00 -4.248496993987975756e-01 -4.440892098500626162e-16 1.892156681084033283e-05 3.784313362168066565e-05 4.349892735555709392e-03 8.699785471111418783e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940817823752918045e-02 5.881635647505836090e-02 1.714881285615105777e-01 3.429762571230211554e-01
2.948683031599957260e+00 -4.108216432865731127e-01 -4.440892098500626162e-16 1.885200910997366183e-05 3.770401821994732365e-05 4.341890038908592653e-03 8.683780077817185306e-03 2.938925667071834100e-02 5.877851334143668199e-02 1.714329509479386449e-01 3.428659018958772897e-01 2.940810867982831395e-02 5.881621735965662789e-02 1.714879257552213709e-01 3.429758515104427419e-01
