# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 7.517479624441980590e-01 6.681796165702764689e-01 8.356834587392159008e-02 9.050490052918235273e-01 8.113078708058545363e-01 2.219350710629570123e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 6.288128257192153736e-01 4.520353968440960490e-01 1.767774288751193246e-01 9.534827490852468834e-01 8.829953047870781058e-01 1.748741875175018612e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 4.687760844379362246e-01 1.989974874213241984e-01 2.697785970166119984e-01 9.821089608143669381e-01 9.502397860601140556e-01 9.150857034650880517e-02
-1.250000000000000000e+00 -3.000000000000000000e+00 3.109125271208308394e-01 1.781684596105612695e-01 1.327440675102695700e-01 9.918931173328331408e-01 9.706017542709329815e-01 7.925110113543605561e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.647350376030512820e-01 1.262378707044761184e-01 1.384971668985751636e-01 9.968430625370936493e-01 9.867717931938324583e-01 5.383841353367885274e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 2.095951762290495235e-01 8.935323161475479392e-02 1.202419446142947296e-01 9.984279633453613245e-01 9.918721477186590585e-01 3.695431088508165096e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 1.050654177691652258e-01 0.000000000000000000e+00 1.050654177691652258e-01 9.987222923480002512e-01 9.942788216782723065e-01 3.012136454242153247e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 1.989926285860018074e-01 0.000000000000000000e+00 1.989926285860018074e-01 9.987871249032667098e-01 9.946111123549250532e-01 2.062515315596482463e-02
0.000000000000000000e+00 -3.000000000000000000e+00 2.128194684676515402e-01 0.000000000000000000e+00 2.128194684676515402e-01 9.981624410088467680e-01 9.934614589001168339e-01 1.722577839625447776e-02
2.500000000000000000e-01 -3.000000000000000000e+00 2.367081589519449969e-01 1.544538766104631977e-01 8.225428234148179918e-02 9.962683953377190482e-01 9.844356923235216827e-01 5.419980622433284018e-02
5.000000000000000000e-01 -3.000000000000000000e+00 2.829631343712339375e-01 1.262378707044762294e-01 1.567252636667577081e-01 9.907648753663623742e-01 9.730722562080763582e-01 5.625722074925861016e-02
7.500000000000000000e-01 -3.000000000000000000e+00 4.735735307916684733e-01 2.509501942617303749e-01 2.226233365299380984e-01 9.749303041091310629e-01 9.351638533959355515e-01 1.090902101333640628e-01
1.000000000000000000e+00 -3.000000000000000000e+00 6.760655753942703683e-01 4.895058733049090227e-01 1.865597020893613456e-01 9.308317211220807907e-01 8.557471131717375723e-01 1.890632721697863561e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.405923519619501461e-01 7.716890565506296928e-01 6.890329541132045321e-02 8.263936054255578423e-01 7.396745165030030877e-01 2.489295882951873817e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.321736275314447262e-01 9.374945333173900774e-01 -5.320905785945351241e-03 6.997819410937750062e-01 6.329931231644394529e-01 2.866901563446868084e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.683042984906260475e-01 9.957590069891357754e-01 -2.745470849850972783e-02 5.665087611054347994e-01 5.389814671246295763e-01 2.932434398998609582e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.627061353790482556e-01 9.871170143402449026e-01 -2.441087896119664702e-02 4.240151239202087918e-01 4.466827109895508685e-01 2.960704503891694039e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 6.878337845802474648e-01 5.363431737236912245e-01 1.514906108565562404e-01 9.203064119167205792e-01 8.438133641978132760e-01 1.923764553590023296e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 5.661961606986792850e-01 3.411744421846387154e-01 2.250217185140405696e-01 9.712515351770700800e-01 9.183228960024858445e-01 1.340961723113040238e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 3.402768274304880380e-01 2.659022376739240690e-01 7.437458975656396909e-02 9.889651839950046597e-01 9.591578485412408650e-01 9.669353164550614776e-02
-1.250000000000000000e+00 -2.750000000000000000e+00 2.243344185982189820e-01 1.262378707044762016e-01 9.809654789374278039e-02 9.952593301953446270e-01 9.818419768880080056e-01 5.301414902299636522e-02
-1.000000000000000000e+00 -2.750000000000000000e+00 1.257568926318159419e-01 0.000000000000000000e+00 1.257568926318159419e-01 9.985515509167428583e-01 9.933699007806076064e-01 2.686434584445645396e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 1.849897032417407875e-04 0.000000000000000000e+00 1.849897032417407875e-04 9.992614875276870645e-01 9.960640014467628811e-01 1.707161222364431477e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 2.026013116609308440e-01 0.000000000000000000e+00 2.026013116609308440e-01 9.994375966480770757e-01 9.950864065727071939e-01 2.235602316813572327e-02
