# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 7.688698622538722161e-01 6.545716156388106111e-01 1.142982466150616050e-01 9.042884985754979787e-01 8.088872103935557112e-01 2.215498078810310134e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 5.771994583308949212e-01 3.823924685450791339e-01 1.948069897858157873e-01 9.503901810701129715e-01 8.892709205344019319e-01 1.569234533307418411e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 4.442483498097073435e-01 2.509501942617297088e-01 1.932981555479776348e-01 9.831205959857611809e-01 9.455371847965873267e-01 1.079925584410682815e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 4.154310510997847317e-01 1.781684596105610474e-01 2.372625914892236842e-01 9.929255828274565765e-01 9.703503801454738120e-01 8.016478682239647213e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 1.822810197447645164e-01 0.000000000000000000e+00 1.822810197447645164e-01 9.969682876130238069e-01 9.878111738334318659e-01 3.619581963327323654e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 2.531456766499893749e-02 0.000000000000000000e+00 2.531456766499893749e-02 9.986372880103722149e-01 9.939067836365856889e-01 2.069027096483960770e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 1.519155761026557416e-01 0.000000000000000000e+00 1.519155761026557416e-01 9.990171552678126510e-01 9.951708773326759516e-01 2.242145512613115746e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 2.372333566438500287e-04 0.000000000000000000e+00 2.372333566438500287e-04 9.989883388722184954e-01 9.957931052631290303e-01 1.548281200196998525e-02
0.000000000000000000e+00 -3.000000000000000000e+00 8.936572534122357025e-02 0.000000000000000000e+00 8.936572534122357025e-02 9.985347896396782330e-01 9.949446676100766052e-01 1.546196102735785879e-02
2.500000000000000000e-01 -3.000000000000000000e+00 2.089431959423878327e-01 0.000000000000000000e+00 2.089431959423878327e-01 9.969162992242847077e-01 9.898941859684499134e-01 2.529264592485717250e-02
5.000000000000000000e-01 -3.000000000000000000e+00 3.044329897950748265e-01 8.935323161475478004e-02 2.150797581803200464e-01 9.930441764085906620e-01 9.776514711606574259e-01 5.350045598049322365e-02
