# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 7.774831252145452121e-01 7.021794642397333197e-01 7.530366097481189236e-02 8.709455436352173674e-01 7.812617531518037950e-01 2.329297455620595036e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 6.977104183205593557e-01 4.275324549083952541e-01 2.701779634121641016e-01 9.386024836443340735e-01 8.707296142527765070e-01 1.715014695445128967e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 5.054862014305891993e-01 2.659022376739241800e-01 2.395839637566650193e-01 9.726260776989821277e-01 9.291563730568155322e-01 1.248096877074121452e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 3.467548676705587418e-01 1.544538766104631977e-01 1.923009910600955441e-01 9.897213990706795750e-01 9.678738966283004785e-01 7.736910545512924731e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.391511766463874089e-01 1.544538766104630589e-01 8.469730003592434997e-02 9.954581235380546289e-01 9.797484787331200984e-01 6.549427219869650985e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 1.493719278435267084e-01 0.000000000000000000e+00 1.493719278435267084e-01 9.975033722034317707e-01 9.905049855486666166e-01 3.020941449074255117e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 1.436023829798520890e-01 0.000000000000000000e+00 1.436023829798520890e-01 9.980105226008487707e-01 9.907874023029334953e-01 3.331598172466466307e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 1.920175695239842439e-01 1.262378707044761739e-01 6.577969881950807007e-02 9.981501388520243045e-01 9.890006305481735538e-01 5.352392175008418435e-02
0.000000000000000000e+00 -3.000000000000000000e+00 1.452477170793949335e-01 8.935323161475478004e-02 5.589448546464015344e-02 9.973117171965056871e-01 9.886103216798337590e-01 4.742580875786143318e-02
2.500000000000000000e-01 -3.000000000000000000e+00 2.898785487812962636e-01 8.935323161475473841e-02 2.005253171665415390e-01 9.947005510126698535e-01 9.840338874983028949e-01 4.816862850037885446e-02
5.000000000000000000e-01 -3.000000000000000000e+00 4.233529097446730449e-01 1.781684596105610197e-01 2.451844501341120253e-01 9.867396241156438652e-01 9.579542146447723727e-01 9.291033614907073801e-02
