# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 8.256337683501419056e-01 8.059379628730758416e-01 1.969580547706606399e-02 8.122857345842904309e-01 7.286275235523504978e-01 2.539805037697832613e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 7.080979291362181627e-01 5.780519007840018153e-01 1.300460283522163474e-01 8.949375893041022767e-01 8.151852069238729737e-01 1.936753940104481431e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 6.898890119939022902e-01 4.275324549083952541e-01 2.623565570855070361e-01 9.402420141410223753e-01 8.747968114305852971e-01 1.647110642114913981e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 5.820570778289043679e-01 3.411744421846379383e-01 2.408826356442664296e-01 9.725854226979410155e-01 9.236957801548032476e-01 1.347259193379500009e-01
-1.000000000000000000e+00 -3.000000000000000000e+00 3.779118535886026309e-01 1.544538766104628091e-01 2.234579769781398217e-01 9.889081842642308828e-01 9.668706125133061935e-01 7.805597499225441771e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 3.186101419917636846e-01 1.544538766104630589e-01 1.641562653813006256e-01 9.931896228144990735e-01 9.712443451891801249e-01 7.491301438293176962e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 3.381564051086204392e-01 1.544538766104625316e-01 1.837025284981579076e-01 9.953750727320278546e-01 9.811693174363015357e-01 5.986512608084301051e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 2.895925924467411816e-01 8.935323161475473841e-02 2.002393608319864571e-01 9.950504187489197516e-01 9.810267415146299852e-01 6.231587457922713180e-02
0.000000000000000000e+00 -3.000000000000000000e+00 2.423625673926619317e-01 1.781684596105610197e-01 6.419410778210091206e-02 9.930726922332605566e-01 9.748623422630782187e-01 6.911793270838152703e-02
2.500000000000000000e-01 -3.000000000000000000e+00 2.974347196533358439e-01 1.781684596105610474e-01 1.192662600427747965e-01 9.871780657228770295e-01 9.635607112491485493e-01 8.052044971263067064e-02
5.000000000000000000e-01 -3.000000000000000000e+00 5.237807176217413874e-01 2.509501942617308190e-01 2.728305233600105684e-01 9.726088284705755038e-01 9.343611255990127429e-01 1.090493545941584458e-01
7.500000000000000000e-01 -3.000000000000000000e+00 6.417602143445227947e-01 4.101901997854180970e-01 2.315700145591046977e-01 9.392085937336263068e-01 8.800162572921050863e-01 1.533536813782412911e-01
1.000000000000000000e+00 -3.000000000000000000e+00 7.646983440940317012e-01 6.813046308370416249e-01 8.339371325699007631e-02 8.677409885578820647e-01 7.865568821174980796e-01 2.180136958624774579e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.691807894383866140e-01 8.257747876994069314e-01 4.340600173897968261e-02 7.599992665190901109e-01 6.924520995447809302e-01 2.548304191211980263e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.557596522558052810e-01 9.763933633531136635e-01 -2.063371109730838260e-02 6.331330821600072989e-01 5.881775550767849303e-01 2.918067652779521848e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.689168731842245919e-01 9.993517899118462555e-01 -3.043491672762166367e-02 4.993522564536824193e-01 4.999408180874130303e-01 2.917028002912229745e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.614810930164623404e-01 9.907088371464126686e-01 -2.922774412995032822e-02 4.326397475160239647e-01 4.542483243400688431e-01 2.964482796385723984e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 8.187214055503515553e-01 7.062124326291602250e-01 1.125089729211913303e-01 8.368771366539875523e-01 7.576037942738139686e-01 2.318525705703193829e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 6.623061909934103708e-01 5.547756303227434627e-01 1.075305606706669082e-01 9.271969392164814971e-01 8.517203542626330393e-01 1.913084093253401563e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 4.845620557409683338e-01 3.411744421846382158e-01 1.433876135563301180e-01 9.680112854146933898e-01 9.169743492552475672e-01 1.381417907159346037e-01
-1.250000000000000000e+00 -2.750000000000000000e+00 3.480834166575086930e-01 1.989974874213248091e-01 1.490859292361838839e-01 9.872652492235156618e-01 9.582062619591750208e-01 9.482697468791696782e-02
-1.000000000000000000e+00 -2.750000000000000000e+00 2.889527024104976416e-01 1.262378707044761184e-01 1.627148317060215232e-01 9.949664970775294881e-01 9.759706422529035308e-01 7.177207077198764773e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 2.529729306171122905e-01 8.935323161475472453e-02 1.636196990023575659e-01 9.971104835001376454e-01 9.846958487524853920e-01 5.369330853865294378e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 1.993059855413144565e-01 0.000000000000000000e+00 1.993059855413144565e-01 9.980826184190820793e-01 9.893735318778190679e-01 3.504685501746386544e-02
-2.500000000000000000e-01 -2.750000000000000000e+00 2.257826599374916643e-01 1.262378707044761739e-01 9.954478923301549043e-02 9.978452649659128593e-01 9.853963234661708981e-01 5.871434881872691219e-02
0.000000000000000000e+00 -2.750000000000000000e+00 2.489653872535920742e-01 1.544538766104621152e-01 9.451151064312995898e-02 9.966923341714031270e-01 9.812982014914791717e-01 7.014646550590220020e-02
