# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 8.486085400551501845e-01 7.441612728434597868e-01 1.044472672116903977e-01 8.619537097333194176e-01 7.645073361967474890e-01 2.403719157807194806e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 6.375145249191316310e-01 4.749736834815145858e-01 1.625408414376170452e-01 9.315631994743190925e-01 8.585868700952198340e-01 1.884167626017436148e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 5.023705993823657234e-01 3.060980235153442086e-01 1.962725758670215148e-01 9.757185383435056369e-01 9.304708497747604667e-01 1.225756387840581246e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 3.405610341832508436e-01 8.935323161475478004e-02 2.512078025684960636e-01 9.897808502694102062e-01 9.666103967038160993e-01 7.142302641493900039e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.331671296624559520e-01 1.262378707044762016e-01 1.069292589579797503e-01 9.963261885892752412e-01 9.838371367218434749e-01 5.480288949288775885e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 2.627054616523897823e-01 8.935323161475475229e-02 1.733522300376350300e-01 9.980942049685171957e-01 9.899052119737787869e-01 4.318399264358645240e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 1.981177947326914768e-01 0.000000000000000000e+00 1.981177947326914768e-01 9.986441401561357845e-01 9.930935722941280908e-01 2.846632181282508084e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 1.434043400835660897e-01 8.935323161475473841e-02 5.405110846881135134e-02 9.988684713181414931e-01 9.940999800142157339e-01 3.260394601220868716e-02
0.000000000000000000e+00 -3.000000000000000000e+00 1.428290156184383874e-01 0.000000000000000000e+00 1.428290156184383874e-01 9.984402425593458252e-01 9.948396647087462963e-01 1.759341889482960927e-02
2.500000000000000000e-01 -3.000000000000000000e+00 1.837842774986201966e-01 8.935323161475478004e-02 9.443104588386541653e-02 9.963170102722410659e-01 9.884790921282371468e-01 4.085703426679285905e-02
5.000000000000000000e-01 -3.000000000000000000e+00 2.760135639844942257e-01 0.000000000000000000e+00 2.760135639844942257e-01 9.923019907650546534e-01 9.789805323916868085e-01 4.353204183746470224e-02
7.500000000000000000e-01 -3.000000000000000000e+00 4.267834478233933915e-01 0.000000000000000000e+00 4.267834478233933915e-01 9.749229209340987135e-01 9.437728445127142596e-01 7.933977494791165375e-02
1.000000000000000000e+00 -3.000000000000000000e+00 6.369668666138812441e-01 4.749736834815155850e-01 1.619931831323656590e-01 9.333582071593321539e-01 8.676671404292651824e-01 1.652186588351925445e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.309362217584799204e-01 7.477325725150684166e-01 8.320364924341150381e-02 8.454067066245811723e-01 7.572488724045691733e-01 2.392581716661500157e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.300718907883198661e-01 9.165151389911704305e-01 1.355675179714943557e-02 7.216341841891815712e-01 6.522804585759952589e-01 2.674548598166458513e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.680430632683553194e-01 9.932492134404103945e-01 -2.520615017205507513e-02 5.480746498958957158e-01 5.325396115918370477e-01 2.931399023606492960e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.641483168549978000e-01 9.864603387871176965e-01 -2.231202193211989648e-02 4.384732126870795055e-01 4.576220212748250415e-01 2.926612347924599788e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 7.133320228319718348e-01 5.665897987080249498e-01 1.467422241239468850e-01 9.027125265832918188e-01 8.241290178504303565e-01 1.991439680720917538e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 5.631239230212751190e-01 3.624582734605458212e-01 2.006656495607292978e-01 9.643751445390457144e-01 9.128690931744223303e-01 1.416290490048720818e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 4.108392905322522104e-01 1.989974874213239209e-01 2.118418031109282895e-01 9.863948248055720569e-01 9.533848851436592664e-01 1.000262683382657364e-01
-1.250000000000000000e+00 -2.750000000000000000e+00 1.892451383200586534e-01 1.544538766104622540e-01 3.479126170959639941e-02 9.948684885796019728e-01 9.794178360340420886e-01 6.347314756460048502e-02
-1.000000000000000000e+00 -2.750000000000000000e+00 1.580553989849875773e-01 8.935323161475473841e-02 6.870216737023283893e-02 9.984187486560655023e-01 9.913741834843772249e-01 4.256607361361677833e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 8.921260634126357281e-02 0.000000000000000000e+00 8.921260634126357281e-02 9.992737465431795751e-01 9.972074798371072246e-01 1.081911077425368184e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 1.234649457450388010e-01 0.000000000000000000e+00 1.234649457450388010e-01 9.995389378588415141e-01 9.962610493440887671e-01 2.703258089000949022e-02
-2.500000000000000000e-01 -2.750000000000000000e+00 4.458760197602769089e-04 0.000000000000000000e+00 4.458760197602769089e-04 9.995003069264944973e-01 9.979063878234404328e-01 7.943063219389289928e-03
0.000000000000000000e+00 -2.750000000000000000e+00 8.940650628026251823e-02 0.000000000000000000e+00 8.940650628026251823e-02 9.992911898069238852e-01 9.965302955687496134e-01 1.553568060826130727e-02
2.500000000000000000e-01 -2.750000000000000000e+00 2.080467509179103891e-01 0.000000000000000000e+00 2.080467509179103891e-01 9.983783806089416846e-01 9.953550244346729414e-01 1.051162720891530775e-02
5.000000000000000000e-01 -2.750000000000000000e+00 2.299728003012238009e-01 1.262378707044762294e-01 1.037349295967475715e-01 9.955522239351348723e-01 9.832747090174630555e-01 5.226514668450072537e-02
7.500000000000000000e-01 -2.750000000000000000e+00 4.050723956721580254e-01 1.544538766104627536e-01 2.506185190616952996e-01 9.842390353899087563e-01 9.574545374223299987e-01 8.091474629923575690e-02
1.000000000000000000e+00 -2.750000000000000000e+00 6.167425787030909046e-01 3.411744421846381603e-01 2.755681365184527443e-01 9.462379367733105839e-01 8.870780622559213402e-01 1.492991352203767441e-01
1.250000000000000000e+00 -2.750000000000000000e+00 7.488268354580670527e-01 6.207608235061259361e-01 1.280660119519411166e-01 8.738789065047772864e-01 7.969497965698901787e-01 2.136418775616442389e-01
1.500000000000000000e+00 -2.750000000000000000e+00 9.424584191610702044e-01 9.093646133427440992e-01 3.309380581832610524e-02 7.097459540933286348e-01 6.458629907061839148e-01 2.780960298557868526e-01
1.750000000000000000e+00 -2.750000000000000000e+00 9.657721357808043416e-01 9.994878688608482831e-01 -3.371573308004394143e-02 5.277102151312395018e-01 5.161313074461757466e-01 3.020684538454080914e-01
2.000000000000000000e+00 -2.750000000000000000e+00 9.591836573926548759e-01 9.864603387871179185e-01 -2.727668139446304263e-02 4.124071828605250789e-01 4.447563124274601654e-01 2.944546586922733300e-01
-2.000000000000000000e+00 -2.500000000000000000e+00 7.170114632080938355e-01 5.999999999999995337e-01 1.170114632080943018e-01 9.215128214251949723e-01 8.355816306666887794e-01 2.017136354961337752e-01
-1.750000000000000000e+00 -2.500000000000000000e+00 4.907914811694427670e-01 3.060980235153434315e-01 1.846934576540993356e-01 9.735786303308449074e-01 9.261432854176439022e-01 1.288884849614932160e-01
-1.500000000000000000e+00 -2.500000000000000000e+00 4.029701779459698985e-01 1.781684596105611584e-01 2.248017183354087400e-01 9.908711611902585314e-01 9.667243081872406441e-01 8.175093445443029627e-02
-1.250000000000000000e+00 -2.500000000000000000e+00 2.503832086502930099e-01 0.000000000000000000e+00 2.503832086502930099e-01 9.972314761054139609e-01 9.886342867253246069e-01 3.039519857606885062e-02
-1.000000000000000000e+00 -2.500000000000000000e+00 1.561637127014696147e-01 1.262378707044761739e-01 2.992584199699344083e-02 9.990591367799142031e-01 9.925616631180185223e-01 4.925487104354220325e-02
-7.500000000000000000e-01 -2.500000000000000000e+00 8.925694588162280674e-02 0.000000000000000000e+00 8.925694588162280674e-02 9.997136458720699004e-01 9.982307686919114076e-01 8.138887661829827952e-03
-5.000000000000000000e-01 -2.500000000000000000e+00 9.824832492377319482e-02 0.000000000000000000e+00 9.824832492377319482e-02 9.997700689327456702e-01 9.977120968036359283e-01 1.928706128710094489e-02
-2.500000000000000000e-01 -2.500000000000000000e+00 7.123409540342596005e-03 0.000000000000000000e+00 7.123409540342596005e-03 9.997694611465504089e-01 9.985467529525233754e-01 6.901605172116791198e-03
