# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 9.441290929123282716e-01 9.634189120003792128e-01 -1.928981908805094125e-02 6.240986141056997782e-01 5.881107552689316398e-01 2.794099559780559572e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 8.943426892292157815e-01 8.728436286070928585e-01 2.149906062212292301e-02 7.385373345642941567e-01 6.714477183210829647e-01 2.605294097968529621e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 8.289708273351804602e-01 7.405511461067356693e-01 8.841968122844479083e-02 8.328497407078849779e-01 7.483664247560566363e-01 2.360824750926718008e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 7.466936884084883763e-01 5.547756303227431296e-01 1.919180580857452467e-01 9.080744812909009589e-01 8.351466468635561080e-01 1.931583949339100992e-01
-1.000000000000000000e+00 -3.000000000000000000e+00 5.893118618228287975e-01 3.624582734605466539e-01 2.268535883622821436e-01 9.530057768673596552e-01 8.960107462353937846e-01 1.453211936963196005e-01
-7.500000000000000000e-01 -3.000000000000000000e+00 5.391881130757907314e-01 3.624582734605458212e-01 1.767298396152449103e-01 9.688166552985730817e-01 9.244600664392190748e-01 1.241558954062074588e-01
-5.000000000000000000e-01 -3.000000000000000000e+00 4.641946759851043325e-01 3.060980235153450413e-01 1.580966524697592912e-01 9.774368812057492306e-01 9.389828691236586922e-01 1.184910336145263560e-01
-2.500000000000000000e-01 -3.000000000000000000e+00 4.222161610246608077e-01 2.177705214210583218e-01 2.044456396036024859e-01 9.805310184733357914e-01 9.461236822799233837e-01 1.008125847837997163e-01
0.000000000000000000e+00 -3.000000000000000000e+00 4.731619090398348493e-01 2.800000000000009148e-01 1.931619090398339345e-01 9.780605819448985327e-01 9.417784308095105139e-01 1.152177816273372152e-01
2.500000000000000000e-01 -3.000000000000000000e+00 5.361600318113883823e-01 2.933666647729429866e-01 2.427933670384453957e-01 9.628717755477824713e-01 9.204694811500324647e-01 1.173883646299333783e-01
5.000000000000000000e-01 -3.000000000000000000e+00 6.598956900375305690e-01 4.674868982121330729e-01 1.924087918253974960e-01 9.259780482258138656e-01 8.626947245083533833e-01 1.722435405749363213e-01
7.500000000000000000e-01 -3.000000000000000000e+00 7.422864529268380362e-01 5.780519007840021484e-01 1.642345521428358879e-01 8.932040656292127290e-01 8.211798093574584900e-01 1.899176584810635671e-01
1.000000000000000000e+00 -3.000000000000000000e+00 8.623344091710780646e-01 7.877461520058340882e-01 7.458825716524397631e-02 7.767561381431293821e-01 7.135171218426172857e-01 2.321343702787033170e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.889829324386607778e-01 8.517182632772436479e-01 3.726466916141712993e-02 7.266130498072690402e-01 6.708131921831643751e-01 2.347487984528335014e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.667695458032736777e-01 9.789708882290633074e-01 -1.220134242578962969e-02 5.843539872779694999e-01 5.597938198117111686e-01 2.667482971365605082e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.603510216098833929e-01 9.996079231378690588e-01 -3.925690152798566590e-02 5.037312745216139254e-01 5.007827053691562558e-01 2.740372516631070510e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.535416599814080518e-01 9.953813339620095624e-01 -4.183967398060151055e-02 4.414317789755617394e-01 4.570502491654179766e-01 2.686454321358053288e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 9.355192393812293838e-01 9.249864863877786947e-01 1.053275299345068916e-02 6.846190240011242878e-01 6.303552095474956873e-01 2.692301612531096122e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 8.118429230037264022e-01 7.908577621797752144e-01 2.098516082395118776e-02 8.112353106320804308e-01 7.313880242237853491e-01 2.513559028113649951e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 7.528656815002157110e-01 6.356225294937262182e-01 1.172431520064894928e-01 8.940432843810982577e-01 8.078113453280286738e-01 2.160739350098906664e-01
-1.250000000000000000e+00 -2.750000000000000000e+00 6.202486380432802315e-01 3.919183588453077349e-01 2.283302791979724966e-01 9.514965377131154867e-01 8.879018363468343944e-01 1.620508177385814597e-01
-1.000000000000000000e+00 -2.750000000000000000e+00 5.224178734241995414e-01 4.011782646156196730e-01 1.212396088085798684e-01 9.727730949484326706e-01 9.159705322592468502e-01 1.564794014898123753e-01
-7.500000000000000000e-01 -2.750000000000000000e+00 4.275510504392097122e-01 2.800000000000006373e-01 1.475510504392090749e-01 9.871524978994308253e-01 9.496534924869359795e-01 1.154985545907517286e-01
-5.000000000000000000e-01 -2.750000000000000000e+00 2.615996481798972817e-01 2.177705214210590989e-01 4.382912675883818276e-02 9.918546047504580576e-01 9.680003488090435093e-01 8.476261431661670509e-02
-2.500000000000000000e-01 -2.750000000000000000e+00 3.472264154837451100e-01 1.781684596105612417e-01 1.690579558731838683e-01 9.916300527795625097e-01 9.655272814395925440e-01 9.389533998670847315e-02
0.000000000000000000e+00 -2.750000000000000000e+00 3.025348628977511667e-01 0.000000000000000000e+00 3.025348628977511667e-01 9.902338652101158045e-01 9.727012872549499756e-01 6.071251392272837555e-02
2.500000000000000000e-01 -2.750000000000000000e+00 4.668699809126444777e-01 2.659022376739240690e-01 2.009677432387204088e-01 9.785185335337865942e-01 9.381074445958463848e-01 1.150551111605228327e-01
5.000000000000000000e-01 -2.750000000000000000e+00 5.622241662288711694e-01 3.411744421846385489e-01 2.210497240442326206e-01 9.560431764512873354e-01 9.016167928528073805e-01 1.377465004676084182e-01
7.500000000000000000e-01 -2.750000000000000000e+00 7.058980605358129434e-01 4.823111029200988220e-01 2.235869576157141214e-01 9.088516605211074406e-01 8.383828483784098173e-01 1.830617984944142296e-01
1.000000000000000000e+00 -2.750000000000000000e+00 8.549660708206486825e-01 7.332121111929306156e-01 1.217539596277180669e-01 8.286618286558034008e-01 7.499764442691108091e-01 2.299158581300202453e-01
1.250000000000000000e+00 -2.750000000000000000e+00 9.076035550448546818e-01 9.075241043630767335e-01 7.945068177794833986e-05 6.946283547192301233e-01 6.432747462844343733e-01 2.535457789837511910e-01
1.500000000000000000e+00 -2.750000000000000000e+00 9.537887253196714044e-01 9.871170143402449026e-01 -3.332828902057349829e-02 5.657670606194175056e-01 5.468885060796407904e-01 2.759906535673217198e-01
1.750000000000000000e+00 -2.750000000000000000e+00 9.554656305100626135e-01 9.883804935347551002e-01 -3.291486302469248670e-02 4.378583688654074657e-01 4.534601570737705201e-01 2.751916998887097843e-01
2.000000000000000000e+00 -2.750000000000000000e+00 9.606778994589831866e-01 9.945772971468858081e-01 -3.389939768790262153e-02 4.425248553322002620e-01 4.610967176365081133e-01 2.802271612412544077e-01
-2.000000000000000000e+00 -2.500000000000000000e+00 9.099428776258143836e-01 8.416650165000297834e-01 6.827786112578460020e-02 7.683130436883051084e-01 6.968691210367369271e-01 2.579077927967902695e-01
-1.750000000000000000e+00 -2.500000000000000000e+00 8.064047969731377163e-01 6.681796165702771351e-01 1.382251804028605813e-01 8.678332886189384920e-01 7.795123673006303378e-01 2.223193351832568887e-01
-1.500000000000000000e+00 -2.500000000000000000e+00 7.390661769554928151e-01 5.780519007840011492e-01 1.610142761714916659e-01 9.250980706031300960e-01 8.391984397753057268e-01 2.081586951382813633e-01
-1.250000000000000000e+00 -2.500000000000000000e+00 5.451111060432302091e-01 3.624582734605464318e-01 1.826528325826837773e-01 9.695406770688468345e-01 9.149962761662434607e-01 1.453904121538851235e-01
-1.000000000000000000e+00 -2.500000000000000000e+00 3.700393155905593590e-01 2.509501942617310966e-01 1.190891213288282624e-01 9.876307201983486328e-01 9.500101850286983840e-01 1.164460628046548457e-01
-7.500000000000000000e-01 -2.500000000000000000e+00 3.254434914803516210e-01 2.177705214210588769e-01 1.076729700592927441e-01 9.925388247873584424e-01 9.610739766623549452e-01 1.029285640694546505e-01
-5.000000000000000000e-01 -2.500000000000000000e+00 3.119265853110143039e-01 1.262378707044762016e-01 1.856887146065381022e-01 9.956633255576738950e-01 9.764195223020528669e-01 6.823436374304035767e-02
-2.500000000000000000e-01 -2.500000000000000000e+00 2.572021854163314414e-01 8.935323161475471065e-02 1.678489538015767168e-01 9.954981317176442301e-01 9.814936585439677508e-01 5.007048140134238295e-02
0.000000000000000000e+00 -2.500000000000000000e+00 3.196832889002843570e-01 1.544538766104625871e-01 1.652294122898217699e-01 9.934621828328306092e-01 9.723038431264129366e-01 7.554033438949855905e-02
