# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 7.612839570144832591e-01 6.356225294937259962e-01 1.256614275207572629e-01 9.030659820532322968e-01 8.085107789164422964e-01 2.179625605726885351e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 5.764278138816771868e-01 3.823924685450785232e-01 1.940353453365986636e-01 9.590878340663805401e-01 8.963826312124492102e-01 1.658441051569562175e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 4.159999555462181031e-01 2.349808502835918633e-01 1.810191052626262398e-01 9.833972683937900472e-01 9.459355093665434699e-01 1.100057591082482800e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 2.922258314633484622e-01 8.935323161475478004e-02 2.028725998485936821e-01 9.938196618988522912e-01 9.762874852729228614e-01 5.665248784500875184e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.485328762057658625e-01 8.935323161475478004e-02 1.591796445910110824e-01 9.971008779094568952e-01 9.865570352008724564e-01 5.131329700029059471e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 1.589208430885094558e-01 1.262378707044760351e-01 3.268297238403342075e-02 9.986287535634748025e-01 9.923997477638387688e-01 4.149525008986339886e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 1.267818305907939536e-01 8.935323161475472453e-02 3.742859897603922903e-02 9.990802277549597488e-01 9.943230798966210537e-01 3.171858010141770379e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 1.875175799212097094e-01 8.935323161475473841e-02 9.816434830645497100e-02 9.991383402997769947e-01 9.943396775351293071e-01 3.558767279226410923e-02
0.000000000000000000e+00 -3.000000000000000000e+00 1.767636633982212213e-01 8.935323161475478004e-02 8.741043178346644127e-02 9.986087113046784314e-01 9.917845241046422400e-01 4.123954757480745303e-02
2.500000000000000000e-01 -3.000000000000000000e+00 1.950609013021497584e-01 0.000000000000000000e+00 1.950609013021497584e-01 9.974050965627404564e-01 9.913581171635619249e-01 2.266252858473497694e-02
5.000000000000000000e-01 -3.000000000000000000e+00 3.025635961707023869e-01 8.935323161475476617e-02 2.132103645559476068e-01 9.934566929751483810e-01 9.802413053950664867e-01 4.569505843451837634e-02
7.500000000000000000e-01 -3.000000000000000000e+00 4.649205993848950502e-01 2.349808502835914747e-01 2.299397491013035755e-01 9.801500167358386806e-01 9.410448576649578234e-01 1.096668311023772241e-01
1.000000000000000000e+00 -3.000000000000000000e+00 5.640431833307318898e-01 4.275324549083956427e-01 1.365107284223362472e-01 9.453288682305798218e-01 8.809654910201939471e-01 1.548106081058674144e-01
1.250000000000000000e+00 -3.000000000000000000e+00 7.957075756490636920e-01 7.141428428542861973e-01 8.156473279477749472e-02 8.496733132512644948e-01 7.607558563177218014e-01 2.329999237433902082e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.218767096349383960e-01 9.129819275319709382e-01 8.894782102967457860e-03 7.046245214294417636e-01 6.377099682482170184e-01 2.801760588382408712e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.670107559106284612e-01 9.932492134404103945e-01 -2.623845752978193335e-02 5.784013598073280971e-01 5.501097030882454719e-01 2.911733153313262323e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.561502166554550763e-01 9.781288258711164918e-01 -2.197860921566141545e-02 3.949419461433663625e-01 4.311322124608963913e-01 3.040879884429945612e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 7.331003342617010698e-01 5.780519007840011492e-01 1.550484334776999207e-01 9.195703733741213970e-01 8.390268286232706041e-01 1.999794497123746628e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 5.200647740879482672e-01 3.411744421846384934e-01 1.788903319033097739e-01 9.690563935349483238e-01 9.138213291803705118e-01 1.421916270601466525e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 4.070380743848867056e-01 2.349808502835914470e-01 1.720572241012952586e-01 9.903795333143382562e-01 9.595639924426376810e-01 9.870040994650730592e-02
-1.250000000000000000e+00 -2.750000000000000000e+00 2.341832112700183433e-01 8.935323161475472453e-02 1.448299796552636187e-01 9.968592231219023381e-01 9.863764569450073072e-01 3.786411152081557707e-02
-1.000000000000000000e+00 -2.750000000000000000e+00 1.737915703444160853e-01 0.000000000000000000e+00 1.737915703444160853e-01 9.988305487256913251e-01 9.944961942398541366e-01 1.826656878345761861e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 9.984758729469189308e-04 8.935323161475475229e-02 -8.835475574180783054e-02 9.994021140570653605e-01 9.955430761849054511e-01 2.917502977446931670e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 1.667277660536931570e-03 0.000000000000000000e+00 1.667277660536931570e-03 9.996492848627247518e-01 9.972022499562855913e-01 1.773599965213265919e-02
-2.500000000000000000e-01 -2.750000000000000000e+00 2.232667923756791184e-02 0.000000000000000000e+00 2.232667923756791184e-02 9.996670316065352502e-01 9.974015666727782392e-01 2.384534676459140398e-02
0.000000000000000000e+00 -2.750000000000000000e+00 1.816187432107140842e-01 0.000000000000000000e+00 1.816187432107140842e-01 9.995221072133040341e-01 9.981069715609502957e-01 6.352419349619912656e-03
2.500000000000000000e-01 -2.750000000000000000e+00 1.808537641885056002e-01 0.000000000000000000e+00 1.808537641885056002e-01 9.988337920463845609e-01 9.953711648498968501e-01 1.793482137100985141e-02
