# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 8.011985187553871679e-01 7.062124326291602250e-01 9.498608612622694292e-02 8.674222007364605913e-01 7.753292011794781224e-01 2.302755696496081306e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 6.966253824875573430e-01 4.965641952456917307e-01 2.000611872418656123e-01 9.403191666249495206e-01 8.684500105473711429e-01 1.817207171886710826e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 4.967691466765370989e-01 3.060980235153445417e-01 1.906711231611925572e-01 9.742335379524945660e-01 9.302751936772749586e-01 1.236607613254616655e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 4.341642225822245349e-01 2.509501942617304859e-01 1.832140283204940490e-01 9.895321467839797158e-01 9.612452018554017430e-01 9.990262647825527698e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.216780265740221079e-01 0.000000000000000000e+00 2.216780265740221079e-01 9.956789899420140921e-01 9.831768744815422290e-01 4.349140594224512602e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 2.541993742387891886e-01 8.935323161475471065e-02 1.648461426240344641e-01 9.976669934072885937e-01 9.879409899099634851e-01 4.590112232078463056e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 2.255243609623467926e-01 0.000000000000000000e+00 2.255243609623467926e-01 9.982173186263817444e-01 9.934414852641993976e-01 2.410242049139677337e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 5.471657340195872554e-04 8.935323161475475229e-02 -8.880606588073516883e-02 9.980391648488248224e-01 9.909682586228876211e-01 3.471056010506475692e-02
0.000000000000000000e+00 -3.000000000000000000e+00 1.576360782909811686e-01 0.000000000000000000e+00 1.576360782909811686e-01 9.975865014089991822e-01 9.907451314995047165e-01 3.233080907855764158e-02
2.500000000000000000e-01 -3.000000000000000000e+00 1.694554357676039125e-01 8.935323161475478004e-02 8.010220415284913242e-02 9.946229645808397635e-01 9.834715083257582480e-01 4.773171686548392800e-02
5.000000000000000000e-01 -3.000000000000000000e+00 3.117867858018942839e-01 8.935323161475478004e-02 2.224335541871395039e-01 9.880339577538368445e-01 9.704386094092233295e-01 5.797353359375594095e-02
7.500000000000000000e-01 -3.000000000000000000e+00 5.112120348502442457e-01 2.509501942617310966e-01 2.602618405885131492e-01 9.657751900516796661e-01 9.226343824080287526e-01 1.149828057824447691e-01
1.000000000000000000e+00 -3.000000000000000000e+00 7.239985890952753689e-01 4.823111029200989330e-01 2.416874861751764358e-01 9.152941907370404362e-01 8.473324549090760494e-01 1.778982258298090480e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.566525399956979037e-01 7.547608892887861520e-01 1.018916507069117516e-01 8.138768150896259490e-01 7.368985839368086266e-01 2.367459169778445283e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.451160277575435531e-01 9.500821017154230663e-01 -4.966073957879513223e-03 6.720825046598345454e-01 6.166471820602701381e-01 2.795882663751718678e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.683691829669318629e-01 9.996079231378686147e-01 -3.123874017093675182e-02 5.041680249948591319e-01 5.046763102056989192e-01 2.987624764694756241e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.630001374971525197e-01 9.979498985420062196e-01 -3.494976104485369994e-02 4.486656415151152322e-01 4.705811837763485550e-01 2.906007134380511614e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 7.528948199449587708e-01 6.105210889068420910e-01 1.423737310381166798e-01 8.979639176784596222e-01 8.128757381145061967e-01 2.048457586977796563e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 5.665803927765740156e-01 3.624582734605459322e-01 2.041221193160280833e-01 9.556372939219940355e-01 8.985781186892266570e-01 1.498114197280853710e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 3.742310142349773994e-01 2.349808502835916135e-01 1.392501639513857858e-01 9.852731721653523733e-01 9.512501373918450520e-01 9.939637533806314207e-02
-1.250000000000000000e+00 -2.750000000000000000e+00 2.763199260528005352e-01 1.544538766104626426e-01 1.218660494423378926e-01 9.947167080061781741e-01 9.758258328274527216e-01 7.309097052874104217e-02
-1.000000000000000000e+00 -2.750000000000000000e+00 1.771876090725900410e-01 1.262378707044762294e-01 5.094973836811381163e-02 9.979289696144130195e-01 9.883938339300422093e-01 5.268148045819700392e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 1.436972206157600684e-01 0.000000000000000000e+00 1.436972206157600684e-01 9.991075925188680484e-01 9.948086927146471137e-01 2.423750304978886799e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 8.238440825826069680e-02 0.000000000000000000e+00 8.238440825826069680e-02 9.993012151498790185e-01 9.954188195873132639e-01 2.533025314099920933e-02
-2.500000000000000000e-01 -2.750000000000000000e+00 5.931352963267931544e-02 0.000000000000000000e+00 5.931352963267931544e-02 9.993291950476059782e-01 9.974602161422170266e-01 8.298094779199507651e-03
0.000000000000000000e+00 -2.750000000000000000e+00 1.545913665711546869e-01 8.935323161475476617e-02 6.523813495639992077e-02 9.988432556730861833e-01 9.933794584744567446e-01 3.393994810886008517e-02
