# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 7.793551108062637400e-01 6.452162428209652356e-01 1.341388679852985044e-01 8.743436911132851375e-01 7.940084011688842702e-01 2.210709190416261238e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 7.063140133541107035e-01 5.723635208501658411e-01 1.339504925039448624e-01 9.242824128286074581e-01 8.460376707067718272e-01 1.970394770715754862e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 4.302702191683372979e-01 3.299454500368190768e-01 1.003247691315182211e-01 9.680168259047645662e-01 9.226236673442944625e-01 1.216694083658440145e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 3.885406916371417774e-01 1.989974874213248923e-01 1.895432042158168850e-01 9.880787813327598368e-01 9.577427479037804448e-01 9.451195394964062579e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.656588560729779558e-01 1.544538766104628369e-01 1.112049794625151189e-01 9.947892692410028603e-01 9.781205790217538665e-01 6.308547840023705222e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 2.439053792047437552e-01 1.262378707044761739e-01 1.176675085002675814e-01 9.970538529552709361e-01 9.838224772450906430e-01 6.403385881312824435e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 2.295430604478654324e-01 0.000000000000000000e+00 2.295430604478654324e-01 9.980091368162533616e-01 9.897321360654326439e-01 3.847865192029840259e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 1.268194626844797168e-01 8.935323161475478004e-02 3.746623106972493678e-02 9.977865817557399764e-01 9.900092394080292069e-01 4.370453583236973832e-02
0.000000000000000000e+00 -3.000000000000000000e+00 2.379320210487761988e-01 8.935323161475478004e-02 1.485787894340214188e-01 9.970379299609963830e-01 9.885176553443759673e-01 4.402376882733635005e-02
2.500000000000000000e-01 -3.000000000000000000e+00 3.064267289617905177e-01 1.781684596105610474e-01 1.282582693512294703e-01 9.937384648208389404e-01 9.755562889807816163e-01 7.375835228950249067e-02
5.000000000000000000e-01 -3.000000000000000000e+00 3.209115430091789012e-01 1.544538766104627536e-01 1.664576663987161476e-01 9.851540041335877795e-01 9.614675368810745582e-01 7.638933055881937106e-02
7.500000000000000000e-01 -3.000000000000000000e+00 4.639371456349944967e-01 2.800000000000026357e-01 1.839371456349918610e-01 9.694374755328406534e-01 9.252975157442563381e-01 1.172390993196730236e-01
1.000000000000000000e+00 -3.000000000000000000e+00 7.408762506704466011e-01 4.965641952456916752e-01 2.443120554247549259e-01 9.140956364775207899e-01 8.414856767170317831e-01 1.795006353787747533e-01
