# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 8.509838846496103892e-01 7.369016216565115185e-01 1.140822629930988708e-01 8.520301849544659190e-01 7.609424043755804723e-01 2.374861826351062910e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 6.904926626776854981e-01 5.169758214849121680e-01 1.735168411927733301e-01 9.294097054334293784e-01 8.536823590654053495e-01 1.897133071824945727e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 5.838229924226095990e-01 3.725801927102404543e-01 2.112427997123691448e-01 9.663493720955131927e-01 9.146480401051508835e-01 1.334964866706656317e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 3.920710127868095585e-01 8.935323161475473841e-02 3.027177811720548339e-01 9.871610177037886125e-01 9.590819570243894754e-01 8.198648170193213736e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.375161930957358503e-01 1.262378707044762016e-01 1.112783223912596486e-01 9.949059167755486266e-01 9.801190378115468560e-01 6.339714930183071306e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 2.715462633748301213e-01 1.544538766104623650e-01 1.170923867643677563e-01 9.970607790394736547e-01 9.847383936158491391e-01 6.619129935141290777e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 2.296095958613284804e-01 8.935323161475479392e-02 1.402563642465736726e-01 9.978521955468410143e-01 9.908359314961302511e-01 4.546250884406969478e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 1.867653387124007802e-01 0.000000000000000000e+00 1.867653387124007802e-01 9.981178759311296611e-01 9.925012378366434573e-01 2.025175312139416636e-02
0.000000000000000000e+00 -3.000000000000000000e+00 1.155122182511862938e-01 0.000000000000000000e+00 1.155122182511862938e-01 9.970823788799911824e-01 9.900978131648605629e-01 2.708206885459394156e-02
2.500000000000000000e-01 -3.000000000000000000e+00 2.436074131939754694e-01 8.935323161475475229e-02 1.542541815792207172e-01 9.946009808314530964e-01 9.847579724785006094e-01 3.663692161596765473e-02
5.000000000000000000e-01 -3.000000000000000000e+00 3.120278946939839537e-01 1.262378707044762016e-01 1.857900239895077521e-01 9.885067015402191348e-01 9.686426877993622453e-01 6.620503658036595851e-02
7.500000000000000000e-01 -3.000000000000000000e+00 5.787204452788953235e-01 2.933666647729433197e-01 2.853537805059520038e-01 9.651134882626237754e-01 9.163568605065467443e-01 1.307409393094173533e-01
1.000000000000000000e+00 -3.000000000000000000e+00 6.447182924891841083e-01 5.102940328869206565e-01 1.344242596022634517e-01 9.220417698471717882e-01 8.454616306501289147e-01 1.828657784055290336e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.487716111235931171e-01 7.582189657348349376e-01 9.055264538875817948e-02 8.110036479092634920e-01 7.359879539901317269e-01 2.410273666468240594e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.484359202344685436e-01 9.344859549506355778e-01 1.394996528383296575e-02 6.847963148315047155e-01 6.269129352928073384e-01 2.787033513487587322e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.657506696751689823e-01 9.988473356824821847e-01 -3.309666600731320241e-02 5.343868263743001279e-01 5.220763032175048668e-01 2.810952422985006915e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.624649017923283534e-01 9.806038955663960444e-01 -1.813899377406769098e-02 4.160359328426945780e-01 4.382320511062176571e-01 2.918760710756644339e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 7.742286502198149067e-01 6.404498419080122407e-01 1.337788083118026661e-01 8.913307608777185642e-01 8.027976571856157983e-01 2.219198110265875878e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 5.498667852420899838e-01 3.725801927102404543e-01 1.772865925318495295e-01 9.537528042223305524e-01 8.993165831518796782e-01 1.464053638788363476e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 4.373138906944852300e-01 1.262378707044760906e-01 3.110760199900091116e-01 9.833074317169030465e-01 9.531495770036461090e-01 8.063166583101780138e-02
-1.250000000000000000e+00 -2.750000000000000000e+00 2.398790766708731037e-01 1.544538766104631144e-01 8.542520006040998926e-02 9.939758435760611688e-01 9.773981076249156352e-01 6.642337080572773000e-02
-1.000000000000000000e+00 -2.750000000000000000e+00 2.159760732048444098e-01 1.544538766104625593e-01 6.152219659438185051e-02 9.973709370813286235e-01 9.834284539632063282e-01 6.500995035724697890e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 8.935308865081555141e-02 0.000000000000000000e+00 8.935308865081555141e-02 9.987963845599471258e-01 9.942253777969084494e-01 2.136210877427949933e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 1.188341182066133400e-01 0.000000000000000000e+00 1.188341182066133400e-01 9.991280062519531935e-01 9.947551216225758441e-01 2.947887547487530041e-02
-2.500000000000000000e-01 -2.750000000000000000e+00 1.544527843002992951e-01 0.000000000000000000e+00 1.544527843002992951e-01 9.991461936663253995e-01 9.950007500224353763e-01 2.807173607628794809e-02
0.000000000000000000e+00 -2.750000000000000000e+00 1.735361044283580956e-01 0.000000000000000000e+00 1.735361044283580956e-01 9.987597002336202623e-01 9.950653529775645989e-01 2.221071440763191726e-02
2.500000000000000000e-01 -2.750000000000000000e+00 1.136152773251658532e-01 0.000000000000000000e+00 1.136152773251658532e-01 9.976433701902596152e-01 9.930414838460642768e-01 1.582691386457114879e-02
5.000000000000000000e-01 -2.750000000000000000e+00 2.076182832722468508e-01 8.935323161475471065e-02 1.182650516574921401e-01 9.939505138107379567e-01 9.797827350550644132e-01 5.069360627537419783e-02
7.500000000000000000e-01 -2.750000000000000000e+00 4.319413094118299545e-01 1.544538766104630034e-01 2.774874328013669511e-01 9.795714564276747360e-01 9.469149904252425198e-01 8.986569394251471554e-02
1.000000000000000000e+00 -2.750000000000000000e+00 6.447546218044800659e-01 4.011782646156193399e-01 2.435763571888607260e-01 9.355476346021796008e-01 8.708605355417259331e-01 1.627316583942856609e-01
1.250000000000000000e+00 -2.750000000000000000e+00 8.479399173056203498e-01 7.332121111929310597e-01 1.147278061126892901e-01 8.404142607008259214e-01 7.574717768545414787e-01 2.277548814976196323e-01
1.500000000000000000e+00 -2.750000000000000000e+00 9.430953008082457734e-01 9.526720317087126189e-01 -9.576730900466845497e-03 6.692041906064473133e-01 6.153198333893729055e-01 2.796210750157651082e-01
1.750000000000000000e+00 -2.750000000000000000e+00 9.652998060193536123e-01 9.998719918069519652e-01 -3.457218578759835292e-02 5.072746817899717042e-01 5.028389136309424634e-01 2.917072483508746927e-01
2.000000000000000000e+00 -2.750000000000000000e+00 9.597791385082903304e-01 9.727157858285260250e-01 -1.293664732023569464e-02 3.842939877399524917e-01 4.213412798130169445e-01 2.878642642303455568e-01
-2.000000000000000000e+00 -2.500000000000000000e+00 7.409486952381885150e-01 5.102940328869204345e-01 2.306546623512680805e-01 9.075317901572373946e-01 8.352734558937109366e-01 1.833019701300458715e-01
-1.750000000000000000e+00 -2.500000000000000000e+00 5.344248070250160465e-01 2.800000000000008593e-01 2.544248070250151872e-01 9.685999351257947865e-01 9.212012849349047183e-01 1.239248902535838304e-01
-1.500000000000000000e+00 -2.500000000000000000e+00 3.010394229479511075e-01 0.000000000000000000e+00 3.010394229479511075e-01 9.899016387675716455e-01 9.721534543456369359e-01 5.029126808335260962e-02
-1.250000000000000000e+00 -2.500000000000000000e+00 2.517388345369766522e-01 8.935323161475473841e-02 1.623856029222219277e-01 9.963992962380219254e-01 9.847116556171728874e-01 5.079648668904362951e-02
-1.000000000000000000e+00 -2.500000000000000000e+00 1.059065493190880225e-01 0.000000000000000000e+00 1.059065493190880225e-01 9.986977260957152769e-01 9.947070321357633915e-01 2.220890553641420920e-02
-7.500000000000000000e-01 -2.500000000000000000e+00 1.158198952353750172e-01 0.000000000000000000e+00 1.158198952353750172e-01 9.994941467579203653e-01 9.967256382813434179e-01 1.921269781528326531e-02
-5.000000000000000000e-01 -2.500000000000000000e+00 8.939446278066577600e-02 0.000000000000000000e+00 8.939446278066577600e-02 9.996133669220945706e-01 9.970016824125683685e-01 2.373630172990724360e-02
-2.500000000000000000e-01 -2.500000000000000000e+00 1.259660968683138649e-01 0.000000000000000000e+00 1.259660968683138649e-01 9.995253625222637606e-01 9.968516262597528765e-01 1.706852218446871725e-02
0.000000000000000000e+00 -2.500000000000000000e+00 1.662843870109460553e-01 0.000000000000000000e+00 1.662843870109460553e-01 9.993502531128634070e-01 9.946135444291565042e-01 2.888921691079732526e-02
2.500000000000000000e-01 -2.500000000000000000e+00 1.050543620943576173e-01 0.000000000000000000e+00 1.050543620943576173e-01 9.985455874941527865e-01 9.948983554783895622e-01 1.604793987575058728e-02
5.000000000000000000e-01 -2.500000000000000000e+00 2.363023430147440651e-01 0.000000000000000000e+00 2.363023430147440651e-01 9.949557385018716893e-01 9.852999313231263212e-01 3.098738528624447874e-02
7.500000000000000000e-01 -2.500000000000000000e+00 4.557123133693873340e-01 1.544538766104624483e-01 3.012584367589248857e-01 9.834335309340113129e-01 9.536450785942863773e-01 8.569302185752900036e-02
1.000000000000000000e+00 -2.500000000000000000e+00 6.280172401116710379e-01 2.933666647729433197e-01 3.346505753387277182e-01 9.477777416543319289e-01 8.945922072895082788e-01 1.306843133360203191e-01
1.250000000000000000e+00 -2.500000000000000000e+00 8.615012661407127625e-01 7.650254897714166002e-01 9.647577636929616229e-02 8.324120531733384398e-01 7.469119681966389646e-01 2.340036439318650130e-01
1.500000000000000000e+00 -2.500000000000000000e+00 9.334840184863238965e-01 9.389696480717583116e-01 -5.485629585434415034e-03 6.855834395508594303e-01 6.270482624158048024e-01 2.854247867958271678e-01
1.750000000000000000e+00 -2.500000000000000000e+00 9.587054190388850650e-01 9.927738916792686608e-01 -3.406847264038359580e-02 4.429168282359332576e-01 4.608546804999119062e-01 2.829701653813370132e-01
2.000000000000000000e+00 -2.500000000000000000e+00 9.590474045402677117e-01 9.645226798784982680e-01 -5.475275338230556343e-03 3.753084099933881035e-01 4.129350657811800551e-01 2.885701241011097151e-01
-2.000000000000000000e+00 -2.250000000000000000e+00 6.609661417527000760e-01 4.440540507640959866e-01 2.169120909886040893e-01 9.309811203413302927e-01 8.640175204941106246e-01 1.629752070731328717e-01
-1.750000000000000000e+00 -2.250000000000000000e+00 4.076456370494619397e-01 2.659022376739261784e-01 1.417433993755357613e-01 9.774916153515385009e-01 9.386870457142409974e-01 1.112209469861379363e-01
-1.500000000000000000e+00 -2.250000000000000000e+00 1.930797140504474652e-01 0.000000000000000000e+00 1.930797140504474652e-01 9.917605130782920497e-01 9.748212344118400985e-01 5.297365997301305834e-02
-1.250000000000000000e+00 -2.250000000000000000e+00 1.291582545733513943e-01 0.000000000000000000e+00 1.291582545733513943e-01 9.977802741601763392e-01 9.930512606555559341e-01 2.005604581284353705e-02
