# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 9.637413274385147055e-01 9.917741678426553742e-01 -2.803284040414066869e-02 5.644511737175990085e-01 5.447273367659286603e-01 2.856551932239395075e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 9.377145333295464624e-01 9.233330926594173205e-01 1.438144067012914196e-02 6.688594495348116897e-01 6.199070812488561844e-01 2.727994950576878019e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 9.054984072012771668e-01 9.056621886774322006e-01 -1.637814761550338005e-04 7.195155850813301779e-01 6.576100566785278989e-01 2.778405398999896914e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 8.965401825647459910e-01 8.000000000000014877e-01 9.654018256474450332e-02 7.967451698816395700e-01 7.160313683030694598e-01 2.530716605400018526e-01
-1.000000000000000000e+00 -3.000000000000000000e+00 7.638152381980031214e-01 6.207608235061261581e-01 1.430544146918769632e-01 8.798866691104891835e-01 8.025460818229257498e-01 2.078873568054578347e-01
-7.500000000000000000e-01 -3.000000000000000000e+00 6.881781896055049197e-01 5.299962264016607749e-01 1.581819632038441448e-01 9.191285701747476944e-01 8.452579367974717428e-01 1.948861006717892419e-01
-5.000000000000000000e-01 -3.000000000000000000e+00 6.666751064726708087e-01 4.965641952456933406e-01 1.701109112269774681e-01 9.414735510462859391e-01 8.744957233797896468e-01 1.762607927533118568e-01
-2.500000000000000000e-01 -3.000000000000000000e+00 6.443502712660187370e-01 4.189701660023059104e-01 2.253801052637128266e-01 9.496779069711943633e-01 8.932614921958764720e-01 1.573416338022017302e-01
0.000000000000000000e+00 -3.000000000000000000e+00 5.901836772473096904e-01 4.101901997854184856e-01 1.799934774618912048e-01 9.343103187913232022e-01 8.775302268426804497e-01 1.580425222337668578e-01
2.500000000000000000e-01 -3.000000000000000000e+00 6.865655125446785689e-01 4.358898943540687743e-01 2.506756181906097947e-01 9.125469699133905710e-01 8.521888153411649736e-01 1.645938868699957647e-01
5.000000000000000000e-01 -3.000000000000000000e+00 7.785722347244206087e-01 5.891824844647030046e-01 1.893897502597176041e-01 8.668711792793800663e-01 7.985844815792160212e-01 2.009096877215823251e-01
7.500000000000000000e-01 -3.000000000000000000e+00 8.549680500444837294e-01 7.405511461067358914e-01 1.144169039377478381e-01 8.091659781753415270e-01 7.451419646825613308e-01 2.150911037158695083e-01
1.000000000000000000e+00 -3.000000000000000000e+00 9.104240015561132493e-01 8.750679973579182924e-01 3.535600419819495688e-02 7.366453398499156480e-01 6.744407205818717665e-01 2.441992421360408561e-01
1.250000000000000000e+00 -3.000000000000000000e+00 9.534525570430453234e-01 9.745891442038505659e-01 -2.113658716080524247e-02 6.110382152013758006e-01 5.799552189012932013e-01 2.633016086406183009e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.637882441657938948e-01 9.974046320325534731e-01 -3.361638786675957835e-02 5.630582566157141811e-01 5.397803050604911279e-01 2.616074663638861542e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.627864265800574195e-01 9.949874371066185219e-01 -3.220101052656110241e-02 5.167335696597185057e-01 5.142167428244520666e-01 2.691659163094231033e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.564588520319557974e-01 9.917741678426554852e-01 -3.531531581069968784e-02 4.386585828917384799e-01 4.584206996978071880e-01 2.659437417474251886e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 9.437288338491601758e-01 9.772696659571536992e-01 -3.354083210799352344e-02 6.005453400664715335e-01 5.752736577157100406e-01 2.718427963015411231e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 9.359595374205406104e-01 9.037787339830439803e-01 3.218080343749663008e-02 6.984805496274832937e-01 6.388895661821395455e-01 2.724804651464119432e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 8.796533153588090848e-01 8.059379628730756195e-01 7.371535248573346522e-02 8.100205379693953267e-01 7.256757334976293716e-01 2.533246582106170597e-01
-1.250000000000000000e+00 -2.750000000000000000e+00 7.622797980599322898e-01 6.591631057636672120e-01 1.031166922962650778e-01 8.737915184627370602e-01 7.959821981923337342e-01 2.215652164863111950e-01
-1.000000000000000000e+00 -2.750000000000000000e+00 6.832530263149400040e-01 5.034918072819052348e-01 1.797612190330347692e-01 9.266044327868365738e-01 8.530817857184693764e-01 1.840534220816120725e-01
-7.500000000000000000e-01 -2.750000000000000000e+00 6.021971136520931633e-01 4.275324549083958647e-01 1.746646587436972986e-01 9.564787687714999542e-01 8.966517821706583291e-01 1.621837185185773245e-01
-5.000000000000000000e-01 -2.750000000000000000e+00 4.987578265359576823e-01 3.299454500368189103e-01 1.688123764991387721e-01 9.686719128734618822e-01 9.119790821547725246e-01 1.465416380775804439e-01
-2.500000000000000000e-01 -2.750000000000000000e+00 5.448249775813264195e-01 3.182703253525225873e-01 2.265546522288038322e-01 9.725927457371295048e-01 9.269667902927984926e-01 1.350344131959720917e-01
0.000000000000000000e+00 -2.750000000000000000e+00 5.768846711264978833e-01 3.299454500368195209e-01 2.469392210896783624e-01 9.654337131942765104e-01 9.202834137369146905e-01 1.234262540916308964e-01
2.500000000000000000e-01 -2.750000000000000000e+00 5.797889459773803988e-01 2.800000000000009703e-01 2.997889459773794285e-01 9.543906635730230459e-01 9.113891762782868611e-01 1.168081319900968196e-01
5.000000000000000000e-01 -2.750000000000000000e+00 6.902445694510868091e-01 4.440540507640946544e-01 2.461905186869921547e-01 9.197054497457990418e-01 8.617581011162941396e-01 1.635425183134370519e-01
7.500000000000000000e-01 -2.750000000000000000e+00 8.167122839498397457e-01 6.855771291401120404e-01 1.311351548097277053e-01 8.471443113761700783e-01 7.766339287561280225e-01 2.160651345293374270e-01
1.000000000000000000e+00 -2.750000000000000000e+00 8.946610932578313857e-01 8.230285535751450388e-01 7.163253968268634697e-02 7.518101408408838227e-01 6.911589176998848005e-01 2.362544836549169969e-01
1.250000000000000000e+00 -2.750000000000000000e+00 9.136304794852900812e-01 9.418619856433344539e-01 -2.823150615804437269e-02 6.706902452330345543e-01 6.236500124375476961e-01 2.519137771458127562e-01
1.500000000000000000e+00 -2.750000000000000000e+00 9.634317636268393548e-01 9.971078176406001914e-01 -3.367605401376083663e-02 5.329697911257181842e-01 5.234278678913447669e-01 2.561151750347813172e-01
1.750000000000000000e+00 -2.750000000000000000e+00 9.638193549231929280e-01 9.964657545545684281e-01 -3.264639963137550005e-02 4.711072785938560936e-01 4.769944662498888932e-01 2.644477174408844666e-01
2.000000000000000000e+00 -2.750000000000000000e+00 9.521112041958171845e-01 9.829262434180943142e-01 -3.081503922227712966e-02 4.066182981213157799e-01 4.314881506881595441e-01 2.659519001804770411e-01
