# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 7.283139194387304727e-01 6.052966215005690653e-01 1.230172979381614073e-01 9.033644612894409232e-01 8.178572225191625966e-01 2.053539046990388028e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 5.987811687000281768e-01 3.624582734605468204e-01 2.363228952394813565e-01 9.525820083915244041e-01 8.897945205731535578e-01 1.500584163073298283e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 4.462033408198395890e-01 1.989974874213246703e-01 2.472058533985149187e-01 9.818098571232043437e-01 9.467429472241711830e-01 9.937770118440639178e-02
-1.250000000000000000e+00 -3.000000000000000000e+00 2.945060435947530197e-01 1.989974874213232270e-01 9.550855617342979276e-02 9.915180764472537600e-01 9.695723132436699920e-01 8.262023585555783312e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.187872904428914966e-01 1.262378707044761184e-01 9.254941973841537828e-02 9.966268017960355774e-01 9.868127452268330435e-01 4.665966289243187598e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 9.377296574377330662e-02 0.000000000000000000e+00 9.377296574377330662e-02 9.980294588749524243e-01 9.913949834605099154e-01 3.039111835777827397e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 1.671855316415939985e-01 8.935323161475473841e-02 7.783230002683926008e-02 9.985885502267268787e-01 9.924034413197532212e-01 4.597542672160605942e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 1.543694127297570717e-01 1.262378707044761461e-01 2.813154202528092562e-02 9.982582780688062929e-01 9.899767362155207362e-01 5.144828324554200083e-02
0.000000000000000000e+00 -3.000000000000000000e+00 8.935141647863432957e-02 0.000000000000000000e+00 8.935141647863432957e-02 9.979995599727025102e-01 9.932784613784857441e-01 2.546886179316771789e-02
2.500000000000000000e-01 -3.000000000000000000e+00 2.212879873416234433e-01 0.000000000000000000e+00 2.212879873416234433e-01 9.958823088701651560e-01 9.881643794692327454e-01 3.036738980349385289e-02
5.000000000000000000e-01 -3.000000000000000000e+00 3.900284432009529234e-01 1.781684596105614082e-01 2.118599835903915152e-01 9.899735450676053761e-01 9.680422881069981056e-01 7.500245652064176094e-02
7.500000000000000000e-01 -3.000000000000000000e+00 4.695605023574626613e-01 1.989974874213247258e-01 2.705630149361379355e-01 9.737926729405129711e-01 9.366909302339875287e-01 9.927335102089673846e-02
1.000000000000000000e+00 -3.000000000000000000e+00 6.831236401806807246e-01 4.749736834815155850e-01 2.081499566991651395e-01 9.243727981338659694e-01 8.530168742619326228e-01 1.710395914281687968e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.626573918520520357e-01 7.908577621797761026e-01 7.179962967227593307e-02 8.278377922093899111e-01 7.399131929549800368e-01 2.512342934815657292e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.492951007588298351e-01 9.432793859721486651e-01 6.015714786681169990e-03 6.493795617828692635e-01 6.019107461187996888e-01 2.777089684562129013e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.620089842984087536e-01 9.974046320325530290e-01 -3.539564773414427545e-02 5.422407380183470460e-01 5.260322356218908313e-01 3.016543348824625714e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.615395648488852531e-01 9.857869952479595410e-01 -2.424743039907428788e-02 4.209076830090121568e-01 4.472322630727333936e-01 2.984381967300103189e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 6.616548428177776442e-01 5.487294415283331395e-01 1.129254012894445047e-01 9.249206534771480248e-01 8.464727411298657023e-01 1.943184840494347754e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 5.527132725962580206e-01 3.725801927102404543e-01 1.801330798860175664e-01 9.682768355767976676e-01 9.147936071568879557e-01 1.397162256175452644e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 3.835763022357595586e-01 1.989974874213232547e-01 1.845788148144363039e-01 9.876103454537072945e-01 9.583668205271923535e-01 9.019677586472760189e-02
-1.250000000000000000e+00 -2.750000000000000000e+00 3.311126294865227027e-01 1.262378707044760628e-01 2.048747587820466398e-01 9.957544086332577038e-01 9.820721933764088307e-01 6.092883512415451369e-02
-1.000000000000000000e+00 -2.750000000000000000e+00 1.770313915686585748e-01 0.000000000000000000e+00 1.770313915686585748e-01 9.983649663165961030e-01 9.913610644527178772e-01 3.832645933621015716e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 1.776698811331353101e-01 8.935323161475478004e-02 8.831664951838053002e-02 9.992419450717197060e-01 9.945460337358695835e-01 3.612061267770654005e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 5.117826813474771197e-02 0.000000000000000000e+00 5.117826813474771197e-02 9.994297558736922049e-01 9.971317703407541755e-01 9.714035161820545883e-03
-2.500000000000000000e-01 -2.750000000000000000e+00 1.949218044645185726e-03 0.000000000000000000e+00 1.949218044645185726e-03 9.994371300648686729e-01 9.969666824524422433e-01 1.589631358073755399e-02
0.000000000000000000e+00 -2.750000000000000000e+00 1.605446243970366782e-01 0.000000000000000000e+00 1.605446243970366782e-01 9.992100099645809808e-01 9.973784139686345807e-01 7.702791647580753409e-03
2.500000000000000000e-01 -2.750000000000000000e+00 1.542171919915054368e-01 0.000000000000000000e+00 1.542171919915054368e-01 9.983092351057295533e-01 9.948071490246220838e-01 1.484375707084215935e-02
5.000000000000000000e-01 -2.750000000000000000e+00 2.660037371462918299e-01 0.000000000000000000e+00 2.660037371462918299e-01 9.942991451510312384e-01 9.830177311578598420e-01 4.070559387167264898e-02
7.500000000000000000e-01 -2.750000000000000000e+00 3.890652307655493858e-01 1.262378707044760628e-01 2.628273600610733229e-01 9.836312970396640099e-01 9.561307351758618900e-01 7.808254141649353941e-02
1.000000000000000000e+00 -2.750000000000000000e+00 6.816509598006342818e-01 3.624582734605464873e-01 3.191926863400877945e-01 9.462054729783535567e-01 8.854768629562582705e-01 1.498614391438523041e-01
1.250000000000000000e+00 -2.750000000000000000e+00 8.263574219003220200e-01 7.814243405474381454e-01 4.493308135288387462e-02 8.274572598998687356e-01 7.415623494611154332e-01 2.431432071988652854e-01
1.500000000000000000e+00 -2.750000000000000000e+00 9.443005537026776253e-01 9.374945333173902995e-01 6.806020385287325780e-03 6.877354589580053634e-01 6.295055192945024913e-01 2.773820707063291424e-01
