# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 7.407145338275611390e-01 6.052966215005685102e-01 1.354179123269926288e-01 9.017453031190313384e-01 8.184970624917330406e-01 2.087735832265179559e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 5.294521348921542581e-01 3.519999999999992579e-01 1.774521348921550001e-01 9.590402078351728532e-01 9.038459708659595249e-01 1.464872001562840254e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 3.638731272195038779e-01 2.659022376739247351e-01 9.797088954557914287e-02 9.851883102467139386e-01 9.516595908002659643e-01 1.068084693633259002e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 3.150522377486604242e-01 2.349808502835918911e-01 8.007138746506853311e-02 9.924680468173086023e-01 9.679938159858342273e-01 9.315587687892906699e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.304735473954818148e-01 1.262378707044762294e-01 1.042356766910055854e-01 9.971781481431649663e-01 9.856836801163219031e-01 5.296891758527315364e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 1.773348828151622147e-01 1.544538766104625316e-01 2.288100620469968316e-02 9.986181375628188084e-01 9.887691246956571423e-01 5.552528098928739830e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 2.868460337249597366e-03 0.000000000000000000e+00 2.868460337249597366e-03 9.990903426979905744e-01 9.974123417085826171e-01 5.742486605459278838e-03
-2.500000000000000000e-01 -3.000000000000000000e+00 8.954624883044209893e-02 0.000000000000000000e+00 8.954624883044209893e-02 9.991109810986709139e-01 9.953808153324903429e-01 2.080881200178082147e-02
0.000000000000000000e+00 -3.000000000000000000e+00 1.151305811057715817e-01 0.000000000000000000e+00 1.151305811057715817e-01 9.987449141352683357e-01 9.936963684770547811e-01 2.555035674915532781e-02
2.500000000000000000e-01 -3.000000000000000000e+00 1.642118300424996180e-01 0.000000000000000000e+00 1.642118300424996180e-01 9.973579956347279341e-01 9.893006120630414291e-01 3.308640214610637786e-02
5.000000000000000000e-01 -3.000000000000000000e+00 2.284757387417532259e-01 0.000000000000000000e+00 2.284757387417532259e-01 9.934204237692411121e-01 9.803729600479704764e-01 4.006196798751750915e-02
7.500000000000000000e-01 -3.000000000000000000e+00 3.866279108934989606e-01 1.781684596105609086e-01 2.084594512829380519e-01 9.783193970313914800e-01 9.445390523685972539e-01 9.196690387323841476e-02
1.000000000000000000e+00 -3.000000000000000000e+00 5.784931894454403700e-01 4.358898943540691628e-01 1.426032950913712072e-01 9.473447817524895953e-01 8.768592984674550284e-01 1.639847168679111344e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.031724843216426768e-01 6.769815359372783892e-01 1.261909483843642876e-01 8.657967701553429540e-01 7.771774490805705149e-01 2.296023128304409966e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.134065673599890411e-01 8.940335564172071647e-01 1.937301094278187641e-02 7.297460352908219372e-01 6.621112934259283378e-01 2.593576246109540739e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.605187370768238919e-01 9.829262434180945363e-01 -2.240750634127064433e-02 5.974006239140496888e-01 5.660910448695219976e-01 2.883103542899775329e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.709054187545502757e-01 9.974046320325532511e-01 -2.649921327800297544e-02 4.815525182430379081e-01 4.863441503659872711e-01 2.998802984509614245e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 6.844670935747975138e-01 5.363431737236918906e-01 1.481239198511056232e-01 9.286822789123412303e-01 8.511962978337990204e-01 1.903068412409349430e-01
