# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 8.098007991900284530e-01 7.512655988397164419e-01 5.853520035031201108e-02 8.369377403999544995e-01 7.492705959764774937e-01 2.335210794978554438e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 7.297141763632287725e-01 5.780519007840013712e-01 1.516622755792274013e-01 9.112607377542730758e-01 8.271025034530312681e-01 2.108791985291409155e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 5.144378015260190340e-01 3.624582734605460432e-01 1.519795280654729908e-01 9.634729136944205630e-01 9.050564463659759307e-01 1.511181681795103759e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 5.186788760845272295e-01 3.182703253525232534e-01 2.004085507320039761e-01 9.831497636365328363e-01 9.434584480884540270e-01 1.189410453175814425e-01
-1.000000000000000000e+00 -3.000000000000000000e+00 3.440988966846834640e-01 1.989974874213237821e-01 1.451014092633596819e-01 9.915126589775216104e-01 9.691380204749140415e-01 8.011806521913279744e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 2.412398436972974236e-01 1.544538766104624761e-01 8.678596708683494754e-02 9.958950869247065185e-01 9.809188078182616843e-01 6.274628882990054835e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 2.655845557943176671e-01 1.544538766104626426e-01 1.111306791838550245e-01 9.970206998808859300e-01 9.838309094157239310e-01 6.304412166667193451e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 2.735239038178818860e-01 8.935323161475476617e-02 1.841706722031271060e-01 9.968419895632224526e-01 9.855941823545484315e-01 4.803794623644616624e-02
0.000000000000000000e+00 -3.000000000000000000e+00 2.258214867727164621e-01 8.935323161475478004e-02 1.364682551579616820e-01 9.951444813744174667e-01 9.798897015370707786e-01 5.356983202087973323e-02
2.500000000000000000e-01 -3.000000000000000000e+00 2.689847213294441763e-01 1.781684596105609641e-01 9.081626171888321220e-02 9.915986365014017867e-01 9.727908901443700351e-01 7.753525591961185626e-02
5.000000000000000000e-01 -3.000000000000000000e+00 4.484687352706978047e-01 1.544538766104628369e-01 2.940148586602349678e-01 9.811202306465431899e-01 9.506994313233847471e-01 8.479880156177846406e-02
7.500000000000000000e-01 -3.000000000000000000e+00 5.305470849453667315e-01 3.299454500368202980e-01 2.006016349085464334e-01 9.538245888239101911e-01 8.998447842247450090e-01 1.450417155925242951e-01
1.000000000000000000e+00 -3.000000000000000000e+00 7.092226265872791924e-01 5.946292962846712049e-01 1.145933303026079875e-01 8.993697481084598211e-01 8.214934343471911316e-01 2.003088690789512072e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.802930081979998267e-01 8.284926070883212867e-01 5.180040110967853995e-02 7.739697715460838179e-01 6.983132564174543422e-01 2.554267014152692972e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.633392008273269358e-01 9.806038955663961554e-01 -1.726469473906921959e-02 6.371001706210429605e-01 5.870126749688369117e-01 2.945155286122511096e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.721622088052301880e-01 9.999679994879848710e-01 -2.780579068275468302e-02 5.142711662957599739e-01 5.033052181911190637e-01 2.798141742318049907e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.641096381712760399e-01 9.821690282227357738e-01 -1.805939005145973386e-02 4.243873358637349491e-01 4.458388536591120777e-01 2.851883327852953176e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 7.781153962450042538e-01 6.981002793295553177e-01 8.001511691544893612e-02 8.677257062285640421e-01 7.854382027131554533e-01 2.215901548777620966e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 6.598849648756688335e-01 3.725801927102404543e-01 2.873047721654283793e-01 9.411897097151318281e-01 8.769035640708764401e-01 1.576122575721041474e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 5.036522431402694622e-01 2.933666647729433197e-01 2.102855783673261425e-01 9.748006180806654264e-01 9.309600323498311569e-01 1.223095391296456363e-01
