# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 9.397137763742671179e-01 9.249864863877790278e-01 1.472728998648809018e-02 6.716066518307037825e-01 6.246841097964682676e-01 2.617339694395955929e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 8.707438373529314823e-01 8.284926070883212867e-01 4.225123026461019560e-02 7.724103807319805393e-01 7.012331415806183355e-01 2.472639963252941941e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 8.131446628781091590e-01 7.101999718389164773e-01 1.029446910391926817e-01 8.486808240805332471e-01 7.650396657723439464e-01 2.319767370602912882e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 6.606179577177490048e-01 5.102940328869206565e-01 1.503239248308283482e-01 9.217710795479250319e-01 8.475743255294854173e-01 1.836571270374589004e-01
-1.000000000000000000e+00 -3.000000000000000000e+00 5.327255518879343565e-01 4.011782646156205057e-01 1.315472872723138509e-01 9.645495526197074287e-01 9.093113987746217486e-01 1.508441401962186679e-01
-7.500000000000000000e-01 -3.000000000000000000e+00 4.521683438605531569e-01 3.299454500368203536e-01 1.222228938237328033e-01 9.758336503174999121e-01 9.333492129565280626e-01 1.293317812649935894e-01
-5.000000000000000000e-01 -3.000000000000000000e+00 4.566907408182542816e-01 2.659022376739246796e-01 1.907885031443296020e-01 9.817532840878870903e-01 9.459364944193145996e-01 1.112454029089536556e-01
-2.500000000000000000e-01 -3.000000000000000000e+00 3.653798191421090968e-01 1.781684596105613805e-01 1.872113595315477164e-01 9.837338410284397483e-01 9.543721468310952805e-01 9.215671179381949851e-02
0.000000000000000000e+00 -3.000000000000000000e+00 4.324402978270589504e-01 2.177705214210572948e-01 2.146697764060016556e-01 9.798519065830134656e-01 9.463209559536175375e-01 1.029852609158930787e-01
2.500000000000000000e-01 -3.000000000000000000e+00 4.511162521193733399e-01 2.933666647729432086e-01 1.577495873464301313e-01 9.687468424986460658e-01 9.312507611047401435e-01 1.111381437580991061e-01
5.000000000000000000e-01 -3.000000000000000000e+00 5.881012850108202628e-01 3.823924685450785232e-01 2.057088164657417395e-01 9.415244170133729718e-01 8.854513802460015626e-01 1.554053591470449802e-01
7.500000000000000000e-01 -3.000000000000000000e+00 7.424677545038982363e-01 5.299962264016597757e-01 2.124715281022384605e-01 8.901123743851627745e-01 8.236643210525176340e-01 1.886821507559451883e-01
1.000000000000000000e+00 -3.000000000000000000e+00 8.669900368779864808e-01 7.782133383590884579e-01 8.877669851889802288e-02 8.044950831066144392e-01 7.336183936338050993e-01 2.352763124300654984e-01
1.250000000000000000e+00 -3.000000000000000000e+00 9.136140879096281697e-01 9.165151389911704305e-01 -2.901051081542260768e-03 7.036347422903889148e-01 6.433619098908819334e-01 2.591755717097231071e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.479625182343249801e-01 9.813949256033491775e-01 -3.343240736902419741e-02 5.875881021628120982e-01 5.644329331893832569e-01 2.783124225348504455e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.631042223178224448e-01 9.986470848102442233e-01 -3.554286249242177842e-02 4.879521474441059214e-01 4.882329259556920098e-01 2.761697379056395341e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.614282724850415907e-01 9.883804935347548781e-01 -2.695222104971328747e-02 4.341073657505196692e-01 4.552738396111093433e-01 2.793119898681263868e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 9.190168117325286934e-01 8.999466650863292561e-01 1.907014664619943733e-02 7.258876022860255572e-01 6.597494834251446116e-01 2.716959081145566834e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 8.677979023310988804e-01 7.969843160313733188e-01 7.081358629972556162e-02 8.179986888621481045e-01 7.351193729705827185e-01 2.531023728309516052e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 6.871490110556545128e-01 5.723635208501655081e-01 1.147854902054890047e-01 9.055829108002737549e-01 8.305412383474947147e-01 2.012541007392513459e-01
-1.250000000000000000e+00 -2.750000000000000000e+00 6.009771115954135601e-01 4.011782646156203946e-01 1.997988469797931654e-01 9.580470395212768997e-01 8.964271565117308826e-01 1.576928775437357044e-01
-1.000000000000000000e+00 -2.750000000000000000e+00 3.745954415788332881e-01 2.177705214210590434e-01 1.568249201577742447e-01 9.810117585108134586e-01 9.449145282502542376e-01 1.020020939396264897e-01
-7.500000000000000000e-01 -2.750000000000000000e+00 3.346112715502473356e-01 2.177705214210583495e-01 1.168407501291889861e-01 9.896037475581446197e-01 9.649040670826701804e-01 8.297554880978132152e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 3.258742551961831824e-01 2.349808502835917801e-01 9.089340491259140231e-02 9.923766317085025435e-01 9.674674224429171687e-01 9.015531056559103473e-02
-2.500000000000000000e-01 -2.750000000000000000e+00 2.992738776230681741e-01 1.262378707044762294e-01 1.730360069185919447e-01 9.932652150438241456e-01 9.722158398985416561e-01 7.713148657295404442e-02
0.000000000000000000e+00 -2.750000000000000000e+00 4.034941769882362528e-01 1.989974874213244482e-01 2.044966895669118045e-01 9.906560031340646555e-01 9.659125595418708299e-01 8.853719160690112777e-02
2.500000000000000000e-01 -2.750000000000000000e+00 3.856896036731189970e-01 1.544538766104628646e-01 2.312357270626561323e-01 9.844812188210237958e-01 9.568187910193803880e-01 8.225538977360291604e-02
5.000000000000000000e-01 -2.750000000000000000e+00 5.153573143296684700e-01 3.060980235153445417e-01 2.092592908143239283e-01 9.666565553584361981e-01 9.225899820470380153e-01 1.266977605620464020e-01
7.500000000000000000e-01 -2.750000000000000000e+00 6.521693534554484639e-01 4.358898943540677196e-01 2.162794591013807444e-01 9.244933375407048404e-01 8.591171080623047906e-01 1.627693189576754906e-01
1.000000000000000000e+00 -2.750000000000000000e+00 8.567499138514804713e-01 7.218974996493620067e-01 1.348524142021184646e-01 8.246130073807084182e-01 7.501377881388232582e-01 2.243602521054726129e-01
1.250000000000000000e+00 -2.750000000000000000e+00 8.853315525204282777e-01 8.565885826929987568e-01 2.874296982742952089e-02 7.361640452199262885e-01 6.762943007561502684e-01 2.506606793161293978e-01
1.500000000000000000e+00 -2.750000000000000000e+00 9.658878696751760362e-01 9.772696659571538103e-01 -1.138179628197777404e-02 5.968363500410056588e-01 5.678799789338659920e-01 2.790459074571225440e-01
1.750000000000000000e+00 -2.750000000000000000e+00 9.697046842164961378e-01 9.998719918069520762e-01 -3.016730759045593846e-02 4.981508125592215008e-01 5.007872001615168989e-01 2.785047986868339209e-01
