# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 9.408367312844343466e-01 9.129819275319709382e-01 2.785480375246340845e-02 7.231845473907285715e-01 6.566372670811985168e-01 2.636929727378395372e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 7.931156735735181984e-01 7.180417815141356686e-01 7.507389205938252985e-02 8.560458513742488229e-01 7.724065534350372797e-01 2.292411907853667274e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 6.838181873192940019e-01 4.895058733049089672e-01 1.943123140143850347e-01 9.229793797060970029e-01 8.500426786240720123e-01 1.766631018715753010e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 6.068994717779611081e-01 3.823924685450775796e-01 2.245070032328835286e-01 9.627408430561330555e-01 9.046083543889288370e-01 1.519248659793736300e-01
-1.000000000000000000e+00 -3.000000000000000000e+00 3.902353803463567417e-01 2.349808502835913082e-01 1.552545300627654334e-01 9.798556383517698087e-01 9.413687283776951409e-01 1.076822957149196069e-01
-7.500000000000000000e-01 -3.000000000000000000e+00 4.344666624007905154e-01 3.624582734605477086e-01 7.200838894024280679e-02 9.885818392335049554e-01 9.486578461124867134e-01 1.269012603978982301e-01
-5.000000000000000000e-01 -3.000000000000000000e+00 3.943956516936866219e-01 1.544538766104628091e-01 2.399417750832238128e-01 9.916096289258342633e-01 9.652128164419189194e-01 8.409338003091243463e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 3.415778291370113462e-01 1.544538766104635030e-01 1.871239525265478432e-01 9.914677450721298690e-01 9.683192015847630341e-01 7.985451156432754605e-02
0.000000000000000000e+00 -3.000000000000000000e+00 3.560590163943558872e-01 1.781684596105612417e-01 1.778905567837946455e-01 9.896064923907244015e-01 9.634475036388990832e-01 8.778838621336813863e-02
2.500000000000000000e-01 -3.000000000000000000e+00 3.409971901964192198e-01 1.781684596105608809e-01 1.628287305858583389e-01 9.851647180598168685e-01 9.583213850891318941e-01 8.943016605519250872e-02
5.000000000000000000e-01 -3.000000000000000000e+00 5.303538768910112111e-01 2.933666647729433197e-01 2.369872121180678914e-01 9.676575660153862168e-01 9.206351078894113860e-01 1.294621299276357274e-01
7.500000000000000000e-01 -3.000000000000000000e+00 7.411009699811941243e-01 5.102940328869211006e-01 2.308069370942730236e-01 9.162146470667102971e-01 8.438649995073358445e-01 2.007486501101566900e-01
1.000000000000000000e+00 -3.000000000000000000e+00 8.045209687412149258e-01 7.369016216565117405e-01 6.761934708470318522e-02 8.376563719499210414e-01 7.577098895947494972e-01 2.277539717763173710e-01
1.250000000000000000e+00 -3.000000000000000000e+00 9.271505591461743911e-01 8.660254037844385966e-01 6.112515536173579456e-02 7.134836082747308961e-01 6.586099935192677446e-01 2.582340435941752332e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.502328681955422018e-01 9.588242800430113455e-01 -8.591411847469143659e-03 6.284723057105378041e-01 5.889375530671803194e-01 2.755151570073002820e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.590283935587924358e-01 9.953813339620094514e-01 -3.635294040321701559e-02 5.231889566873587638e-01 5.215834453730031628e-01 2.631986594132313395e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.583034031127194430e-01 9.971078176406001914e-01 -3.880441452788074841e-02 4.607950038331259379e-01 4.750049003969231132e-01 2.842183728197598125e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 8.596582996456182402e-01 8.364783320564816993e-01 2.317996758913654087e-02 7.711730698022510877e-01 7.003931566623017302e-01 2.548532081708804742e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 7.521836648402832060e-01 6.404498419080136840e-01 1.117338229322695220e-01 8.847154826335126288e-01 8.024129344497719085e-01 2.083543645256366872e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 6.203161769394042180e-01 4.275324549083950876e-01 1.927837220310091304e-01 9.543966336454119403e-01 8.895470695909384329e-01 1.658794783217652780e-01
-1.250000000000000000e+00 -2.750000000000000000e+00 4.610095902638230436e-01 3.182703253525223097e-01 1.427392649113007339e-01 9.795362002103625843e-01 9.341474097396093024e-01 1.315278683249045955e-01
-1.000000000000000000e+00 -2.750000000000000000e+00 3.480111258442544764e-01 1.262378707044762016e-01 2.217732551397782748e-01 9.918895905117142142e-01 9.695572936394458718e-01 7.693874201688147285e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 1.669534325050419377e-01 1.544538766104630034e-01 1.249955589457893423e-02 9.953934698871157449e-01 9.786726791127706715e-01 6.319729163737762556e-02
-5.000000000000000000e-01 -2.750000000000000000e+00 3.004577713953588414e-01 0.000000000000000000e+00 3.004577713953588414e-01 9.968577129208597842e-01 9.821980284631980362e-01 5.557140789283242926e-02
-2.500000000000000000e-01 -2.750000000000000000e+00 2.664078656620981200e-01 8.935323161475473841e-02 1.770546340473433955e-01 9.964381831966419023e-01 9.802853064619390100e-01 6.150144781734648985e-02
0.000000000000000000e+00 -2.750000000000000000e+00 2.530810927617762607e-01 8.935323161475471065e-02 1.637278611470215361e-01 9.953051829437107312e-01 9.777950784518669725e-01 6.825483839429878630e-02
2.500000000000000000e-01 -2.750000000000000000e+00 3.597385175440589999e-01 2.177705214210593487e-01 1.419679961229996512e-01 9.915358866261571036e-01 9.694124167698081607e-01 8.052528162665388567e-02
5.000000000000000000e-01 -2.750000000000000000e+00 4.385686738573584265e-01 1.989974874213245870e-01 2.395711864360338395e-01 9.816395240525163102e-01 9.492017715375141718e-01 9.461934292115163625e-02
7.500000000000000000e-01 -2.750000000000000000e+00 6.277155421919601297e-01 4.189701660023060215e-01 2.087453761896541082e-01 9.517210583937797397e-01 8.919794455655769561e-01 1.599160283674730954e-01
1.000000000000000000e+00 -2.750000000000000000e+00 7.555347885487102566e-01 6.052966215005690653e-01 1.502381670481411913e-01 8.909488119397267480e-01 8.100399249200810337e-01 2.028782063269572444e-01
1.250000000000000000e+00 -2.750000000000000000e+00 8.794051588070104231e-01 8.202536193153913135e-01 5.915153949161910951e-02 7.602704776240950535e-01 6.945753912817458353e-01 2.406662019525453722e-01
1.500000000000000000e+00 -2.750000000000000000e+00 9.530467740709903657e-01 9.745891442038505659e-01 -2.154237013286020019e-02 6.349464026012652251e-01 5.914467092193160802e-01 2.770896888813052517e-01
1.750000000000000000e+00 -2.750000000000000000e+00 9.662322566096659404e-01 1.000000000000000000e+00 -3.376774339033405958e-02 5.090976977938572734e-01 5.044217543622884214e-01 2.669726017167606269e-01
2.000000000000000000e+00 -2.750000000000000000e+00 9.504578289596047336e-01 9.917741678426553742e-01 -4.131633888305064062e-02 4.266738182604347673e-01 4.494941913455942073e-01 2.771263625039048217e-01
-2.000000000000000000e+00 -2.500000000000000000e+00 8.700865167643510034e-01 7.969843160313734298e-01 7.310220073297757359e-02 8.062946421071437442e-01 7.275116255224851614e-01 2.509423678487422427e-01
-1.750000000000000000e+00 -2.500000000000000000e+00 7.318860977869124929e-01 5.235417843878386046e-01 2.083443133990738882e-01 9.146285934616785740e-01 8.363041365226817625e-01 1.945790441708497021e-01
-1.500000000000000000e+00 -2.500000000000000000e+00 5.279816760627449312e-01 3.519999999999977591e-01 1.759816760627471721e-01 9.687471228141936175e-01 9.121558504825608704e-01 1.425036217482724965e-01
-1.250000000000000000e+00 -2.500000000000000000e+00 3.891023407864331318e-01 1.989974874213241152e-01 1.901048533651090167e-01 9.886923280547934567e-01 9.563217936437615752e-01 1.017314910362061425e-01
-1.000000000000000000e+00 -2.500000000000000000e+00 2.504930449376546187e-01 1.262378707044760351e-01 1.242551742331785836e-01 9.961622093542807921e-01 9.823978826395954878e-01 5.589233786381635205e-02
-7.500000000000000000e-01 -2.500000000000000000e+00 3.107076038233948512e-01 1.781684596105611029e-01 1.325391442128337482e-01 9.980303942648091065e-01 9.859952176553603564e-01 6.188414718432647121e-02
-5.000000000000000000e-01 -2.500000000000000000e+00 1.265309909394397581e-01 8.935323161475478004e-02 3.717775932468497802e-02 9.985591977009909970e-01 9.914703621455887017e-01 3.732537424663562309e-02
