# position velocity action_std action_loc_std action_std_diff action_mean_p_0 action_p_0_mean action_p_0_std
-2.000000000000000000e+00 -3.000000000000000000e+00 7.990823747818031064e-01 6.591631057636681001e-01 1.399192690181350063e-01 8.552245063932037983e-01 7.757769420508365821e-01 2.252854356873761621e-01
-1.750000000000000000e+00 -3.000000000000000000e+00 7.091816838919255961e-01 5.607280981010314136e-01 1.484535857908941825e-01 9.213633599981166933e-01 8.397238604632967229e-01 2.040950910745298330e-01
-1.500000000000000000e+00 -3.000000000000000000e+00 5.378482066852522392e-01 2.799999999999998601e-01 2.578482066852523791e-01 9.665081042479206630e-01 9.198319183839619440e-01 1.278700636320778405e-01
-1.250000000000000000e+00 -3.000000000000000000e+00 4.076092531640626015e-01 1.544538766104632255e-01 2.531553765535993761e-01 9.839436892674942037e-01 9.544308218800235943e-01 8.882726957264962253e-02
-1.000000000000000000e+00 -3.000000000000000000e+00 2.862486858442345738e-01 8.935323161475476617e-02 1.968954542294797938e-01 9.933342737106375386e-01 9.776850942409458511e-01 5.482294284685316349e-02
-7.500000000000000000e-01 -3.000000000000000000e+00 2.200017106603534001e-01 1.262378707044762294e-01 9.376383995587717068e-02 9.963165554540336366e-01 9.827069016904954601e-01 6.254863922081983774e-02
-5.000000000000000000e-01 -3.000000000000000000e+00 1.782063552575083865e-01 8.935323161475473841e-02 8.885312364275364805e-02 9.972565319046251542e-01 9.887555990772951553e-01 4.358176014841403517e-02
-2.500000000000000000e-01 -3.000000000000000000e+00 2.795045832847374290e-01 8.935323161475478004e-02 1.901513516699826489e-01 9.970651300953790042e-01 9.850896424901568471e-01 5.683118257232853965e-02
0.000000000000000000e+00 -3.000000000000000000e+00 2.388183374326410813e-01 0.000000000000000000e+00 2.388183374326410813e-01 9.957016198428567666e-01 9.846279302527536359e-01 3.987273692324222463e-02
2.500000000000000000e-01 -3.000000000000000000e+00 2.626110400769590125e-01 1.544538766104624761e-01 1.081571634664965365e-01 9.918212644558306312e-01 9.725224094866081748e-01 7.083137991354207519e-02
5.000000000000000000e-01 -3.000000000000000000e+00 3.874388416273524260e-01 1.989974874213244760e-01 1.884413542060279501e-01 9.818574955691928841e-01 9.544538996486827687e-01 8.642655469293328285e-02
7.500000000000000000e-01 -3.000000000000000000e+00 5.862584746766310584e-01 3.182703253525227538e-01 2.679881493241083046e-01 9.560491305511613636e-01 9.063703207675966045e-01 1.321940112991657479e-01
1.000000000000000000e+00 -3.000000000000000000e+00 7.804174295048682541e-01 6.156752390668285280e-01 1.647421904380397262e-01 8.897880579109500587e-01 8.092323509562604489e-01 2.024391668188345872e-01
1.250000000000000000e+00 -3.000000000000000000e+00 8.842217312274314178e-01 8.492443700137185525e-01 3.497736121371286533e-02 7.673317356174195192e-01 6.913430095749751869e-01 2.526849887329393196e-01
1.500000000000000000e+00 -3.000000000000000000e+00 9.539923123747414690e-01 9.645226798784981570e-01 -1.053036750375668795e-02 6.331861831609952862e-01 5.911076703270017330e-01 2.750245581769901193e-01
1.750000000000000000e+00 -3.000000000000000000e+00 9.584897600137659568e-01 9.981983770774244258e-01 -3.970861706365846899e-02 5.396587513513732004e-01 5.259578365695878333e-01 2.997112634227142580e-01
2.000000000000000000e+00 -3.000000000000000000e+00 9.618363048386313618e-01 9.850969495435465406e-01 -2.326064470491517877e-02 4.124369460683884325e-01 4.400088182650763180e-01 2.816030786611455894e-01
-2.000000000000000000e+00 -2.750000000000000000e+00 8.009221952700109615e-01 6.855771291401119294e-01 1.153450661298990321e-01 8.636373026456393154e-01 7.765756987618588347e-01 2.285135334459643397e-01
-1.750000000000000000e+00 -2.750000000000000000e+00 5.914201321186001170e-01 3.823924685450777461e-01 2.090276635735223709e-01 9.449532492369603354e-01 8.844164287086584419e-01 1.572746852975438758e-01
-1.500000000000000000e+00 -2.750000000000000000e+00 4.376381849717140282e-01 2.933666647729432086e-01 1.442715201987708196e-01 9.775676101016558261e-01 9.320857298065312602e-01 1.276429510316694771e-01
-1.250000000000000000e+00 -2.750000000000000000e+00 3.126863323232501601e-01 2.509501942617305970e-01 6.173613806151956318e-02 9.913208875172211387e-01 9.632677262604243396e-01 9.583779110745500873e-02
-1.000000000000000000e+00 -2.750000000000000000e+00 2.689706850116804215e-01 1.544538766104626426e-01 1.145168084012177789e-01 9.968991219337469678e-01 9.818229880168607426e-01 6.229820897185468082e-02
-7.500000000000000000e-01 -2.750000000000000000e+00 2.057657837035994641e-01 0.000000000000000000e+00 2.057657837035994641e-01 9.982259618218866093e-01 9.901565794389637354e-01 3.832950866530870915e-02
