# X 0 1 2 3 4 5 6 7 8 9
-1.000000000000000000e+00 6.818135344275172427e-01 9.736623734144789211e-01 -4.476555789804215202e-02 -3.810061388030974161e-01 -3.289773675091271499e-01 -1.268586732708873344e+00 1.325466684974589970e-01 9.701687691771694322e-01 -1.625720154944443330e-01 -9.265167988530502718e-01
-9.879759519038076032e-01 6.246355707507807997e-01 1.247135281152366382e+00 -4.343349637148384845e-01 -4.133765106624612828e-01 -5.015406480592549121e-01 -1.219057116244564920e+00 3.157163883424374262e-01 7.028351724005310608e-01 3.045829576513288395e-02 -8.485874289367418832e-01
-9.759519038076152064e-01 5.620245860480279632e-01 1.449329173768250767e+00 -8.014079200413232185e-01 -3.809208742965184413e-01 -7.313005315133572770e-01 -1.135525485791873512e+00 4.974474244232044429e-01 4.051343380247360293e-01 1.639381009345087792e-01 -8.533073291753174860e-01
-9.639278557114228096e-01 5.005163386539184245e-01 1.555281659899663271e+00 -1.116248129798648181e+00 -3.302393724487814319e-01 -9.938923627602471722e-01 -1.003228354670649303e+00 6.661774833975251386e-01 1.055379931747398858e-01 2.433421747761388698e-01 -9.410760573367781268e-01
-9.519038076152304129e-01 4.494905179022352648e-01 1.554062870451907274e+00 -1.348340435027601369e+00 -3.036105026047702937e-01 -1.253351133499881698e+00 -8.141797449803050979e-01 8.142992952706847865e-01 -1.642107181718681086e-01 2.841009387485576299e-01 -1.071510057557011786e+00
-9.398797595190381271e-01 4.181594591479232959e-01 1.448304960478642878e+00 -1.475050166892551973e+00 -3.221270368929715633e-01 -1.472795734569936954e+00 -5.721867596340137752e-01 9.310425650082591043e-01 -3.725401368787281120e-01 3.073380793881397288e-01 -1.180328255863097642e+00
-9.278557114228457303e-01 4.099141786927770759e-01 1.251262940587484440e+00 -1.488365909240898288e+00 -3.787420265860416690e-01 -1.623431485244660299e+00 -2.971685887991205588e-01 9.965452675931384396e-01 -4.963800756770462841e-01 3.311335915611249292e-01 -1.209612352498450116e+00
-9.158316633266533335e-01 4.205224149218074192e-01 9.836901753989893971e-01 -1.396228847119110439e+00 -4.443440003773274638e-01 -1.688209207954968205e+00 -2.431298140075289355e-02 9.838506035139465977e-01 -5.305291861026744105e-01 3.605577400245995046e-01 -1.135139322306014220e+00
-9.038076152304609368e-01 4.432424903667393501e-01 6.719337899986730367e-01 -1.218183404298927242e+00 -4.847662394992183765e-01 -1.660543106413540526e+00 2.046904370131721329e-01 8.703265068827563677e-01 -4.915808740529515886e-01 3.820502266113411927e-01 -9.756523328229443903e-01
-8.917835671342685400e-01 4.768270153710757464e-01 3.470001150771318543e-01 -9.791259365854202423e-01 -4.804874734873648134e-01 -1.541828413928210351e+00 3.559547673246696298e-01 6.527105063410221231e-01 -4.122248716878919028e-01 3.663431195490557957e-01 -7.790239257607792789e-01
-8.797595190380761432e-01 5.287482193262009744e-01 4.331053636626999020e-02 -7.057314437664007345e-01 -4.376457745767317054e-01 -1.341352106711926062e+00 4.165528061981879082e-01 3.561215752796321743e-01 -3.277200688647126658e-01 2.798999268536322971e-01 -5.940718394804526126e-01
-8.677354709418837464e-01 6.095347661954177987e-01 -2.040995642915182928e-01 -4.264948665954942375e-01 -3.832860941890058326e-01 -1.078679448599014767e+00 3.998071824236537064e-01 3.023943428726254268e-02 -2.615500771178507766e-01 1.005182122990017218e-01 -4.458009882640616151e-01
-8.557114228456913496e-01 7.217495040000062589e-01 -3.645480636398034102e-01 -1.718426990837496338e-01 -3.481881631194426174e-01 -7.848119498517397430e-01 3.401065453319528920e-01 -2.664119936082390838e-01 -2.176837028243552852e-01 -1.694213329394807510e-01 -3.292267187668958539e-01
-8.436873747494990639e-01 8.520345255059185163e-01 -4.183636039603946810e-01 2.966695679555565388e-02 -3.491041637569617939e-01 -4.980338813870620607e-01 2.797863608331161989e-01 -4.859428868260518564e-01 -1.824544806726821622e-01 -4.978126087136932609e-01 -2.235763039367161809e-01
-8.316633266533066671e-01 9.726616412680590962e-01 -3.632043868027738376e-01 1.590313985425956533e-01 -3.813807685501511280e-01 -2.541886553041878272e-01 2.538621600145603008e-01 -6.042833424182629809e-01 -1.334819929334400967e-01 -8.283777324213040805e-01 -1.140817351120912426e-01
-8.196392785571142703e-01 1.052026161425393180e+00 -2.169136872778920921e-01 2.140226956878853448e-01 -4.241062730134757541e-01 -7.586938749321062159e-02 2.787235330995707638e-01 -6.221992706830702380e-01 -5.034766221143975595e-02 -1.095294158286567177e+00 -4.043432203287061245e-03
-8.076152304609218735e-01 1.067193629590675874e+00 -1.449927308060497064e-02 2.108953966092181331e-01 -4.516169033519319420e-01 3.369228027226599254e-02 3.488336815834362503e-01 -5.554138559390755514e-01 7.718209171927110923e-02 -1.241737924349554989e+00 9.106866072816138802e-02
-7.955911823647294767e-01 1.010707013619616346e+00 2.004529716710991005e-01 1.785773717279190154e-01 -4.439115438554212534e-01 8.940479181523039443e-02 4.418898031794065706e-01 -4.209425372459718595e-01 2.449535238684519001e-01 -1.235814599157072591e+00 1.607859325715333965e-01
